WRITE	cWj	Kn	https://business.tankhapay.com/api/account/PaymentPerformaInvoice
READ	QET	hr	https://business.tankhapay.com/api/account/employer_latest_transaction
READ	ELU	F	https://business.tankhapay.com/api/account/getCustomerLedgerSummary
UNKNOWN	o3O	ce	https://business.tankhapay.com/api/admin/busSSOSignOn
WRITE	fjW	tl	https://business.tankhapay.com/api/allowanceBonus/SaveBonusVoucher
WRITE	Slh	nm	https://business.tankhapay.com/api/allowanceBonus/generateBonusVouchers
WRITE	n9O	rf	https://business.tankhapay.com/api/allowanceBonus/getAllowanceBonusAssignments
READ	QR5	eh	https://business.tankhapay.com/api/allowanceBonus/getAllowanceBonusRuleList
READ	JO7	tm	https://business.tankhapay.com/api/allowanceBonus/getEligibleEmployees
UNKNOWN	QlF	qp	https://business.tankhapay.com/api/allowanceBonus/manageAllowanceBonusRule
READ	jNV	Co	https://business.tankhapay.com/api/approval/CanditateDetailsForVoucher
WRITE	A$F	Qe	https://business.tankhapay.com/api/approval/DisburseVoucher
READ	f3h	ki	https://business.tankhapay.com/api/approval/GetAllReimbursementClaimsForEmployer
READ	$9i	Ln	https://business.tankhapay.com/api/approval/GetMasterLedgerName
READ	FV9	dr	https://business.tankhapay.com/api/approval/GetSubLedgerName
READ	Vhp	Nt	https://business.tankhapay.com/api/approval/GetTransactionType
READ	lio	Gn	https://business.tankhapay.com/api/approval/GetVoucherDetails
WRITE	OpJ	D	https://business.tankhapay.com/api/approval/RecordVoucherPayment
WRITE	M2l	_t	https://business.tankhapay.com/api/approval/RejectVoucher
WRITE	naR	an	https://business.tankhapay.com/api/approval/SaveAdvanceAndLoanVoucher
WRITE	l6u	tt	https://business.tankhapay.com/api/approval/SaveOtherLedgerCustomerSpecific
WRITE	wcL	wn	https://business.tankhapay.com/api/approval/SaveOtherLedgerName
WRITE	_8J	Mt	https://business.tankhapay.com/api/approval/SaveVoucher
READ	Mde	Ks	https://business.tankhapay.com/api/approval/get_latest_salary_period_by_account
WRITE	x7b	pa	https://business.tankhapay.com/api/approveRejectFaceRegister
WRITE	uET	ua	https://business.tankhapay.com/api/approveRejectLeave
READ	ce2	qe	https://business.tankhapay.com/api/attendance/CheckAdvanceForAssociate
WRITE	yOT	ft	https://business.tankhapay.com/api/attendance/SaveTpVoucher
WRITE	GDV	St	https://business.tankhapay.com/api/attendance/TpCheckInOut
WRITE	xy	nf	https://business.tankhapay.com/api/attendance/activePunchAttendanceByIds
WRITE	lH3	he	https://business.tankhapay.com/api/attendance/att_file_upload
WRITE	aNZ	Yc	https://business.tankhapay.com/api/attendance/bulkLedgerEntry
WRITE	H77	Yi	https://business.tankhapay.com/api/attendance/bulk_deduction_upload
READ	UQe	Su	https://business.tankhapay.com/api/attendance/check_expense_limit
WRITE	v3n	Ho	https://business.tankhapay.com/api/attendance/create_bulk_advice
WRITE	LRy	Bo	https://business.tankhapay.com/api/attendance/create_employee_shift_mapping
WRITE	S4G	us	https://business.tankhapay.com/api/attendance/create_general_settings
WRITE	uqy	Wr	https://business.tankhapay.com/api/attendance/create_new_break
WRITE	VuF	ui	https://business.tankhapay.com/api/attendance/create_new_shift
WRITE	POx	Ti	https://business.tankhapay.com/api/attendance/create_shift_rotation
WRITE	SyT	un	https://business.tankhapay.com/api/attendance/create_shift_specific_settings
WRITE	srY	te	https://business.tankhapay.com/api/attendance/deleteSingleConsolidatedAttendance
WRITE	y3L	Kc	https://business.tankhapay.com/api/attendance/delete_department
WRITE	P0E	Pl	https://business.tankhapay.com/api/attendance/delete_designation
WRITE	QlR	Tl	https://business.tankhapay.com/api/attendance/delete_orgunit
WRITE	g$O	cs	https://business.tankhapay.com/api/attendance/enable_disable_status
READ	DTb	Xc	https://business.tankhapay.com/api/attendance/fetchArearByMonthYearEmpCode
WRITE	sqJ	Cn	https://business.tankhapay.com/api/attendance/generate_payment_advice
WRITE	M1M	el	https://business.tankhapay.com/api/attendance/getAttendancePunchDetails
READ	b0f	qa	https://business.tankhapay.com/api/attendance/getEmployeePolicyDetails
READ	eAF	Fl	https://business.tankhapay.com/api/attendance/getEmployeesForLedger
READ	DVD	Ke	https://business.tankhapay.com/api/attendance/getEmployerMonthAttendance
READ	x_i	go	https://business.tankhapay.com/api/attendance/getEmployerMonthAttendance_for_excel
READ	jSM	_u	https://business.tankhapay.com/api/attendance/getEmployerTodayRequiredAttendance
READ	BEV	Il	https://business.tankhapay.com/api/attendance/getManualSalaryInfo
READ	FF_	N	https://business.tankhapay.com/api/attendance/getUnitConsolidatedAttendance
READ	r6z	M	https://business.tankhapay.com/api/attendance/getUnitTodayAttendance
WRITE	Bk4	Ut	https://business.tankhapay.com/api/attendance/get_approved_days
WRITE	npt	me	https://business.tankhapay.com/api/attendance/get_att_import_header
READ	r36	x	https://business.tankhapay.com/api/attendance/get_att_master_list
WRITE	g4k	jp	https://business.tankhapay.com/api/attendance/get_attendance_updateby_history
READ	cCs	Ir	https://business.tankhapay.com/api/attendance/get_break_details
READ	YxL	Te	https://business.tankhapay.com/api/attendance/get_calendar
READ	PLA	We	https://business.tankhapay.com/api/attendance/get_employer_today_attendance
READ	s9c	Ve	https://business.tankhapay.com/api/attendance/get_employer_today_attendance_new
READ	lXc	Pi	https://business.tankhapay.com/api/attendance/get_master_list
READ	hYn	qo	https://business.tankhapay.com/api/attendance/get_master_shift
