surface	method	host	path	class	const	file
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/getOTCDetails	UNKNOWN_READLIKE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/hyperlocalPack	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/packV2	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_labels	UNKNOWN	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_only_invoices	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/print_only_labels	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/rtsV2	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipping/getShippingFee	UNKNOWN_READLIKE	updateApi	fbflite.3ef917d2d7962b242054.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/changeRecallPreference	UNKNOWN		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getFacilityList	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getQuestionnaireByFeature	UNKNOWN_READLIKE	getQuestionnaireByFeatureName	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/getQuestionnaireData	UNKNOWN_READLIKE	getQuestionnaireData	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/locationNames	UNKNOWN		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/preLoginIncident	UNKNOWN	contactSS	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/tally-reports/api/reportRequests	UNKNOWN		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/tracking/trackReturns	UNKNOWN	updateApi	fbflite.3ef917d2d7962b242054.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchAllAnswersForQuestion	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchAnsweredQuestionsForFSN	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/fetchUnansweredQuestionsForFSN	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/searchAnsweredQuestions	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/voice/translate	UNKNOWN		966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/data	UNKNOWN_READLIKE	getViewData	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/fetch-rate-card-fees	UNKNOWN_READLIKE	fetchRateCardFees	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-commission	UNKNOWN_READLIKE	getCommission	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-complete-category-tree	UNKNOWN_READLIKE	getAllCategories	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-config-service-data	UNKNOWN_READLIKE	getConfigServiceData	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/get-top-sellers-data	UNKNOWN_READLIKE	fetchTopSellers	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/welcome/send-feedback	UNKNOWN	sendFeedbackData	414.878c0ddff2f50b2b6b01.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/api/	UNKNOWN		vendor.ab055c9ac469a574ec45.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/retail_fulfilment_asn_action_history/client_reference_id/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/retail_fulfilment_report/client_reference_id/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/triton/v1/feed/clientRefId/	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	POST	vendorhub.flipkart.com	/triton/v1/feed/search	UNKNOWN	url	25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-portal/home	UNKNOWN		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/accounting/debit_note/details/id	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/aggregated-metrics	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/filter-data	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/product-details	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/check-template	UNKNOWN		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/vertical-attributes	UNKNOWN		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/config	UNKNOWN_READLIKE		25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/feed-list	UNKNOWN_READLIKE	fetchApi	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/feed-search	UNKNOWN_READLIKE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/recon-tool/redirect	UNKNOWN	fetchApi	blinx-main-a124d00a.js
