ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
FG0000234	GLASS BOTTLE 200 MLS GINGER ALE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-PS	PUNJAB PRESHIT	2400	0	0	40399.6
FG0000235	GLASS BOTTLE 200 MLS COLA 12 PCS (O)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	3120	0
FG0000235	GLASS BOTTLE 200 MLS COLA 12 PCS (O)	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	240	0	0	2501.9
FG0000236	GLASS BOTTLE 200 MLS JEERA 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	434	0	0
FG0000237	GLASS BOTTLE 200 MLS GIFT PACK 10 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	486	0	0	81213.77
FG0000238	GLASS BOTTLE 200 MLS JEERA 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	11	0	0	143.05
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	517	3067	0	-16285.21
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	541	0	0	0
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	2701	-74963.93
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-PS	PUNJAB PRESHIT	840	0	0	10112.92
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-SG	Punjab Sai Trading GR C & F	120	0	0	1787.06
FG0000239	GLASS BOTTLE 200 MLS MOJITO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	2100	0	0	26878.08
FG0000240	GLASS BOTTLE 200 MLS MOJITO 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	36	0
FG0000240	GLASS BOTTLE 200 MLS MOJITO 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	16	0	0
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	18	1200	0	-1985.09
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	73	0	0	0
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	566	2	480	544639.36
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	120	0	0	0
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	1188	0	0	12068.19
FG0000241	GLASS BOTTLE 200 MLS ROSE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	912	0	0	12907.17
FG0000242	GLASS BOTTLE 200 MLS JEERA 15% 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	63	0	0	652.72
FG0000244	PET BOTTLE 250 MLS JEERA 24 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	720	0	0	0
FG0000244	PET BOTTLE 250 MLS JEERA 24 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	68	0	0
FG0000245	GLASS BOTTLE 275 MLS JEERA 15% 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	953	0	0	12321.83
FG0000246	GLASS BOTTLE 275 MLS MOJITO 12 PCS (G)	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	1382	0	0	18676.9
FG0000248	GLASS BOTTLE 200 MLS JEERA 15% 12 PCS BOGO	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	2487	0	0	25556.25
FG0000248	GLASS BOTTLE 200 MLS JEERA 15% 12 PCS BOGO	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	588	0	0	5161.13
FG0000249	GLASS BOTTLE 200 MLS COLA 12 PCS (O) BOGO	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	1431	0	0	13542.98
FG0000250	GLASS BOTTLE 200 MLS GINGER ALE 12 PCS (BOGO)	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	35	0	0	456.06
FG0000252	GLASS BOTTLE 200 MLS MOJITO G 12 PCS (BOGO)	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	42	0	0	484.85
FG0000254	GLASS BOTTLE 200 MLS MANGO 12 PCS BOGO	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	72	0	0	860.4
FG0000255	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS BOGO	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	36	0	0	328.57
FG0000256	PET BOTTLE 160 MLS JEERA 24 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	0	0	9552	0
FG0000256	PET BOTTLE 160 MLS JEERA 24 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	9552	0	0
FG0000256	PET BOTTLE 160 MLS JEERA 24 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	4536	0	0
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	585	1200	0	-14390.75
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	182	0	0	0
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	14	2	480	629200.16
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	480	0	0	0
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	6887	0	0
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	180	0	0	2565.81
FG0000257	GLASS BOTTLE 200 MLS MANGO 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	1512	0	0	19994.17
FG0000258	PET BOTTLE 250 MLS BEVERAGES 24 PCS	FINISHED	PCS	NULL	WATER	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	3600	0	0	0
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	807	840	12	-64554.89
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	72	0	0	-957.81
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	160	14	480	762805.15
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	120	0	0	0
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	336	0	0
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	319	0	0	4694.33
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-SG	Punjab Sai Trading GR C & F	48	0	0	700.61
FG0000259	GLASS BOTTLE 200 MLS APPLE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	1272	0	0	15822.01
FG0000260	GLASS BOTTLE 200 MLS JEERA SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	1136	0	0	222668.43
FG0000260	GLASS BOTTLE 200 MLS JEERA SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	184	0	0	-1918.53
FG0000260	GLASS BOTTLE 200 MLS JEERA SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	153	0	0	2408.93
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	3496	3240	0	28446.55
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	681	0	0	-10056.69
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	2	480	388880.71
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	120	0	0	0
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	10105	0	0
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	1608	0	0	24580.93
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-PS	PUNJAB PRESHIT	600	0	0	7415.12
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-SG	Punjab Sai Trading GR C & F	120	0	0	1515.77
FG0000261	GLASS BOTTLE 200 MLS BLUEBERRY 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	924	0	0	12878.95
FG0000263	PET BOTTLE 250 MLS COLA 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	26	0	0	1148.22
FG0000265	PET BOTTLE 250 MLS ORANGE 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	0	0	6	0
FG0000265	PET BOTTLE 250 MLS ORANGE 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	6	0	-1035.8
FG0000265	PET BOTTLE 250 MLS ORANGE 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	20	0	0	1035.8
FG0000268	PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS)	FINISHED	PCS	NULL	WATER	N	BH-FG	Bhakharpur Finished Basement	3227	26400	120924	5107.43
FG0000268	PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS)	FINISHED	PCS	NULL	WATER	N	BH-GR	Bhakharpur GR	6672	0	0	0
FG0000268	PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS)	FINISHED	PCS	NULL	WATER	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	120924	93194	-104953.17
FG0000268	PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS)	FINISHED	PCS	NULL	WATER	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	22000	0	0
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	11	2169	5580	-3903.17
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	5580	1	-35845.93
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	150	0	0	0
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	18118	0	0
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	32	0	0	146.26
FG0000269	PET BOTTLE 750 MLS SODA EXTRA FIZZY 15 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-SP	PUNJAB SANGRUR ONENESS	45	0	0	0
FG0000270	GLASS BOTTLE 200 MLS MOJITO SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	180	0	0	2756.22
FG0000270	GLASS BOTTLE 200 MLS MOJITO SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	16	0	1741	-46772.46
FG0000270	GLASS BOTTLE 200 MLS MOJITO SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	1282	0	0
FG0000270	GLASS BOTTLE 200 MLS MOJITO SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-PS	PUNJAB PRESHIT	840	0	0	16115.4
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	2832	243	0	182545.58
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	8	0	0	-695.47
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	228	0	4860	-15366.6
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	868	0	0
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-PS	DELHI PRESHIT SAMAGAM	264	0	0	2306.11
FG0000271	GLASS BOTTLE 200 MLS APPLE SUGAR FREE 12 PCS	FINISHED	PCS	NULL	DRINKS	N	PB-PS	PUNJAB PRESHIT	300	0	0	5510.61
FG0000272	PET BOTTLE 750 MLS SODA FLAVOUR 15 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	1	-78.15
FG0000272	PET BOTTLE 750 MLS SODA FLAVOUR 15 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	23	0	0
FG0000273	GLASS BOTTLE 200 MLS TONIC WATER 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	34	0	0	-65319.78
FG0000273	GLASS BOTTLE 200 MLS TONIC WATER 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	90	0	0	0
FG0000273	GLASS BOTTLE 200 MLS TONIC WATER 12 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	15564	-4319.12
FG0000274	GLASS BOTTLE 200 MLS SODA WATER 12 PCS	FINISHED	MLS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	30	0	0	416.65
FG0000275	PET BOTTLE 750 MLS SODA FLAVOUR 15 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	0	90	0	-25544.14
FG0000275	PET BOTTLE 750 MLS SODA FLAVOUR 15 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	1	-145.14
FG0000275	PET BOTTLE 750 MLS SODA FLAVOUR 15 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	991	0	0
FG0000276	PET BOTTLE 500 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	BH-FG	Bhakharpur Finished Basement	0	12600	64800	-100864.84
FG0000276	PET BOTTLE 500 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	BH-GR	Bhakharpur GR	624	0	0	0
FG0000276	PET BOTTLE 500 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	64800	4801	-12396.13
FG0000276	PET BOTTLE 500 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	3960	0	0
FG0000280	GLASS BOTTLE 200 MLS TONIC WATER 6 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	66	0
FG0000281	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	BH-FG	Bhakharpur Finished Basement	0	109680	0	0
FG0000281	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	150240	0
FG0000281	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* (24 PCS)	FINISHED	PCS	NULL	WATER	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	13560	0	0
FG0000282	GIFT PACK 10 BOTTLES WHEAT GRASS	FINISHED	PCS	NULL	GIFT PACK	N	BH-FG	Bhakharpur Finished Basement	325	240	0	-392419.19
FG0000282	GIFT PACK 10 BOTTLES WHEAT GRASS	FINISHED	PCS	NULL	GIFT PACK	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	1	-83149.49
FG0000282	GIFT PACK 10 BOTTLES WHEAT GRASS	FINISHED	PCS	NULL	GIFT PACK	N	PB-ST	Punjab Sai Trading C & F	77	0	0	12516.72
FG0000283	PET BOTTLE 500 MLS MANGO 18 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	6890	48	54	-27230.89
FG0000283	PET BOTTLE 500 MLS MANGO 18 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	573	0	0	514.86
FG0000283	PET BOTTLE 500 MLS MANGO 18 PCS	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	54	18550	0
FG0000283	PET BOTTLE 500 MLS MANGO 18 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	312	0	0
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	BH-FG	Bhakharpur Finished Basement	0	450480	814992	-164512.23
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	814992	837511	-9653.04
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	BH-PS	BHAKHARPUR PRESHIT	12000	0	0	15986.4
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	DL-EC	Mayapuri E-Commerce	1	0	0	-77.75
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	DL-FG	Mayapuri Finished	240	0	0	-391.02
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	65254	0	0
FG0000284	PET BOTTLE 250 MLS JIVO NATURAL MINERAL* 24 PCS	FINISHED	PCS	NULL	WATER	N	PB-SP	PUNJAB SANGRUR ONENESS	2040	0	0	0
FG0000285	GLASS BOTTLE 275 MLS GINGER ALE SUGAR FREE 6 PCS ECOM	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	5	0	0	75.75
FG0000286	PET BOTTLE 250 MLS COLA 24 PCS N	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	399	0	0	2878.21
FG0000287	PET BOTTLE 250 MLS LEMON 24 PCS N	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	44	0	0	314.84
FG0000287	PET BOTTLE 250 MLS LEMON 24 PCS N	FINISHED	PCS	NULL	DRINKS	N	DL-EC	Mayapuri E-Commerce	36	0	0	270.87
FG0000288	PET BOTTLE 250 MLS ORANGE 24 PCS N	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	8	0	0	68.96
FG0000289	PET BOTTLE 250 MLS APPLE 12 PCS N	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	103	0	0	1075.99
FG0000290	PET BOTTLE 250 MLS JEERA SUGAR FREE 12 PCS N	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	171	0	0	2090.99
FG0000290	PET BOTTLE 250 MLS JEERA SUGAR FREE 12 PCS N	FINISHED	PCS	NULL	DRINKS	N	DL-EC	Mayapuri E-Commerce	1	0	0	-0.8
FG0000291	GLASS BOTTLE 200 MLS ROSE 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	66	0	0
FG0000292	GLASS BOTTLE 200 MLS MANGO 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	72	0	0
FG0000293	GLASS BOTTLE 200 MLS APPLE 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	66	0	0
FG0000294	GLASS BOTTLE 200 MLS BLUEBERRY 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	66	0	0
FG0000296	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	0	95	0	0
FG0000296	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	126	0
FG0000296	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	1620	0	0	9265.57
FG0000296	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	629	0	0
FG0000296	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	300	0	0	2469.33
FG0000297	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	0	96	468	0
FG0000297	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	1	468	5333.33	7.4
FG0000297	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-WST	Bhakharpur WASTAGE	2000	0	0	15506.07
FG0000297	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	178	0	0
FG0000297	PET BOTTLE 750 MLS SODA FLAVOUR 6 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	PB-ST	Punjab Sai Trading C & F	300	0	0	2458.71
FG0000299	PET BOTTLE 500 MLS MANGO 6 PCS	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	364	0	0
FG0000300	WHEATGRASS GUMMY (SUGAR FREE)	FINISHED	PCS	NULL	CAPSULES	N	BH-FG	Bhakharpur Finished Basement	2781	0	500	10918.21
FG0000300	WHEATGRASS GUMMY (SUGAR FREE)	FINISHED	PCS	NULL	CAPSULES	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	6720	0	0	26382.72
FG0000300	WHEATGRASS GUMMY (SUGAR FREE)	FINISHED	PCS	NULL	CAPSULES	N	PB-SP	PUNJAB SANGRUR ONENESS	4560	0	0	0
FG0000301	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	4800	0
FG0000301	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (LEMON)	FINISHED	PCS	NULL	DRINKS	N	BH-VG	Bhakharpur Virtual Gopi Godown Beverage	8	0	0	0
FG0000302	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-FG	Bhakharpur Finished Basement	3860	24	0	38821.51
FG0000302	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-GR	Bhakharpur GR	8	0	0	0
FG0000302	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	4488	0
FG0000302	PET BOTTLE 750 ML SODA FLAVOUR 12 PCS (PEACH)	FINISHED	PCS	NULL	DRINKS	N	DL-J3	RAJOURI GARDEN WAREHOUSE	0	118	0	0
