ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
FA0000001	IPHONE 16 PRO 256GB DESSERT TITANIUM	FIXED ASSETS	PCS	OTHERS	OFFICE EQUIPMENT	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	0	100727.54
FA0000002	WIFI ROUTER (C64 AC1200-223C984002555)	FIXED ASSETS	PCS	NULL	COMPUTER & EQUIPMENTS	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	0	1864.41
FA0000003	DELL INSPIRON 3520 1235U (923JR34)	FIXED ASSETS	PCS	NULL	COMPUTER & EQUIPMENTS	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	0	38559.32
FA0000004	COOLER GEONIX IMPERIAL 4S PCS	FIXED ASSETS	PCS	NULL	OFFICE EQUIPMENT	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	0	3389
FA0000005	SPCS 900 V W POUCH SEALING MACHINE	FIXED ASSETS	PCS	NULL	1204001 PLANT & MACHINERY-CANOLA	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	1	38000
FA0000006	LAPTOP OLD BSU	FIXED ASSETS	PCS	NULL	COMPUTER & EQUIPMENTS	N	DL-FA	MAYAPURI FIXED ASSET GODOWN	1	0	0	11552.83
FG0000001	COLD PRESS 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	10	0
FG0000001	COLD PRESS 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	10	0	0
FG0000002	COLD PRESS 5 LTR + COLD PRESS 1 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	0	500	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FG	Bhakharpur Finished Basement	4	220	240	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	5109	22966	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FK	Bhakharpur Flipkart Packing	0	0	200	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-GR	Bhakharpur GR	34	0	0	15300
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-INT	Bhakharpur Finished INTRANSIT	291	0	0	227511.29
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-JM	Bhakharpur Jivo mart	508	292	0	393700
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	16	0	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-EC	Mayapuri E-Commerce	0	97	2689	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	3604	1564	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	250	718	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GR	Mayapuri GR	419	106	19	67240.48
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	1296	16	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	1	3383	120	774.94
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	FBF-HR	HARYANA FBF GODOWN	0	2	92	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	GM-HR	GURUGRAM HARYANA	0	55	0	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FGM	GUPTA FINISHED GOODS MART	0	1692	4	0
FG0000004	COLD PRESS 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	KT-FBF	Karnataka Finished New Godown	2	0	0	1600
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	0	2400	400	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FGM	Bhakharpur finished goods	0	5745	30403	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-GR	Bhakharpur GR	48	0	0	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-INT	Bhakharpur Finished INTRANSIT	242	0	0	67346.45
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	400	0	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-EC	Mayapuri E-Commerce	103	441	5445	33475
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	141	2352	928	48950
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	1840	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GR	Mayapuri GR	131	667	15	19500
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	928	400	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-MP	MAYAPURI FINISHED (MAIN)	478	7283	375	155350
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	FBF-HR	HARYANA FBF GODOWN	1572	0	0	550200
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GM-HR	GURUGRAM HARYANA	0	242	0	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FGM	GUPTA FINISHED GOODS MART	0	256	32	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	KT-FBF	Karnataka Finished New Godown	8	17	0	2800
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	KT-FG	Karnataka Finished	0	176	0	0
FG0000005	EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	PB-FG	Punjab Haryana	6	0	0	2099.77
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	8	300	620	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FGM	Bhakharpur finished goods	0	4872	26863	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-GR	Bhakharpur GR	77	0	0	6726.19
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-INT	Bhakharpur Finished INTRANSIT	503	0	0	458821.43
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-JM	Bhakharpur Jivo mart	215	58	0	268750
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	16	0	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-EC	Mayapuri E-Commerce	430	6	1061	537500
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	35	1426	580	38750
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	800	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GR	Mayapuri GR	36	72	22	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	580	180	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-MP	MAYAPURI FINISHED (MAIN)	3	2169	24	3750
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	FBF-HR	HARYANA FBF GODOWN	12	0	0	15000
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GM-HR	GURUGRAM HARYANA	0	30	0	0
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FGM	GUPTA FINISHED GOODS MART	4764	112	8	5955000
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	KT-FBF	Karnataka Finished New Godown	4	0	0	5000
FG0000008	POMACE OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	KT-FG	Karnataka Finished	17	60	0	21250
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	0	176	0	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FGM	Bhakharpur finished goods	0	2478	98	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-GR	Bhakharpur GR	3	0	0	5535.71
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	72	0	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-EC	Mayapuri E-Commerce	255	2	190	470535.72
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	529	120	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	4	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GR	Mayapuri GR	33	155	16	47976.19
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	120	1018	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-MP	MAYAPURI FINISHED (MAIN)	4	163	109	7380.95
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	FBF-HR	HARYANA FBF GODOWN	60	0	0	98000
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GM-HR	GURUGRAM HARYANA	0	876	0	0
FG0000009	EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FGM	GUPTA FINISHED GOODS MART	7180	24	256	11667500
FG0000010	MUSTARD KACCHI GHANI 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	160	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FG	Bhakharpur Finished Basement	0	5191	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FGM	Bhakharpur finished goods	0	7819	8161	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-GR	Bhakharpur GR	210	0	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-INT	Bhakharpur Finished INTRANSIT	183	0	0	128100
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-JM	Bhakharpur Jivo mart	0	246	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	356	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-EC	Mayapuri E-Commerce	101	18	4938	75300
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	72	11142	1400	51428.88
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	12	960	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GR	Mayapuri GR	446	200	33	100166.87
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	0	2040	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	5901	188	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	FBF-HR	HARYANA FBF GODOWN	84	0	0	58800
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GM-HR	GURUGRAM HARYANA	0	954	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GP-FGM	GUPTA FINISHED GOODS MART	2411	1120	4	1808250
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	KT-FBF	Karnataka Finished New Godown	22	0	0	15400
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	KT-FG	Karnataka Finished	0	228	0	0
FG0000011	MUSTARD KACCHI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	PB-FG	Punjab Haryana	37	0	0	25900
FG0000012	MUSTARD PAKKI GHANI 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GR	Mayapuri GR	4	0	0	2800
FG0000014	MINIATURE OLIVE 100 MLS 24 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FGM	Bhakharpur finished goods	0	0	192	0
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	401	0	0
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	BH-INT	Bhakharpur Finished INTRANSIT	26	0	0	60450
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	DL-EC	Mayapuri E-Commerce	0	0	5	0
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GR	Mayapuri GR	0	10	2	0
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	2	5	0
FG0000015	REFINED OIL 15 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FGM	GUPTA FINISHED GOODS MART	0	123	0	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FG	Bhakharpur Finished Basement	0	426	30	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	210	1702	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-GR	Bhakharpur GR	3	0	0	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	DL-EC	Mayapuri E-Commerce	0	74	783	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	240	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GR	Mayapuri GR	199	89	30	139560
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	1017	127	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	FBF-HR	HARYANA FBF GODOWN	281	0	0	269760
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	GM-HR	GURUGRAM HARYANA	0	310	0	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FGM	GUPTA FINISHED GOODS MART	0	105	0	0
FG0000020	REFINED OIL 5 LTR	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	0	5	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	1084	4	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-EC	Mayapuri E-Commerce	0	0	24	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	60	60	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	98	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-GR	Mayapuri GR	320	60	0	20338.67
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	12	98	36	1743.31
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	GM-HR	GURUGRAM HARYANA	0	232	0	0
FG0000021	REFINED OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FGM	GUPTA FINISHED GOODS MART	0	0	1703	0
FG0000023	COLD PRESS 5 LTR + EXTRA LIGHT OLIVE 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	0	10	0
FG0000024	COLD PRESS 1 LTR 24 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-EC	Mayapuri E-Commerce	0	0	100	0
FG0000024	COLD PRESS 1 LTR 24 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	100	0	0
FG0000026	MUSTARD KACCHI GHANI 15 LTR	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-EC	Mayapuri E-Commerce	0	0	4	0
FG0000026	MUSTARD KACCHI GHANI 15 LTR	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GR	Mayapuri GR	0	8	0	0
FG0000026	MUSTARD KACCHI GHANI 15 LTR	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	0	4	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	0	6160	4480	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FGM	Bhakharpur finished goods	0	24288	26120	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-GR	Bhakharpur GR	20	0	0	807.14
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-INT	Bhakharpur Finished INTRANSIT	2595	0	0	648750
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-JM	Bhakharpur Jivo mart	0	32	0	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	320	0	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-EC	Mayapuri E-Commerce	1	812	2722	250
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	160	7927	2304	42285.71
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	0	27978	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-GR	Mayapuri GR	934	685	15	129861.91
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	2144	320	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-MP	MAYAPURI FINISHED (MAIN)	69	30673	591	17250
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	FBF-HR	HARYANA FBF GODOWN	16	0	0	4000
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GM-HR	GURUGRAM HARYANA	0	315	0	0
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FGM	GUPTA FINISHED GOODS MART	21600	448	0	5400000
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	KT-FBF	Karnataka Finished New Godown	15	1	0	3750
FG0000028	POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	PB-FG	Punjab Haryana	64	0	0	16000
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FG	Bhakharpur Finished Basement	0	2189	815	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FGM	Bhakharpur finished goods	0	85867	48689	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-GR	Bhakharpur GR	1227	0	0	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-EC	Mayapuri E-Commerce	0	39	5221	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	17746	0	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GG	DELHI MAYAPURI VIRTUAL GODOWN	0	920	48501	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-GR	Mayapuri GR	1495	4437	44	145337.19
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-INT	MAYAPURI FINISHED INTRANSIT	0	0	4000	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	DL-MP	MAYAPURI FINISHED (MAIN)	0	53602	4107	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GM-HR	GURUGRAM HARYANA	0	3075	0	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GP-FGM	GUPTA FINISHED GOODS MART	0	7257	0	0
FG0000030	MUSTARD KACHI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	PB-FG	Punjab Haryana	0	815	0	0
FG0000032	COLD PRESS 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FG	Bhakharpur Finished Basement	60	5600	3500	0
FG0000032	COLD PRESS 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FGM	Bhakharpur finished goods	0	56570	93571	0
FG0000032	COLD PRESS 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FK	Bhakharpur Flipkart Packing	0	0	240	0
FG0000032	COLD PRESS 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-GR	Bhakharpur GR	41	0	0	0
