ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
PM0000608	CARTON 3 LTR 6 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	214.5	0	0	6488.63
PM0000608	CARTON 3 LTR 6 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	GP-PM	Gupta Godown Packaging Material	2484	0	0	-17272.75
PM0000608	CARTON 3 LTR 6 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	113	0	0	3418.25
FA0000166	STANDING FAN	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	7922.87
PM0000616	CARTON 500 MLS 12 PCS VICTORY	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	157	0	0	3218.5
PM0000616	CARTON 500 MLS 12 PCS VICTORY	PACKAGING MATERIAL	PCS		CARTON	N	GP-PM	Gupta Godown Packaging Material	406	0	0	8323
PM0000616	CARTON 500 MLS 12 PCS VICTORY	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1270	0	0	26035
FG0000149	JIVO GOLD 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	BLENDED	N	BH-PF	Bhakharpur Production Finished 1st Floor	5	0	10916	672.15
FG0000149	JIVO GOLD 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	BLENDED	N	BH-BT	Bhakharpur New Basement	14	0	0	1949.02
FG0000149	JIVO GOLD 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	BLENDED	N	DL-PS	PRESHIT SAMAGAM	1	0	0	139.22
FA0000028	ALMIRAH GODREJ (1205006)	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	18000
FA0000165	SOFA 3 SEATER	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	26494.02
PM0000265	LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	6000	0	-6144.36
PM0000265	LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	3209	0	6000	6097.1
PM0000265	LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-WST	Bhakharpur WASTAGE	259	0	0	389.5
PM0000265	LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	5024	0	0	3587.46
PM0000518	LABEL 1 LTR SO OLIVE FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	3142	0	0	2107.05
PM0000518	LABEL 1 LTR SO OLIVE FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	50	0	0	62.5
FA0000258	APPLE MAC MINI (M4 PRO)	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	1	115593.22
PM0000480	LABEL 800 GMS CHIA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-NM	Bhakharpur Non-Moving	230	0	0	966
PM0000480	LABEL 800 GMS CHIA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1868	0	0	7845.6
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	729.25	0	0	13839.13
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	190.4	90.2	1200	6597.36
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	PB-JP	Punjab Grover Agency Jagraon C & F	10	0	0	365
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	93.5	0	0	3377.6
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1250	1200	0	43312.5
PM0000254	CARTON 2 LTR 10 PCS HANDLE BOTTLE	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	19	0	0	658.35
FA0000257	COMPACT HOSE REEL DRUM 30 MTR	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	9649.68
FA0000029	HARD DISK 6 TB SATA SURVEILLANCE (1201001)	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	BH-FA	Bhakharpur Fixed Assets	5	0	0	38513.29
PM0000635	LABEL 500 GMS MAKKI ATTA SET	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	700	0	0	5446
FA0000255	CO2 CYLINDER 4.5 KG WG	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	21942.53
FA0000164	APPLE 2024 MAC MINI DESKTOP COMPUTER	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	50762.71
PM0000119	CAPS HANDLE 36/29	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	4499	0	0	4049.1
PM0000407	CAPS 1 & 2 LTR WHITE AND YELLOW PLAIN	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	114099	0	0	74482.4
PM0000407	CAPS 1 & 2 LTR WHITE AND YELLOW PLAIN	PACKAGING MATERIAL	PCS		CAPS	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	4000	0	-78750
PM0000407	CAPS 1 & 2 LTR WHITE AND YELLOW PLAIN	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	249	0	4000	261.45
PM0000407	CAPS 1 & 2 LTR WHITE AND YELLOW PLAIN	PACKAGING MATERIAL	PCS		CAPS	N	GP-NM	Gupta Non-Moving	6300	0	0	6615
PM0000407	CAPS 1 & 2 LTR WHITE AND YELLOW PLAIN	PACKAGING MATERIAL	PCS		CAPS	N	BH-WST	Bhakharpur WASTAGE	1297	0	0	666.75
FG0000157	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	COCONUT	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	144	0	0
FG0000157	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	COCONUT	N	BH-PF	Bhakharpur Production Finished 1st Floor	505	0	0	74441.34
FG0000157	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	COCONUT	N	DL-PS	PRESHIT SAMAGAM	2	0	0	356.98
FG0000157	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	FINISHED	PCS	PREMIUM	COCONUT	N	BH-BT	Bhakharpur New Basement	48	0	0	8571.46
FA0000254	RRL HOSE 15 MTR WITH SS COUPLLING	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	32849.97
FA0000030	PLATES SANO RICE BRAN OIL 1 LTR (1205006)	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	7	0	0	68250
FG0000146	COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	21	0	0	20140.7
FG0000146	COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-GR	Bhakharpur GR	10	0	0	9136.95
FG0000146	COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	1128	0
FA0000253	HOSE BOX DOUBLE DOOR	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	17061.12
FA0000273	HYDRAULIC GOODS LIFT	FIXED ASSETS	PCS	 	1205008 - HYDRAULIC GOODS LIFT	N	BH-FA	Bhakharpur Fixed Assets	3	0	0	1117108.87
FG0000159	COLD PRESS 4 LTR + 1 LTR 5 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	145	0
PM0000334	CARTON 100 MLS GLASS BOTTLE 10 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	382	0	0	3686.3
FA0000352	AC 1.6 TON MITSUBHISHI	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	DL-FA	Delhi Fixed Assets	1	0	0	42372.88
FA0000031	MUSTARD OIL FULLY AUTOMATIC MONOBLOCK VOLUMETRIC FILLER & CAPPER (1204009)	FIXED ASSETS	PCS	 	1204009 - MUSTARD OIL FULLY AUTOMATIC MONOBLOCK VOLUMETRIC FILLER & CAPPER-FA0000031	N	BH-FA	Bhakharpur Fixed Assets	1	0	1	1712000
PM0000595	PREFORM 32 GMS 36 MM	PACKAGING MATERIAL	PCS		PREFORM	N	BH-PP	Bhakharpur Production Process 1st Floor	5437	0	0	22098.14
PM0000162	SHRINKS NECK MUSLI & DESI GHEE GLASS JAR	PACKAGING MATERIAL	PCS		SHRINK	N	BH-PP	Bhakharpur Production Process 1st Floor	5293	0	0	1376.75
PM0000162	SHRINKS NECK MUSLI & DESI GHEE GLASS JAR	PACKAGING MATERIAL	PCS		SHRINK	N	BH-PF	Bhakharpur Production Finished 1st Floor	30	0	0	10.5
PM0000162	SHRINKS NECK MUSLI & DESI GHEE GLASS JAR	PACKAGING MATERIAL	PCS		SHRINK	N	BH-PC	Bhakharpur Production Consumption	1570	0	0	549.5
PM0000162	SHRINKS NECK MUSLI & DESI GHEE GLASS JAR	PACKAGING MATERIAL	PCS		SHRINK	N	BH-WST	Bhakharpur WASTAGE	82	0	0	0
PM0000625	SHRINKS 2 LTR 300x410	PACKAGING MATERIAL	PCS		SHRINK	N	BH-PP	Bhakharpur Production Process 1st Floor	5000	0	0	11250
FA0000252	FIRE EXTINGUSHER ABC 6 KG WG	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	14672.09
FA0000032	DELL LAPTOP 3520 (5SZPR14) (1201001)	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	30084.75
RM0000034	LOOSE OIL RICE BRAN & OLIVE	RAW MATERIAL	LTR		BLENDED	N	BH-LO	Bhakharpur Loose Oil	14946	5760	0	1903805.93
RM0000034	LOOSE OIL RICE BRAN & OLIVE	RAW MATERIAL	LTR		BLENDED	N	BH-GR	Bhakharpur GR	1160	0	0	134674.69
FA0000251	FIRE EXTINGUSHER M/S FOAM (S/P) 9 LTR WG	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	7860.05
FA0000163	ROUTER/MODEM	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	5	0	0	11069.31
FA0000033	DELL LAPTOP 3520 (77R8514) (1201001)	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	30084.75
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	33	0	0	844.41
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	125.66	0	0	-6894.05
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	37.83	0	0	965.54
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1990	0	0	53298.17
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	25	0	0	661.75
PM0000854	LABEL 10 ML EXTRA VIRGIN OLIVE OIL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	5560	0	14000	3892
PM0000854	LABEL 10 ML EXTRA VIRGIN OLIVE OIL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	14000	0	0
PM0000439	LABEL 500 MLS EXTRA VIRGIN COCONUT GLASS BOTTLE BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1	0	0	-741.2
PM0000438	LABEL 500 MLS EXTRA VIRGIN COCONUT GLASS BOTTLE FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1	0	0	-741.2
PM0000394	CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK	PACKAGING MATERIAL	PCS		PET JAR	N	BH-PF	Bhakharpur Production Finished 1st Floor	1	0	0	0.69
PM0000394	CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK	PACKAGING MATERIAL	PCS		PET JAR	N	BH-PP	Bhakharpur Production Process 1st Floor	6307	0	0	3808.82
PM0000394	CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK	PACKAGING MATERIAL	PCS		PET JAR	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	5000	0	-4120.43
PM0000394	CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK	PACKAGING MATERIAL	PCS		PET JAR	N	BH-WST	Bhakharpur WASTAGE	10	0	0	6.94
PM0000394	CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK	PACKAGING MATERIAL	PCS		PET JAR	N	BH-PC	Bhakharpur Production Consumption	25025	2060	5000	23523.5
FG0000175	COLD PRESS 1 LTR +1 LTR COMBO 12 SET	FINISHED	PCS	PREMIUM	CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	147	0	0	43269.93
PM0000331	LABEL 250 GMS EXTRA LIGHT FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	1000	0	-2827
PM0000331	LABEL 250 GMS EXTRA LIGHT FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	13277	0	0	2929.58
PM0000331	LABEL 250 GMS EXTRA LIGHT FRONT	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	5982	0	0	1210.05
PM0000331	LABEL 250 GMS EXTRA LIGHT FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-GR	Bhakharpur GR	0	0	2	0
PM0000331	LABEL 250 GMS EXTRA LIGHT FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	0	2	1000	0
FA0000250	FIRE EXTINGUSHER WATER (S/P) 9 LTR WG	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	9082.72
FG0000180	BASIL SEEDS 200 GMS 1 PCS	FINISHED	PCS	OTHERS	SEEDS	N	BH-GR	Bhakharpur GR	40	0	0	3809.52
FG0000180	BASIL SEEDS 200 GMS 1 PCS	FINISHED	PCS	OTHERS	SEEDS	N	BH-SC	Bhakharpur Schemes	13	0	0	621.43
PM0000211	LABEL 100 MLS COLD PRESS BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	10600	0	0	1696
PM0000211	LABEL 100 MLS COLD PRESS BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2646	0	0	423.36
FA0000249	FIRE SYSTEMS /EXTINGUISHER	FIXED ASSETS	PCS	 	FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	59	0	0	246812.89
FG0000182	PUMPKIN SEEDS 200 GMS 1 PCS	FINISHED	PCS	OTHERS	SEEDS	N	BH-GR	Bhakharpur GR	2	0	0	228.57
FG0000182	PUMPKIN SEEDS 200 GMS 1 PCS	FINISHED	PCS	OTHERS	SEEDS	N	BH-FG	Bhakharpur Finished Basement	0	0	150	0
FA0000034	TRUCK 22 FT LPT1912(HR69F6098) (1206002)	FIXED ASSETS	PCS	 	1206002 - TRUCK 22 FT LPT1912	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	2042455
FG0000183	BB ROYAL CANOLA OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-GR	Bhakharpur GR	0	0	540	0
FG0000183	BB ROYAL CANOLA OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-FG	Bhakharpur Finished Basement	0	0	1261	0
FG0000183	BB ROYAL CANOLA OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-BT	Bhakharpur New Basement	839	0	0	119859.75
FG0000183	BB ROYAL CANOLA OIL 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	20	2420	0	2635.79
FA0000162	CRATES 10 KGS	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	100	0	0	26376.87
FG0000184	BB ROYAL CANOLA OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-FG	Bhakharpur Finished Basement	0	64	710	0
FG0000184	BB ROYAL CANOLA OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-EC	BHAKHARPUR FINISHED E-COMMERCE	0	0	64	0
FG0000184	BB ROYAL CANOLA OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	940	0	0
FG0000184	BB ROYAL CANOLA OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-BT	Bhakharpur New Basement	492	0	0	339408.5
FA0000248	SEWAGE TREATMENT PLANT 20 KLD (B MODEL) WITH ACCESSORIES	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	1142804.6
FA0000094	PLASTIC CHAIR	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Assets	6	0	0	3901.28
FG0000185	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-BT	Bhakharpur New Basement	982	0	0	140851.45
FG0000185	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	DL-PS	PRESHIT SAMAGAM	1	0	0	143.36
FG0000185	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	60	2000	0	7668.53
FG0000185	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-FG	Bhakharpur Finished Basement	0	256	765	0
FG0000185	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-EC	BHAKHARPUR FINISHED E-COMMERCE	0	0	256	0
FA0000035	TRUCK 24 FT A3125(HR69F7125) (1206003)	FIXED ASSETS	PCS	 	1206003 - TRUCK 24 FT A3125	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	2770116.5
FG0000186	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	688	0	0
FG0000186	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-BT	Bhakharpur New Basement	128	0	0	83792.88
FG0000186	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-FG	Bhakharpur Finished Basement	0	0	509	0
FG0000186	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	BLENDED	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	1152	0
FA0000036	TRUCK 32 FT A4830(HR69F9627) (1206004)	FIXED ASSETS	PCS	 	1206004 - TRUCK 32 FT A4830	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	3673446
PM0000600	LABEL 4 LTR SUNFLOWER BACK SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	1150	0	0	3450
PM0000599	LABEL 4 LTR SUNFLOWER FRONT SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	1150	0	0	3450
FA0000037	AUTOMATIC STRAPPING M/C (1204001)	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	245000
PM0000210	LABEL 100 MLS COLD PRESS FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	10600	0	0	1696
PM0000210	LABEL 100 MLS COLD PRESS FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2646	0	0	423.36
FA0000399	AIR COLLER	FIXED ASSETS	PCS	NULL	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	16874
FA0000161	DRILL MACHINE	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	4	0	0	20877.21
FA0000038	OLD OFFICE CHAIR (1202001)	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	1	0	0	4237.29
FG0000188	ZANO EXTRA LIGHT OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	34	0	0	8620.51
FA0000040	BARCODE PRINTER (1205002)	FIXED ASSETS	PCS	 	BARCODE AND SCANNING SYSTEMS	N	BH-FA	Bhakharpur Fixed Assets	3	0	0	39019.87
PM0000332	LABEL 250 GMS EXTRA LIGHT BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	0	2	1000	0
PM0000332	LABEL 250 GMS EXTRA LIGHT BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	13257	0	0	1095.02
PM0000332	LABEL 250 GMS EXTRA LIGHT BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-GR	Bhakharpur GR	0	0	2	0
PM0000332	LABEL 250 GMS EXTRA LIGHT BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	1000	0	-2827
PM0000332	LABEL 250 GMS EXTRA LIGHT BACK	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	6038	0	0	2113.3
PM0000869	PET BOTTLE 250ML OLIVE OIL	PACKAGING MATERIAL	PCS		PET BOTTLES	N	BH-BS	Bhakharpur Basement	2744	0	0	8780.8
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	101.25	0	2000	2675.03
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	2802.75	0	0	80850.38
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-FG	Bhakharpur Finished Basement	0.01	0	0	0.12
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	GP-NM	Gupta Non-Moving	540	0	0	14266.8
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1656	2000	8319	43751.52
PM0000632	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS		CARTON	N	BH-WST	Bhakharpur WASTAGE	170.75	0	0	79.26
FG0000409	COLD PRESS GROUNDNUT OIL 200 MLS 70 PCS	FINISHED	PCS	PREMIUM	GROUNDNUT	N	BH-PF	Bhakharpur Production Finished 1st Floor	175	0	0	5638.5
FG0000409	COLD PRESS GROUNDNUT OIL 200 MLS 70 PCS	FINISHED	PCS	PREMIUM	GROUNDNUT	N	BH-JW	BH-JOB WORK	2617	0	0	88954.61
FG0000409	COLD PRESS GROUNDNUT OIL 200 MLS 70 PCS	FINISHED	PCS	PREMIUM	GROUNDNUT	N	BH-FG	Bhakharpur Finished Basement	70	0	0	2619.94
FA0000041	S.S DRUM(LESS THEN 50 LTR)  (1204001)	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	1900
FA0000324	AUTOMATIC CHAPATI MAKING MACHINE	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	76700
FA0000042	HP LAPTOP (5CD421KSMN) (1201001)	FIXED ASSETS	PCS	 	COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	46610.17
FA0000246	PALLET BLUE COLOR JIVO	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	776	0	250	1065643.58
FA0000245	WHITE BOARD WITH GLASS HO	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	2	0	0	1372.7
FA0000043	STEEL SHELVES (J-3) (1202001)	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	4	0	0	12540
FA0000244	HILTI MACHINE ( WG)	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	27484.15
FA0000243	CCTV CAMERA HD	FIXED ASSETS	PCS	 	OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	5	0	0	596404.2
