code,name,uom,po_docnum,vendor,order_date,due_date,qty_ordered,qty_received_by_aug1,qty_open_aug1,days_late_vs_due
PM0000634,CARTON 1 LTR 20 PCS SANO,PCS,220726129,SSY CONTAINERS PVT LTD,2026-07-27,2026-07-29,5000.000000,2582.000000,2418.000000,3
RM0000006,DESI GHEE,PCS,825226627,SPEAR AGRO INDUSTRIES PRIVATE LIMITED,2025-08-25,2025-08-25,2250.000000,0.000000,2250.000000,341
FG0000254,PET BOTTLE 500 MLS MANGO 18 PCS,PCS,225226671,JIVO MART PVT LTD,2025-02-28,2025-02-28,2240.000000,0.000000,2240.000000,519
PM0000013,CARTON 5 LTR 4 PCS,PCS,220626018,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2026-06-03,2026-06-03,20000.000000,17784.000000,2216.000000,59
PM0000003,CARTON 1 LTR POMACE 16 PCS,PCS,220626014,SSY CONTAINERS PVT LTD,2026-06-03,2026-06-03,10000.000000,7822.000000,2178.000000,59
PM0000877,TIKKI BARCODE CSD KGMO 5 LTR,PCS,220726139,MEDIA GRAPHIC PRINTS VEND,2026-07-30,2026-07-30,2000.000000,0.000000,2000.000000,2
PM0000122,TIKKI 100 MLS,PCS,220526001,MEDIA GRAPHIC PRINTS VEND,2026-05-02,2026-05-02,7128.000000,5184.000000,1944.000000,91
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,325226598,GREEN METAL INFRA,2025-03-17,2025-03-25,1875.000000,0.000000,1875.000000,494
PM0000082,CARTON 5 LTR OLIVE 4 PCS,PCS,220626006,SSY CONTAINERS PVT LTD,2026-06-01,2026-06-01,5000.000000,3130.000000,1870.000000,61
PM0000523,LABEL 1 LTR RICE BRAN OIL BACK,PCS,220726023,CORE PACKAGING,2026-07-06,2026-07-06,40000.000000,38200.000000,1800.000000,26
PM0000522,LABEL 1 LTR RICE BRAN OIL FRONT,PCS,220726023,CORE PACKAGING,2026-07-06,2026-07-06,40000.000000,38200.000000,1800.000000,26
CG0000058,TIN SHED 50 KL TANK,PCS,220626001,BISMILAH WELDERS,2026-06-01,2026-06-15,1746.000000,0.000000,1746.000000,47
PM0000251,PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,PCS,326226553,TPAC PACKAGING INDIA PVT LTD II,2026-03-18,2026-03-18,25000.000000,23478.000000,1522.000000,136
PM0000878,TIKKI BARCODE CSD KGMO 1 LTR,PCS,220726139,MEDIA GRAPHIC PRINTS VEND,2026-07-30,2026-07-30,1500.000000,0.000000,1500.000000,2
PM0000628,LABEL 15 LTR SUNFLOWER OIL,PCS,220426099,PACKGEN INTERNATIONAL PVT LTD,2026-04-24,2026-04-24,1500.000000,0.000000,1500.000000,99
PM0000404,THERMOCOL SET 5 LTR HDPE FULL,PCS,125226532,RR PLASTRON,2025-01-13,2025-01-13,1500.000000,0.000000,1500.000000,565
PM0000404,THERMOCOL SET 5 LTR HDPE FULL,PCS,125226531,RR PLASTRON,2025-01-13,2025-01-13,1500.000000,0.000000,1500.000000,565
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,325226598,GREEN METAL INFRA,2025-03-17,2025-03-25,1400.000000,0.000000,1400.000000,494
PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,PCS,220626141,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2026-06-24,2026-06-24,10000.000000,8730.000000,1270.000000,38
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,1224226625,S.R. ENTERPRISES,2024-12-26,2025-01-10,1250.000000,0.000000,1250.000000,568
PM0000470,CAPS 5 LTR ORANGE,PCS,220626046,RAJ TECHNOPACK PVT LTD,2026-06-08,2026-06-08,20000.000000,18750.000000,1250.000000,54
PM0000053,HDPE BOTTLE 5 LTR,PCS,220626069,ECHO PLAST INDIA,2026-06-11,2026-06-11,50000.000000,48795.000000,1205.000000,51
PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,PCS,220626098,SSY CONTAINERS PVT LTD,2026-06-13,2026-06-13,3000.000000,1800.000000,1200.000000,49
PM0000013,CARTON 5 LTR 4 PCS,PCS,126226585,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),2026-01-17,2026-01-17,8000.000000,6850.000000,1150.000000,196
CG0000058,TIN SHED 50 KL TANK,PCS,220626001,BISMILAH WELDERS,2026-06-01,2026-06-15,1100.000000,0.000000,1100.000000,47
PM0000082,CARTON 5 LTR OLIVE 4 PCS,PCS,326226619,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2026-03-31,2026-03-31,10000.000000,8916.000000,1084.000000,123
CG0000049,TIN SHED-NEW LAND WIP,KGS,126226559,GREEN METAL INFRA,2026-01-13,2026-01-30,1026.000000,0.000000,1026.000000,183
CG0000028,MS PIPE-ANGLE ( MEZZANINE FLOOR-GUPTA GODOWN) (1212011),PCS,1224226585,S.R. ENTERPRISES,2024-12-10,2024-12-15,1015.000000,0.000000,1015.000000,594
PM0000831,TIN 3 LTR EXTRA LIGHT OLIVE PRINTED,PCS,326226528,NATIONAL TIN INDUSTRIES,2026-03-07,2026-03-07,1000.000000,0.000000,1000.000000,147
PM0000842,LABEL 2 LTR CP CANOLA OIL HANDLE BOTTLE FRONT LA RASOI,PCS,220726001,ROYAL PRIME LABELS,2026-07-01,2026-07-01,1000.000000,0.000000,1000.000000,31
PM0000309,POUCH 1 LTR MUSTARD ROLLS KGS,KGS,220726096,UFLEX LIMITED NEW,2026-07-21,2026-07-21,1000.000000,0.000000,1000.000000,11
PM0000841,LABEL 2 LTR CP CANOLA OIL HANDLE BOTTLE BACK LA RASOI,PCS,220726001,ROYAL PRIME LABELS,2026-07-01,2026-07-01,1000.000000,0.000000,1000.000000,31
CG0000015,REFRESHMENT,PCS,326226645,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,1000.000000,0.000000,1000.000000,92
CG0000049,TIN SHED-NEW LAND WIP,KGS,126226603,HARYANA SANITARY STORE,2026-01-20,2026-01-30,1000.000000,0.000000,1000.000000,183
PM0000422,LABEL 500 MLS EXTRA VIRGIN OLIVE OIL BACK,PCS,220726139,MEDIA GRAPHIC PRINTS VEND,2026-07-30,2026-07-30,1000.000000,0.000000,1000.000000,2
PM0000421,LABEL 500 MLS EXTRA VIRGIN OLIVE OIL FRONT,PCS,220726139,MEDIA GRAPHIC PRINTS VEND,2026-07-30,2026-07-30,1000.000000,0.000000,1000.000000,2
PM0000896,TIN 200 ML PREMIUM OLIVE OIL,PCS,220726005,NATIONAL TIN INDUSTRIES,2026-07-02,2026-07-02,1000.000000,0.000000,1000.000000,30
PM0000830,TIN 3 LTR POMACE OLIVE PRINTED,PCS,326226528,NATIONAL TIN INDUSTRIES,2026-03-07,2026-03-07,1000.000000,0.000000,1000.000000,147
PM0000251,PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,PCS,220626025,TPAC PACKAGING INDIA PVT LTD II,2026-06-04,2026-06-04,10000.000000,9030.000000,970.000000,58
CF0000015,CONSTRUCTION OF COMPOUND WALL -NEW LAND,PCS,525226526,ABHINAV PRECAST,2025-05-05,2025-05-15,960.000000,0.000000,960.000000,443
CG0000001,PREFORM SAMPLE,GMS,1024226613,AMD INDUSTRIES LTD,2024-10-16,2024-10-16,952.000000,0.000000,952.000000,654
CG0000015,REFRESHMENT,PCS,126226528,ISHWAR KIRYANA STORE,2026-01-08,2026-01-15,900.000000,0.000000,900.000000,198
PM0000657,CARTON 1 LTR 16 PCS SANO,PCS,220626014,SSY CONTAINERS PVT LTD,2026-06-03,2026-06-03,5000.000000,4110.000000,890.000000,59
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,325226598,GREEN METAL INFRA,2025-03-17,2025-03-25,875.000000,0.000000,875.000000,494
PM0000122,TIKKI 100 MLS,PCS,226226518,MEDIA GRAPHIC PRINTS VEND,2026-02-06,2026-02-06,8000.000000,7128.000000,872.000000,176
PM0000404,THERMOCOL SET 5 LTR HDPE FULL,PCS,1224226608,RR PLASTRON,2024-12-23,2024-12-23,1500.000000,659.000000,841.000000,586
PM0000082,CARTON 5 LTR OLIVE 4 PCS,PCS,220626125,SSY CONTAINERS PVT LTD,2026-06-22,2026-06-22,7000.000000,6166.000000,834.000000,40
PM0000082,CARTON 5 LTR OLIVE 4 PCS,PCS,220626098,SSY CONTAINERS PVT LTD,2026-06-13,2026-06-13,2500.000000,1700.000000,800.000000,49
PM0000005,CARTON 1 LTR 12 POUCHES,PCS,220626141,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2026-06-24,2026-06-24,10000.000000,9226.000000,774.000000,38
CG0000028,MS PIPE-ANGLE ( MEZZANINE FLOOR-GUPTA GODOWN) (1212011),PCS,225226653,BISMILAH WELDERS,2025-02-26,2025-02-26,750.000000,0.000000,750.000000,521
CF0000011,MS PIPE-ANGLE (DOCK TIN SHED-GUPTA GODOWN),PCS,225226680,BISMILAH WELDERS,2025-02-20,2025-03-01,750.000000,0.000000,750.000000,518
CG0000049,TIN SHED-NEW LAND WIP,KGS,126226559,GREEN METAL INFRA,2026-01-13,2026-01-30,705.000000,0.000000,705.000000,183
FG0000233,SPICES CLOVES 100 GMS PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,700.000000,0.000000,700.000000,649
RM0000025,SOYABEAN REFINED LOOSE OIL,LTR,220626178,AWL AGRI BUSINESS LIMITED,2026-06-26,2026-06-26,189098.712000,188411.900000,686.813000,36
PM0000853,POUCH 250 GM JIVO PREMIUM TEA,GMS,226226505,M.M INDUSTRIES,2026-02-01,2026-02-01,650.000000,0.000000,650.000000,181
PM0000008,CARTON 15 LTR 1 PCS,PCS,220626002,BALAJI INC.,2026-06-01,2026-06-01,6000.000000,5358.000000,642.000000,61
PM0000056,PET BOTTLE 100 MLS BOTTLES,PCS,220426040,ECHO PLAST INDIA,2026-04-11,2026-04-11,20000.000000,19360.000000,640.000000,112
CG0000015,REFRESHMENT,PCS,1024226724,BANSAL PROVISION STORE,2024-10-05,2024-11-07,600.000000,0.000000,600.000000,632
CG0000005,HOUSEKEEPING,PCS,525226680,KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L ),2025-05-01,2025-06-06,600.000000,0.000000,600.000000,421
SC0000069,STAINLESS STEEL TOPWARE TESO LUNCHBOX WITH BOTTLE  1000 MLS,PCS,225226690,VISHAL VASTU BHANDAR AADFV0624J,2025-02-01,2025-02-01,592.000000,0.000000,592.000000,546
RM0000003,MUSTARD LOOSE OIL,LTR,220426102,AWL AGRI BUSINESS LIMITED,2026-04-24,2026-04-24,274725.000000,274185.440000,539.560000,99
PM0000892,LABEL 1 LTR PRESSED SUNFLOWER OIL FRONT,PCS,220626092,MEDIA GRAPHIC PRINTS VEND,2026-06-01,2026-06-01,504.000000,0.000000,504.000000,61
PM0000893,LABEL 1 LTR PRESSED SUNFLOWER OIL BACK,PCS,220626092,MEDIA GRAPHIC PRINTS VEND,2026-06-01,2026-06-01,504.000000,0.000000,504.000000,61
PM0000248,THERMOCOL SET 5 LTR TIN HALF,PCS,125226532,RR PLASTRON,2025-01-13,2025-01-13,500.000000,0.000000,500.000000,565
PM0000897,TIN 500 ML PREMIUM OLIVE OIL,PCS,220726005,NATIONAL TIN INDUSTRIES,2026-07-02,2026-07-02,500.000000,0.000000,500.000000,30
CG0000015,REFRESHMENT,PCS,326226645,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,500.000000,0.000000,500.000000,92
PM0000270,LABEL 15 LTR COLD PRESS SUNFLOWER OIL,PCS,220426104,PACKGEN INTERNATIONAL PVT LTD,2026-04-22,2026-04-22,1500.000000,1000.000000,500.000000,101
PM0000270,LABEL 15 LTR COLD PRESS SUNFLOWER OIL,PCS,326226535,MEDIA GRAPHIC PRINTS VEND,2026-03-07,2026-03-07,500.000000,0.000000,500.000000,147
PM0000630,CARTON 1 LTR 12 PCS SANO,PCS,1124226623,ZIYAUL HAQUE IMPREST JWPL0042,2024-11-26,2024-11-26,500.000000,0.000000,500.000000,613
PM0000248,THERMOCOL SET 5 LTR TIN HALF,PCS,125226531,RR PLASTRON,2025-01-13,2025-01-13,500.000000,0.000000,500.000000,565
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,325226598,GREEN METAL INFRA,2025-03-17,2025-03-25,425.000000,0.000000,425.000000,494
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,PCS,220626119,MOHIT GLASS HOUSE AND ALUMINUM DECORATION,2026-06-22,2026-06-30,406.000000,0.000000,406.000000,32
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,PCS,220626119,MOHIT GLASS HOUSE AND ALUMINUM DECORATION,2026-06-22,2026-06-30,406.000000,0.000000,406.000000,32
PM0000270,LABEL 15 LTR COLD PRESS SUNFLOWER OIL,PCS,325226606,MEDIA GRAPHIC PRINTS VEND,2025-03-05,2025-03-05,500.000000,100.000000,400.000000,514
FA0000005,PUFF PANELS AND ACCESSORIES (1204001),PCS,1124226696,BISMILAH WELDERS,2024-11-25,2024-12-30,376.000000,0.000000,376.000000,579
FA0000063,PUFF PANEL INSTALLATION (FA0000005) (1204001),PCS,1124226708,BISMILAH WELDERS,2024-11-25,2025-02-28,376.000000,0.000000,376.000000,519
RM0000003,MUSTARD LOOSE OIL,LTR,220726045,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2026-07-10,2026-07-10,43725.231000,43351.605000,373.626000,22
PM0000671,POUCH SOYABEAN MULTI ROLLS KGS,PCS,220426036,UFLEX LIMITED NEW,2026-04-10,2026-04-10,2000.000000,1639.460000,360.540000,113
FG0000199,SPICES CUMIN SEEDS 100 GMS,NOS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,350.000000,0.000000,350.000000,649
CG0000028,MS PIPE-ANGLE ( MEZZANINE FLOOR-GUPTA GODOWN) (1212011),PCS,1224226585,S.R. ENTERPRISES,2024-12-10,2024-12-15,350.000000,0.000000,350.000000,594
CF0000025,BOREWELL (1212013-NEW LAND),PCS,625226549,B S ENTERPRISE,2025-06-13,2025-06-30,340.000000,0.000000,340.000000,397
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,1224226625,S.R. ENTERPRISES,2024-12-26,2025-01-10,340.000000,0.000000,340.000000,568
PM0000194,PET BOTTLE 1 LTR 40 GMS,PCS,220626045,TPAC PACKAGING INDIA PVT LTD,2026-06-08,2026-06-08,100000.000000,99684.000000,316.000000,54
FG0000196,SPICES BLACK PEPPER 100 GMS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,300.000000,0.000000,300.000000,649
CG0000049,TIN SHED-NEW LAND WIP,KGS,126226603,HARYANA SANITARY STORE,2026-01-20,2026-01-30,300.000000,0.000000,300.000000,183
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),PCS,220426017,INDUSTRIAL AIDERS,2026-04-07,2026-04-30,300.000000,0.000000,300.000000,93
FG0000195,SPICES BLACK CARDAMOM 100 GMS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,300.000000,0.000000,300.000000,649
PM0000248,THERMOCOL SET 5 LTR TIN HALF,PCS,1224226608,RR PLASTRON,2024-12-23,2024-12-23,500.000000,201.000000,299.000000,586
FG0000257,FLAX  (ALSI) SEEDS 800 GMS 1 PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,260.000000,0.000000,260.000000,649
CF0000002,INSTALLATION PARTS ( MUSTARD OIL FULLY AUTOMATIC MONOBLOCK VOLUMETRIC FILLER & CAPPER-FA0000031 ),PCS,525226650,BOTTMAC INDIA PVT LTD,2025-05-30,2025-06-20,252.000000,0.000000,252.000000,407
FG0000237,PUMPKIN SEEDS 800 GM 1 PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,251.000000,0.000000,251.000000,649
FA0000246,PALLET BLUE COLOR JIVO,PCS,725226641,SWASTIK INDUSTRIES INTERNATIONAL PRIVATE LIMITED,2025-07-26,2025-07-30,250.000000,0.000000,250.000000,367
SC0000093,BLANKET,PCS,1124226670,RADHEY RADHEY TEXTILES,2024-11-15,2024-12-06,250.000000,0.000000,250.000000,603
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),PCS,220426076,INDUSTRIAL AIDERS,2026-04-01,2026-04-20,250.000000,0.000000,250.000000,103
PM0000468,CAPS 5 LTR GREEN,PCS,925226558,A A ENTERPRISES,2025-09-16,2025-09-16,20000.000000,19750.000000,250.000000,319
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),PCS,220426017,INDUSTRIAL AIDERS,2026-04-07,2026-04-30,250.000000,0.000000,250.000000,93
FG0000221,JIVO HONEY 500 GMS,PCS,226226538,BEE HIVE FARMS PVT LTD,2026-02-10,2026-02-10,250.000000,0.000000,250.000000,172
FG0000256,QUINOA SEEDS 800 GMS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,250.000000,0.000000,250.000000,649
CG0000017,NOT IN USE (BLANKET),PCS,1024226749,RADHEY RADHEY TEXTILES,2024-10-25,2024-11-11,230.000000,0.000000,230.000000,628
CG0000017,NOT IN USE (BLANKET),PCS,1024226753,RADHEY RADHEY TEXTILES,2024-10-25,2024-11-13,230.000000,0.000000,230.000000,626
FG0000258,SUNFLOWER SEEDS 800 GMS 1 PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,225.000000,0.000000,225.000000,649
FG0000239,BASIL SEED 800 GMS 1 PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,225.000000,0.000000,225.000000,649
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),PCS,325226598,GREEN METAL INFRA,2025-03-17,2025-03-25,220.000000,0.000000,220.000000,494
CG0000015,REFRESHMENT,PCS,326226645,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,200.000000,0.000000,200.000000,92
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,PCS,220726150,J S BUILDERS,2026-07-01,2026-08-05,200.000000,0.000000,200.000000,-4
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,PCS,220726150,J S BUILDERS,2026-07-01,2026-08-05,200.000000,0.000000,200.000000,-4
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,PCS,220726150,J S BUILDERS,2026-07-01,2026-08-05,200.000000,0.000000,200.000000,-4
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,PCS,220726150,J S BUILDERS,2026-07-01,2026-08-05,200.000000,0.000000,200.000000,-4
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,PCS,220726150,J S BUILDERS,2026-07-01,2026-08-05,200.000000,0.000000,200.000000,-4
PM0000741,SAFFRON BOX,PCS,825226567,PACKPLAY INDIA PRIVATE LIMITED,2025-08-19,2025-08-19,3000.000000,2800.000000,200.000000,347
FG0000167,CHIA SEEDS 800 GMS 1 PCS,PCS,1024226638,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,178.000000,0.000000,178.000000,649
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,PCS,1224226677,MAHARAJA POLYURETHANE PRIVATE LTD.,2024-12-15,2025-01-02,175.000000,0.000000,175.000000,576
CF0000002,INSTALLATION PARTS ( MUSTARD OIL FULLY AUTOMATIC MONOBLOCK VOLUMETRIC FILLER & CAPPER-FA0000031 ),PCS,525226650,BOTTMAC INDIA PVT LTD,2025-05-30,2025-06-20,172.000000,0.000000,172.000000,407
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),PCS,220426017,INDUSTRIAL AIDERS,2026-04-07,2026-04-30,160.000000,0.000000,160.000000,93
FA0000008,PVC SHEETS (1202001),PCS,325226680,V.S ENTERPRISES,2025-03-28,2025-03-30,156.000000,0.000000,156.000000,489
CG0000015,REFRESHMENT,PCS,825226571,BHUPINDER SINGH GINNI IMPREST JWPL1556,2025-08-01,2025-08-19,150.000000,0.000000,150.000000,347
FG0000244,SUNFLOWER SEEDS 400 GMS 1 PCS,PCS,1024226572,RTC FOODS AAYFR3897E,2024-10-10,2024-10-10,150.000000,0.000000,150.000000,660
FG0000181,SUNFLOWER SEEDS 200 GMS 1 PCS,PCS,1024226572,RTC FOODS AAYFR3897E,2024-10-10,2024-10-10,150.000000,0.000000,150.000000,660
PM0000057,PET BOTTLE 2 LTR 66 GMS,PCS,326226553,TPAC PACKAGING INDIA PVT LTD II,2026-03-18,2026-03-18,10000.000000,9850.000000,150.000000,136
FG0000182,PUMPKIN SEEDS 200 GMS 1 PCS,PCS,1024226572,RTC FOODS AAYFR3897E,2024-10-10,2024-10-10,150.000000,0.000000,150.000000,660
PM0000637,COUPON (LOHRI DHAMAKA OFFER) - SCRATCH CARD,PCS,125226535,PRINT MART INDIA NARIANA CNWPD1629K,2025-01-15,2025-01-15,7650.000000,7500.000000,150.000000,563
FG0000238,PUMPKIN SEEDS 400 GM 1 PCS,PCS,1024226572,RTC FOODS AAYFR3897E,2024-10-10,2024-10-10,150.000000,0.000000,150.000000,660
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,PCS,1124226691,BISMILAH WELDERS,2024-11-25,2024-12-26,148.200000,0.000000,148.200000,583
CG0000058,TIN SHED 50 KL TANK,PCS,220626001,BISMILAH WELDERS,2026-06-01,2026-06-15,148.000000,0.000000,148.000000,47
CG0000015,REFRESHMENT,PCS,625226559,KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L ),2025-06-05,2025-06-20,315.000000,180.000000,135.000000,407
RM0000006,DESI GHEE,PCS,525226637,SPEAR AGRO INDUSTRIES PRIVATE LIMITED,2025-05-27,2025-05-27,20000.000000,19875.000000,125.000000,431
PM0000853,POUCH 250 GM JIVO PREMIUM TEA,GMS,226226619,M.M INDUSTRIES,2026-02-15,2026-02-15,124.230000,0.000000,124.230000,167
PM0000229,CARTON 4 LTR 5 PCS,PCS,220626158,SSY CONTAINERS PVT LTD,2026-06-20,2026-06-20,3000.000000,2879.000000,121.000000,42
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,PCS,220626114,HARYANA SANITARY STORE,2026-06-19,2026-06-30,120.000000,0.000000,120.000000,32
