date,invoice_docnum,customer,item,qty,litres,invoice_datetime,dispatch_datetime,lag_hours,warehouse,status,company,party_type,vehicle,dock_entry,docked_at,source
2026-07-14,626078123,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),1200.0,300.0,2026-07-14 16:05:00,2026-07-15 11:08:17.266901,19.05,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR2914,DOCK-20260715-0003,2026-07-15 10:55:50.646200,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,626078124,MUSTAQIM AND SONS,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600.0,1800.0,2026-07-14 16:08:00,2026-07-15 16:56:40.012004,24.81,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM1528,DOCK-20260715-0015,2026-07-15 16:43:22.372747,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,626078124,MUSTAQIM AND SONS,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),1200.0,300.0,2026-07-14 16:08:00,2026-07-15 16:56:40.012004,24.81,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM1528,DOCK-20260715-0015,2026-07-15 16:43:22.372747,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,626078124,MUSTAQIM AND SONS,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),300.0,300.0,2026-07-14 16:08:00,2026-07-15 16:56:40.012004,24.81,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM1528,DOCK-20260715-0015,2026-07-15 16:43:22.372747,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,626078125,RMSB HYPERMARKET,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),6000.0,1500.0,2026-07-14 17:50:00,2026-07-16 12:28:48.205518,42.65,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN0395,DOCK-20260716-0005,2026-07-16 12:10:35.244616,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,707260237,R K WORLDINFOCOM PVT LTD,FG0000081 COLD PRESS SUNFLOWER 1 LTR 20 PCS,1000.0,1000.0,2026-07-14 12:12:00,2026-07-15 17:52:34.299592,29.68,DL-FG,DISPATCHED,JIVO_MART,TRADE,HR69E9840,DOCK-20260715-0012,2026-07-15 14:51:14.267935,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-14,707260237,R K WORLDINFOCOM PVT LTD,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,1200.0,1200.0,2026-07-14 12:12:00,2026-07-15 17:52:34.299592,29.68,DL-FG,DISPATCHED,JIVO_MART,TRADE,HR69E9840,DOCK-20260715-0012,2026-07-15 14:51:14.267935,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260164,R K WORLDINFOCOM PVT LTD,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,12000.0,12000.0,2026-07-15 15:52:00,2026-07-16 14:17:55.174776,22.43,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63F5194,DOCK-20260715-0023,2026-07-15 19:02:38.038737,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,600.0,3000.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000032 COLD PRESS 1 LTR 20 PCS,2000.0,2000.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000028 POMACE OLIVE 1 LTR 16 PCS,1600.0,1600.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,800.0,800.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000143 COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,120.0,600.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000426 COLD PRESS GROUNDNUT OIL 2 LTR 10 PCS HANDLE,200.0,400.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260165,EVARA ENTERPRISES,FG0000328 YELLOW MUSTARD OIL 1 LTR 20 PCS,100.0,100.0,2026-07-15 17:38:00,2026-07-16 18:50:57.188496,25.22,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,607260166,EVARA ENTERPRISES,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,6799.0,6799.0,2026-07-15 18:21:00,2026-07-16 18:50:57.188496,24.5,BH-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,PB10HD8648,DOCK-20260716-0012,2026-07-16 14:10:55.660102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626070386,AKAL ROZGAR YOJANA A U O JWPL,SC0000079 PAIN OIL 250 MLS 4 PCS,492.0,0.0,2026-07-15 19:14:00,2026-07-16 19:37:35.495077,24.39,BH-EC,DISPATCHED,JIVO_OIL,TRADE,HP16AA2216,DOCK-20260716-0024,2026-07-16 19:21:13.695172,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626070388,WAL MART INDIA PVT LTD,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,10000.0,10000.0,2026-07-15 19:36:00,2026-07-16 20:08:37.738066,24.54,BH-PF,DISPATCHED,JIVO_OIL,TRADE,HR58B8911,DOCK-20260716-0013,2026-07-16 14:25:41.071730,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626070389,MALHAN TRADERS AABFM4946N,FG0000444 SOYABEAN OIL 12 KGS (B),800.0,10549.45,2026-07-15 19:38:00,2026-07-16 19:52:48.304438,24.25,BH-PF,DISPATCHED,JIVO_OIL,TRADE,PB03AP6676,DOCK-20260716-0017,2026-07-16 16:07:43.000475,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078127,ROYAL HOSPITALITY HARYANA,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),24000.0,6000.0,2026-07-15 11:06:00,2026-07-15 18:22:26.413785,7.27,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LY5728,DOCK-20260715-0021,2026-07-15 17:57:01.678914,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078128,UMA ENTERPRISES (07AJFPG8171J1Z0),FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),9600.0,2400.0,2026-07-15 11:09:00,2026-07-15 12:49:56.831747,1.68,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ4445,DOCK-20260715-0008,2026-07-15 12:40:50.675880,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078129,VARDHMAN TRADERS,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 13:06:00,2026-07-15 17:04:24.740905,3.97,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR7060,DOCK-20260715-0017,2026-07-15 16:53:40.658928,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078130,WHOLESALE BEVERAGES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800.0,2400.0,2026-07-15 17:29:00,2026-07-16 18:35:02.126557,25.1,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAJ1087,DOCK-20260716-0020,2026-07-16 18:24:37.372229,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078130,WHOLESALE BEVERAGES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),600.0,600.0,2026-07-15 17:29:00,2026-07-16 18:35:02.126557,25.1,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAJ1087,DOCK-20260716-0020,2026-07-16 18:24:37.372229,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078131,GAGANDEEP SINGH,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-07-15 17:32:00,2026-07-16 11:36:41.762868,18.08,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ4445,DOCK-20260716-0003,2026-07-16 11:00:30.672633,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078132,P.K AGENCY,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),3600.0,3600.0,2026-07-15 17:34:00,2026-07-17 14:08:33.672135,44.58,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260717-0011,2026-07-17 13:45:09.110161,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078132,P.K AGENCY,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),16800.0,8400.0,2026-07-15 17:34:00,2026-07-17 14:08:33.672135,44.58,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260717-0011,2026-07-17 13:45:09.110161,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078133,RMLV NORTH HYPERMARKET,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),6000.0,1500.0,2026-07-15 17:36:00,2026-07-16 12:28:48.205518,18.88,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN0395,DOCK-20260716-0005,2026-07-16 12:10:35.244616,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078134,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 17:38:00,2026-07-16 13:40:32.701231,20.04,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260716-0009,2026-07-16 12:51:57.765027,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078135,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 17:40:00,2026-07-16 13:40:32.701231,20.01,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260716-0009,2026-07-16 12:51:57.765027,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078136,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 17:42:00,2026-07-16 13:40:32.674748,19.98,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260716-0010,2026-07-16 12:53:33.703899,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078137,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 17:45:00,2026-07-16 13:40:32.701231,19.93,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01MB2623,DOCK-20260716-0009,2026-07-16 12:51:57.765027,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078138,DEEPAK COLD DRINKS,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800.0,2400.0,2026-07-15 18:06:00,2026-07-16 13:04:44.566283,18.98,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR7060,DOCK-20260716-0008,2026-07-16 12:49:36.414732,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078138,DEEPAK COLD DRINKS,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400.0,600.0,2026-07-15 18:06:00,2026-07-16 13:04:44.566283,18.98,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR7060,DOCK-20260716-0008,2026-07-16 12:49:36.414732,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078139,SURINDER STORE,FG0000268 PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS),600.0,600.0,2026-07-15 18:10:00,2026-07-16 13:13:18.084096,19.06,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN3959,DOCK-20260716-0011,2026-07-16 12:54:51.439684,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078139,SURINDER STORE,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800.0,2400.0,2026-07-15 18:10:00,2026-07-16 13:13:18.084096,19.06,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN3959,DOCK-20260716-0011,2026-07-16 12:54:51.439684,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078140,R.N. ENTERPRISES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-07-15 18:12:00,2026-07-16 11:27:17.055490,17.25,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR2914,DOCK-20260716-0004,2026-07-16 11:20:07.117193,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078141,JAI MATA DI TRADERS DELHI,FG0000268 PET BOTTLE 1 LTR JIVO NATURAL MINERAL* (12 PCS),2400.0,2400.0,2026-07-15 18:17:00,2026-07-16 18:58:48.524840,24.7,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4204,DOCK-20260716-0021,2026-07-16 18:52:28.257468,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078141,JAI MATA DI TRADERS DELHI,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),7200.0,3600.0,2026-07-15 18:17:00,2026-07-16 18:58:48.524840,24.7,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4204,DOCK-20260716-0021,2026-07-16 18:52:28.257468,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078142,RAJESHWAR KISHORE MAHENDERPAL,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6600.0,3300.0,2026-07-15 18:42:00,2026-07-16 11:40:13.991055,16.97,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260716-0001,2026-07-16 10:41:00.265426,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078143,RAJESHWAR KISHORE MAHENDERPAL,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),7200.0,1800.0,2026-07-15 18:47:00,2026-07-16 11:40:13.991055,16.89,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260716-0001,2026-07-16 10:41:00.265426,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078143,RAJESHWAR KISHORE MAHENDERPAL,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),300.0,300.0,2026-07-15 18:47:00,2026-07-16 11:40:13.991055,16.89,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260716-0001,2026-07-16 10:41:00.265426,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078144,TAVISH INDUSTRIES,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-07-15 18:50:00,2026-07-16 14:59:16.369308,20.15,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAL7290,DOCK-20260716-0014,2026-07-16 14:44:41.281102,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078145,GAGANDEEP SINGH,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-07-15 19:06:00,2026-07-16 12:21:34.085527,17.26,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM0715,DOCK-20260716-0006,2026-07-16 12:18:20.676399,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-15,626078146,CHAWLA ENTERPRISES (AVSPC4099A),FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-07-15 19:08:00,2026-07-16 15:38:49.707399,20.51,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM1528,DOCK-20260716-0015,2026-07-16 15:25:09.154029,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260167,SUSTAINQUEST PRIVATE LIMITED,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,10000.0,10000.0,2026-07-16 10:44:00,2026-07-16 17:15:47.452121,6.53,BH-FGM,DISPATCHED,JIVO_MART,TRADE,DL01MA6176,DOCK-20260716-0016,2026-07-16 15:25:25.918832,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260168,R K WORLDINFOCOM PVT LTD,FG0000143 COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,1060.0,5300.0,2026-07-16 18:34:00,2026-07-18 14:42:52.373837,44.15,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63E3409,DOCK-20260718-0009,2026-07-18 12:24:42.231222,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260169,SUSTAINQUEST PRIVATE LIMITED,FG0000150 SANO POMACE OLIVE 1 LTR 16 PCS,6400.0,6400.0,2026-07-16 18:35:00,2026-07-18 19:35:00.278233,49.0,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69F9627,DOCK-20260718-0014,2026-07-18 15:03:24.161162,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260170,ANTIZE FOODS PRIVATE LIMITED,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,100.0,500.0,2026-07-16 18:37:00,2026-07-20 17:14:34.385578,94.63,BH-FGM,DISPATCHED,JIVO_MART,TRADE,DL01MB2623,DOCK-20260720-0009,2026-07-20 15:44:31.619281,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260170,ANTIZE FOODS PRIVATE LIMITED,FG0000028 POMACE OLIVE 1 LTR 16 PCS,2000.0,2000.0,2026-07-16 18:37:00,2026-07-20 17:14:34.385578,94.63,BH-FGM,DISPATCHED,JIVO_MART,TRADE,DL01MB2623,DOCK-20260720-0009,2026-07-20 15:44:31.619281,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260170,ANTIZE FOODS PRIVATE LIMITED,FG0000008 POMACE OLIVE 5 LTR TIN 4 PCS,200.0,1000.0,2026-07-16 18:37:00,2026-07-20 17:14:34.385578,94.63,BH-FGM,DISPATCHED,JIVO_MART,TRADE,DL01MB2623,DOCK-20260720-0009,2026-07-20 15:44:31.619281,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260171,R K WORLDINFOCOM PVT LTD,FG0000143 COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,254.0,1270.0,2026-07-16 18:38:00,2026-07-18 14:42:52.373837,44.08,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63E3409,DOCK-20260718-0009,2026-07-18 12:24:42.231222,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260171,R K WORLDINFOCOM PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,126.0,630.0,2026-07-16 18:38:00,2026-07-18 14:42:52.373837,44.08,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63E3409,DOCK-20260718-0009,2026-07-18 12:24:42.231222,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260172,SUSTAINQUEST PRIVATE LIMITED,FG0000426 COLD PRESS GROUNDNUT OIL 2 LTR 10 PCS HANDLE,2000.0,4000.0,2026-07-16 18:39:00,2026-07-18 19:35:00.278233,48.93,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69F9627,DOCK-20260718-0014,2026-07-18 15:03:24.161162,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260172,SUSTAINQUEST PRIVATE LIMITED,FG0000143 COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,1000.0,5000.0,2026-07-16 18:39:00,2026-07-18 19:35:00.278233,48.93,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69F9627,DOCK-20260718-0014,2026-07-18 15:03:24.161162,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260173,R K WORLDINFOCOM PVT LTD,FG0000081 COLD PRESS SUNFLOWER 1 LTR 20 PCS,7000.0,7000.0,2026-07-16 18:46:00,2026-07-18 14:42:52.373837,43.95,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63E3409,DOCK-20260718-0009,2026-07-18 12:24:42.231222,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260174,R K WORLDINFOCOM PVT LTD,FG0000230 RICE BRAN OIL 5 LTR 4 PCS,360.0,1800.0,2026-07-16 18:49:00,2026-07-18 14:42:52.373837,43.9,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR63E3409,DOCK-20260718-0009,2026-07-18 12:24:42.231222,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000151 SANO POMACE OLIVE 5 LTR TIN 4 PCS,18.0,90.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000074 EXTRA VIRGIN OLIVE 5 LTR TIN 4 PCS IMPORTED,13.0,65.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000064 EXTRA LIGHT OIVE 2 LTR 10 PCS HANDLE,40.0,80.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,42.0,42.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,286.0,1430.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000042 EXTRA VIRGIN OLIVE 1 LTR 16 PCS,85.0,85.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-07-16,607260175,R K WORLDINFOCOM PVT LTD,FG0000028 POMACE OLIVE 1 LTR 16 PCS,42.0,42.0,2026-07-16 19:04:00,2026-07-17 19:06:01.355391,24.03,BH-FGM,DISPATCHED,JIVO_MART,TRADE,HR69E4548,DOCK-20260717-0013,2026-07-17 15:33:54.084430,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
