section,company,id,date,entry_no,item_code,item_name,material_type,qty,uom,party,metric,value,unit,status,source,verified,note
qc_inspection,JIVO_OIL,,2026-08-30,GE-2026-0483,RM0000066,PEANUT OIL,,29.650,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,79,2026-02-20,GE-2026-3795,PM0000395,TIN 5 LTR POMACE OLIVE SANO,1_l_jivo_olive_oil_bottle_natural(40gm),2293.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,,hours,PENDING,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,117,2026-02-19,GE-2026-7789,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,4080.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,259.29,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=258.45; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,90,2026-02-19,GE-2026-7789,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,4080.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,213.62,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=212.26; grpo_state=PENDING_IN_APP
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_median,0.097,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_median_hours,2.33,hours,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_mean,0.728,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_p90,1.85,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_p95,2.901,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_hold_max,31.078,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,ALL_MATERIALS,,,,,qc_inspections_with_decision,1414,count,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_median,0.241,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_median_hours,5.79,hours,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_mean,0.986,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_p90,3.004,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_p95,3.998,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_hold_max,6.067,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,RM_BULK_OIL,,,,,qc_inspections_with_decision,114,count,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_median,0.092,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_median_hours,2.2,hours,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_mean,0.705,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_p90,1.82,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_p95,2.833,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_hold_max,31.078,days,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_hold_summary,JIVO_OIL,,,,,PM_PACKAGING,,,,,qc_inspections_with_decision,1292,count,,computed from /quality-control/inspections/ created_at -> manager_decision.decided_at,VERIFIED,"clock starts when the QA arrival slip is raised, not at the gate"
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,inspections_total,1454,count,,/quality-control/inspections/,VERIFIED,2026-02-19 .. 2026-08-30
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,accepted,1393,count,,/quality-control/inspections/,VERIFIED,
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,rejected,51,count,,/quality-control/inspections/,VERIFIED,
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,on_hold,0,count,,/quality-control/inspections/counts/,VERIFIED,hold=0; no /inspections/hold/ endpoint exists
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,reject_rate,3.53,pct_of_decided_lots,,computed,VERIFIED,51/1444 lots
qc_outcome,JIVO_OIL,,,,,RM_BULK_OIL,,,,,inspections_total,119,count,,/quality-control/inspections/,VERIFIED,oil tankers only; module went live for oil in Jul-2026
qc_outcome,JIVO_OIL,,,,,RM_BULK_OIL,,,,,rejected,0,count,,/quality-control/inspections/,VERIFIED,"ZERO bulk-oil lots rejected, ever"
qc_outcome,JIVO_OIL,,,,,RM_BULK_OIL,,,,,reject_rate,0.0,pct,,computed,VERIFIED,apply 0% QC loss to bulk oil in the plan
qc_outcome,JIVO_OIL,,,,,PM_PACKAGING,,,,,inspections_total,1327,count,,/quality-control/inspections/,VERIFIED,
qc_outcome,JIVO_OIL,,,,,PM_PACKAGING,,,,,rejected,51,count,,/quality-control/inspections/,VERIFIED,
qc_outcome,JIVO_OIL,,,,,PM_PACKAGING,,,,,reject_rate,3.86,pct,,computed,VERIFIED,all rejections at JIVO Oil are packaging
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,grpo_qc_accepted_qty,12680977.220,mixed_uom,,/grpo/summary/,VERIFIED,"MIXED units (PCS+MTS) - not a tonnage, do not present as one"
qc_outcome,JIVO_OIL,,,,,ALL_MATERIALS,,,,,grpo_qc_rejected_qty,760.000,mixed_uom,,/grpo/summary/,VERIFIED,0.006% of accepted qty
qc_rejected_lot,JIVO_OIL,1480,2026-08-13,GE-2026-3840,PM0000046,LABEL 5 LTR COLD PRESS FRONT,Label Cold Pressed Canola Oil 5l Front,27500.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1262,2026-07-27,GE-2026-2592,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,890.000,PCS,BAL KRISHNA INDUSTRIES,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1221,2026-07-22,GE-2026-9746,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3700.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1231,2026-07-22,GE-2026-5818,PM0000881,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE FRONT,Label Cp Groundnut Oil 2 L,3700.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1230,2026-07-22,GE-2026-5818,PM0000880,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE BACK,Label Cp Groundnut Oil 2 L,3700.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1225,2026-07-22,GE-2026-5818,PM0000690,LABEL 1 LTR PRESSED SESAME OIL FRONT,Label 1ltr Sesame Oil,4500.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1224,2026-07-22,GE-2026-5818,PM0000691,LABEL 1 LTR PRESSED SESAME OIL BACK,Label 1ltr Sesame Oil,4500.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1198,2026-07-18,GE-2026-6913,PM0000056,PET BOTTLE 100 MLS BOTTLES,Pet Bottle 100ml,5635.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1193,2026-07-17,GE-2026-6331,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1192,2026-07-17,GE-2026-6331,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1108,2026-07-10,GE-2026-1420,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2115.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1107,2026-07-10,GE-2026-1420,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2115.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,994,2026-06-26,GE-2026-6154,PM0000852,PREFORM 49.5 GMS 36 MM,Pet Preform 50 Gm,64990.000,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,980,2026-06-26,GE-2026-2958,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,1305.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,920,2026-06-18,GE-2026-2918,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2280.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,855,2026-06-15,GE-2026-4625,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,1905.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,856,2026-06-15,GE-2026-4625,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,1380.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,1011,2026-06-13,GE-2026-6611,PM0000889,LABEL 1 LTR DIVINE HARVEST CP KACHI GHANI BACK,Label_divine_harvest_cp_kg_mustard_1l_back,5500.000,PCS,ROYAL PRIME LABELS,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,818,2026-06-12,GE-2026-4765,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,612.000,PCS,S M PLAST & CHEMICALS VEND,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,817,2026-06-12,GE-2026-4765,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,612.000,PCS,S M PLAST & CHEMICALS VEND,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,821,2026-06-12,GE-2026-2987,PM0000358,HDPE BOTTLE 5 LTR GOLD,5 Ltr. Jerry Can Golden,615.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,820,2026-06-12,GE-2026-2987,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3034.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,819,2026-06-12,GE-2026-2987,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2805.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,803,2026-06-11,GE-2026-4080,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,1880.000,PCS,A A ENTERPRISES,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,802,2026-06-11,GE-2026-4080,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,1880.000,PCS,A A ENTERPRISES,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,749,2026-06-06,GE-2026-4525,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,1500.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,748,2026-06-06,GE-2026-4525,PM0000471,CAPS 5 LTR BLUE,5 Ltr. Jerry Can,2790.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,750,2026-06-06,GE-2026-4525,PM0000358,HDPE BOTTLE 5 LTR GOLD,Cap 5l Brown,2790.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,751,2026-06-06,GE-2026-4525,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,1500.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,741,2026-06-06,GE-2026-4782,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2360.000,PCS,A A ENTERPRISES,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,723,2026-06-04,GE-2026-8308,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3213.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,716,2026-06-03,GE-2026-2825,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,108.000,PCS,AG POLY PACKS PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,717,2026-06-03,GE-2026-2825,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,108.000,PCS,AG POLY PACKS PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,634,2026-05-25,GE-2026-9224,PM0000358,HDPE BOTTLE 5 LTR GOLD,5 Ltr. Jerry Can,1680.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,606,2026-05-19,GE-2026-4847,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,2130.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,602,2026-05-16,GE-2026-6113,PM0000195,PET BOTTLE 1 LTR 52 GMS GREEN,1 Ltr Pet Bottle Pomace (52gm) Br,4200.000,PCS,TPAC PACKAGING INDIA PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,599,2026-05-14,GE-2026-5246,PM0000358,HDPE BOTTLE 5 LTR GOLD,5 Ltr. Jerry Can,1182.000,PCS,ECHO PLAST INDIA,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,561,2026-05-05,GE-2026-2404,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5 Ltr,2927.000,PCS,NATIONAL TIN INDUSTRIES,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,417,2026-04-16,GE-2026-2581,PM0000468,CAPS 5 LTR GREEN,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,416,2026-04-16,GE-2026-2581,PM0000358,HDPE BOTTLE 5 LTR GOLD,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,447,2026-04-04,GE-2026-8498,PM0000470,CAPS 5 LTR ORANGE,Cap 5l Brown,550.000,PCS,RAJ TECHNOPACK PVT LTD,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,251,2026-03-26,GE-2026-1113,PM0000045,LABEL 5 LTR COLD PRESS BACK 365,Cold Press Canola 5 L/ 5 L Soyabean,50600.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,252,2026-03-26,GE-2026-1113,PM0000863,LABEL 5 LTR CANOLA FRONT (NIRMAL RISHI),Cold Press Canola 5 L/ 5 L Soyabean,50600.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,253,2026-03-26,GE-2026-3814,PM0000014,LABEL 1 LTR COLD PRESS BACK 8181,Label_cp_canola_1l_front,51400.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,254,2026-03-26,GE-2026-3814,PM0000864,LABEL 1 LTR CANOLA FRONT (NIRMAL RISHI),Label_cp_canola_1l_front,51400.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,256,2026-03-26,GE-2026-3814,PM0000860,LABEL 1 LTR SOYABEAN FULL,1 Ltr Jivo Soyabean(round ) Label,52350.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,150,2026-03-03,GE-2026-8179,PM0000014,LABEL 1 LTR COLD PRESS BACK 8181,Label_cp_canola_1l_front,52399.997,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,151,2026-03-03,GE-2026-8179,PM0000864,LABEL 1 LTR CANOLA FRONT (NIRMAL RISHI),Label_cp_canola_1l_front,51400.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,149,2026-03-03,GE-2026-8179,PM0000045,LABEL 5 LTR COLD PRESS BACK 365,Cold Press Canola 5 L/ 5 L Soyabean,50599.999,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,148,2026-03-03,GE-2026-8179,PM0000863,LABEL 5 LTR CANOLA FRONT (NIRMAL RISHI),Cold Press Canola 5 L/ 5 L Soyabean,51200.000,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_rejected_lot,JIVO_OIL,147,2026-03-03,GE-2026-8179,PM0000860,LABEL 1 LTR SOYABEAN FULL,1 Ltr Jivo Soyabean(round ) Label,52349.999,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,return_to_vendor_gate_entry,NONE,,REJECTED,/quality-control/inspections/rejected/,VERIFIED,no gate return-entry was ever raised for any rejected lot
qc_spec_bulk_oil,JIVO_OIL,1487,,,RM0000003,Mustard Oil,Mustard Oil,,,,Butyro_,58.6-61.7,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1488,,,RM0000003,Mustard Oil,Mustard Oil,,,,Refractive_Index,1.465-1.467 @ 40,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1489,,,RM0000003,Mustard Oil,Mustard Oil,,,,Pv,-,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1490,,,RM0000003,Mustard Oil,Mustard Oil,,,,Ffa,-,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1491,,,RM0000003,Mustard Oil,Mustard Oil,,,,Acid_Value,-,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1492,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1493,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
