order_ref,date_raised,promised_date,customer,channel,item_code,sku,pieces,value,source_system,open_on_aug01
1726086744,2026-08-21,2026-08-21,VIJENDER KUMAR GAURAV KUMAR JAIN,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,80,34285.60,SAP_ORDR_RDR1,N
1726086744,2026-08-21,2026-08-21,VIJENDER KUMAR GAURAV KUMAR JAIN,GT,FG0000009,EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,20,41904.60,SAP_ORDR_RDR1,N
1726086744,2026-08-21,2026-08-21,VIJENDER KUMAR GAURAV KUMAR JAIN,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,1280,257152.00,SAP_ORDR_RDR1,N
1726086744,2026-08-21,2026-08-21,VIJENDER KUMAR GAURAV KUMAR JAIN,GT,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,80,78571.20,SAP_ORDR_RDR1,N
1726086744,2026-08-21,2026-08-21,VIJENDER KUMAR GAURAV KUMAR JAIN,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,100,1.00,SAP_ORDR_RDR1,N
1726086745,2026-08-21,2026-08-21,SHRAY FOOD & BEVERAGES PRIVATE LIMITED,HORECA,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,100,1.00,SAP_ORDR_RDR1,N
1726086746,2026-08-21,2026-08-23,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000053,COLD PRESS SUNFLOWER 5 LTR 4 PCS,1196,956800.00,SAP_ORDR_RDR1,N
1726086746,2026-08-21,2026-08-23,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000454,COLD PRESS GROUNDNUT 500 MLS 24 PCS,960,86400.00,SAP_ORDR_RDR1,N
1726086746,2026-08-21,2026-08-23,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000091,COLD PRESS SUNFLOWER 1 LTR +1 LTR COMBO 10 SET PLAIN,100,32000.00,SAP_ORDR_RDR1,N
1726086747,2026-08-21,2026-08-23,WHITE TRADERS,GT,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,1320,147074.40,SAP_ORDR_RDR1,N
1726086747,2026-08-21,2026-08-23,WHITE TRADERS,GT,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,3200,521120.00,SAP_ORDR_RDR1,N
1726086747,2026-08-21,2026-08-23,WHITE TRADERS,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,120,97713.60,SAP_ORDR_RDR1,N
1726086747,2026-08-21,2026-08-23,WHITE TRADERS,GT,FG0000038,MUSTARD KACCHI GHANI 2 LTR 10 PCS,300,97713.00,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,1800,200571.48,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000418,SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,400,59047.60,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,160,131809.52,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,768,138971.44,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,32,0.32,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,800,135619.04,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,1000,180952.40,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,50,0.50,SAP_ORDR_RDR1,N
1726086748,2026-08-21,2026-08-21,SHREE JEE TRADERS,GT,FG0000226,RICE BRAN OIL 5 LTR 4 PCS,20,15047.62,SAP_ORDR_RDR1,N
1726086749,2026-08-22,2026-08-24,JIVO MART PVT LTD,MART-INTERCOMPANY,FG0000106,MUSTARD KACHHI GHANI 1 LTR POUCH 12 PCS,4800,768000.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,500,90476.20,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,25,0.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000374,YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,40,36190.48,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,10,0.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,800,137142.88,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,40,34285.72,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000028,POMACE OLIVE 1 LTR 16 PCS,160,52571.42,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000008,POMACE OLIVE 5 LTR TIN 4 PCS,40,64761.90,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,160,65523.81,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000009,EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,40,81904.76,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,160,40380.96,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,40,50476.19,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000003,COLD PRESS 5 LTR + EXTRA LIGHT OLIVE 1 LTR 4 PCS,40,56380.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,40,0.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000047,COLD PRESS 3 LTR + EXTRA LIGHT OLIVE 1 LTR 6 PCS,60,60000.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,60,0.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,100,54290.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,30,0.00,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000021,REFINED OIL 1 LTR POUCH 12 PCS,240,41142.86,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000015,REFINED OIL 15 LTR,100,284761.90,SAP_ORDR_RDR1,N
1726086750,2026-08-22,2026-08-21,GOEL BROTHERS,GT,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,100,0.00,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,1000,166666.70,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000053,COLD PRESS SUNFLOWER 5 LTR 4 PCS,40,33333.33,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000275,COLD PRESS SUNFLOWER OIL 15 LTR,5,12500.00,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000194,SOYABEAN OIL 1 LTR POUCH 12 PCS,600,85714.26,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000317,SOYABEAN OIL 15 KGS TIN IMP PCS,10,23523.81,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,500,81904.75,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,40,32380.95,SAP_ORDR_RDR1,N
1726086751,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000178,MUSTARD KACHI GHANI 15 KGS,5,13495.24,SAP_ORDR_RDR1,N
1726086752,2026-08-22,2026-08-24,M/S RADHEY SHAM & SONS,GT,FG0000029,MUSTARD PAKKI GHANI 2 LTR 10 PCS,500,160950.00,SAP_ORDR_RDR1,N
1726086752,2026-08-22,2026-08-24,M/S RADHEY SHAM & SONS,GT,FG0000012,MUSTARD PAKKI GHANI 5 LTR 4 PCS,200,160952.00,SAP_ORDR_RDR1,N
1726086752,2026-08-22,2026-08-24,M/S RADHEY SHAM & SONS,GT,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,4200,463974.00,SAP_ORDR_RDR1,N
1726086753,2026-08-22,2026-08-24,M/S MOHIT KUMAR & COMPANY,GT,FG0000029,MUSTARD PAKKI GHANI 2 LTR 10 PCS,250,80475.00,SAP_ORDR_RDR1,N
1726086753,2026-08-22,2026-08-24,M/S MOHIT KUMAR & COMPANY,GT,FG0000012,MUSTARD PAKKI GHANI 5 LTR 4 PCS,100,80476.00,SAP_ORDR_RDR1,N
1726086753,2026-08-22,2026-08-24,M/S MOHIT KUMAR & COMPANY,GT,FG0000422,JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS,1200,186276.00,SAP_ORDR_RDR1,N
1726086753,2026-08-22,2026-08-24,M/S MOHIT KUMAR & COMPANY,GT,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,4200,463974.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,500,90476.20,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,25,0.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000374,YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,40,36190.48,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,10,0.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,800,137142.88,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,40,34285.72,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000028,POMACE OLIVE 1 LTR 16 PCS,160,52571.42,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000008,POMACE OLIVE 5 LTR TIN 4 PCS,40,64761.90,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,160,65523.81,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000009,EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,40,81904.76,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,160,40380.96,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,40,50476.19,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000003,COLD PRESS 5 LTR + EXTRA LIGHT OLIVE 1 LTR 4 PCS,40,53695.24,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,40,0.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000047,COLD PRESS 3 LTR + EXTRA LIGHT OLIVE 1 LTR 6 PCS,60,57142.86,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,60,0.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,100,51704.76,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,30,0.00,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000021,REFINED OIL 1 LTR POUCH 12 PCS,240,41142.86,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000015,REFINED OIL 15 LTR,100,284761.90,SAP_ORDR_RDR1,N
1726086754,2026-08-22,2026-08-22,GOEL BROTHERS,GT,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,100,0.00,SAP_ORDR_RDR1,N
1726086755,2026-08-24,2026-08-24,SAKSHI SALES,GT,FG0000043,COLD PRESS 3 LTR 6 PCS,960,860952.38,SAP_ORDR_RDR1,N
1726086755,2026-08-24,2026-08-24,SAKSHI SALES,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,960,0.00,SAP_ORDR_RDR1,N
1726086755,2026-08-24,2026-08-24,SAKSHI SALES,GT,FG0000275,COLD PRESS SUNFLOWER OIL 15 LTR,50,125000.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,500,90476.20,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,25,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000374,YELLOW MUSTARD OIL 5 LTR TIN 4 PCS,40,36190.48,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,10,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,800,137142.88,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,40,34285.72,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000028,POMACE OLIVE 1 LTR 16 PCS,160,52571.42,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000008,POMACE OLIVE 5 LTR TIN 4 PCS,40,64761.90,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,160,65523.81,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000009,EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,40,81904.76,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,160,40380.96,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,40,50476.19,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000004,COLD PRESS 5 LTR 4 PCS,40,53695.24,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,40,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000043,COLD PRESS 3 LTR 6 PCS,60,57142.86,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,60,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,100,51704.76,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,30,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000021,REFINED OIL 1 LTR POUCH 12 PCS,240,41142.86,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000015,REFINED OIL 15 LTR,100,284761.90,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,100,0.00,SAP_ORDR_RDR1,N
1726086756,2026-08-24,2026-08-24,GOEL BROTHERS,GT,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,160,88380.96,SAP_ORDR_RDR1,N
1726086757,2026-08-24,2026-08-24,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,ROI,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,3200,792380.80,SAP_ORDR_RDR1,N
1726086757,2026-08-24,2026-08-24,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,ROI,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,1600,1980952.32,SAP_ORDR_RDR1,N
1726086757,2026-08-24,2026-08-24,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,ROI,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,393,0.00,SAP_ORDR_RDR1,N
1726086758,2026-08-24,2026-08-24,SS AGRO PRODUCTS,ROI,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,4940,917428.64,SAP_ORDR_RDR1,N
1726086758,2026-08-24,2026-08-24,SS AGRO PRODUCTS,ROI,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,5280,895085.66,SAP_ORDR_RDR1,N
1726086759,2026-08-24,2026-08-24,SHRAY FOOD & BEVERAGES PRIVATE LIMITED,HORECA,FG0000328,SANO POMACE OLIVE 200 LTR 1 PCS,10,495238.00,SAP_ORDR_RDR1,N
1726086760,2026-08-24,2026-08-24,PURE AGROCHEM CORPORATION,MT,FG0000359,SOYABEAN OIL 750 GMS 12 PCS POUCH,6000,708540.00,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,FG0000004,COLD PRESS 5 LTR 4 PCS,1800,1594285.74,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,FG0000032,COLD PRESS 1 LTR 20 PCS,3000,585714.30,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,FG0000151,SANO POMACE OLIVE 5 LTR TIN 4 PCS,100,123809.52,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,400,70476.20,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,1000,166666.70,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,PM0000013,CARTON 5 LTR 4 PCS,5,0.05,SAP_ORDR_RDR1,N
1726086761,2026-08-24,2026-08-24,DEEPAK TRADING COMPANY PATIALA,GT,PM0000825,CARTON 1 LTR 20 PCS NEW,5,0.05,SAP_ORDR_RDR1,N
1726086762,2026-08-24,2026-08-24,AGGARWAL DAIRY,GT,FG0000317,SOYABEAN OIL 15 KGS TIN IMP PCS,200,468572.00,SAP_ORDR_RDR1,N
1726086763,2026-08-24,2026-08-26,AGGARWAL DAIRY,GT,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,1200,132564.00,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000004,COLD PRESS 5 LTR 4 PCS,120,159571.43,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,120,0.00,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000043,COLD PRESS 3 LTR 6 PCS,180,169828.58,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,180,0.00,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,200,102419.04,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,60,0.00,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000021,REFINED OIL 1 LTR POUCH 12 PCS,360,61714.30,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,600,108571.44,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,30,0.00,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,600,100000.02,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,400,65904.76,SAP_ORDR_RDR1,N
1726086764,2026-08-24,2026-08-24,RAJ MATA TRADERS LAXMI NAGAR,GT,FG0000194,SOYABEAN OIL 1 LTR POUCH 12 PCS,600,85714.26,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000283,COFFIE 100 GMS 15 PCS,30,4415.40,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000081,COLD PRESS SUNFLOWER 1 LTR 20 PCS,100,13852.00,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000083,DESI GHEE A2 1 LTR 9 PCS,27,28051.92,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,160,56795.20,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000227,RICE BRAN OIL 1 LTR 16 PCS,80,10389.60,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000418,SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,300,36363.00,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000028,POMACE OLIVE 1 LTR 16 PCS,48,12882.72,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,100,25974.00,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,80,18700.80,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000319,KIRPA DESI GHEE 500 MLS 16 PCS,80,20779.20,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000318,KIRPA DESI GHEE 1 LTR 12 PCS,120,62337.60,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000004,COLD PRESS 5 LTR 4 PCS,80,64068.80,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000032,COLD PRESS 1 LTR 20 PCS,200,32034.00,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,40,29437.20,SAP_ORDR_RDR1,N
1726086765,2026-08-24,2026-08-26,ILAHI CO. (BTCPN5063N),CORPORATE,FG0000192,SOYABEAN OIL 5 LTR 4 PCS,40,24242.40,SAP_ORDR_RDR1,N
