date,warehouse,sap_onhand_l,invoiced_not_dispatched_l,at_gate_l,physical_l,ceiling_l,free_l,pct_full,invoiced_not_dispatched_intercompany_l,physical_incl_intercompany_l,stale_open_bills_l,basis
2025-08-03,GP-FG (overflow / secondary),358017,,0,358017,,,,,358017,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-03,BH-FG (overflow / secondary),130169,,0,130169,,,,,130169,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-03,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-04,BH-PF,132203,0,0,132203,377000,244797,35.1,0,132203,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-04,OIL-FG-TOTAL (BH-BT+BH-PF),132203,0,0,132203,377000,244797,35.1,0,132203,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-04,GP-FG (overflow / secondary),340412,,0,340412,,,,,340412,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-04,BH-FG (overflow / secondary),120531,,0,120531,,,,,120531,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-04,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-05,BH-PF,124676,0,0,124676,377000,252324,33.1,0,124676,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-05,OIL-FG-TOTAL (BH-BT+BH-PF),124676,0,0,124676,377000,252324,33.1,0,124676,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-05,GP-FG (overflow / secondary),286769,,0,286769,,,,,286769,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-05,BH-FG (overflow / secondary),123786,,0,123786,,,,,123786,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-05,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-06,BH-PF,163926,0,0,163926,377000,213074,43.5,0,163926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-06,OIL-FG-TOTAL (BH-BT+BH-PF),163926,0,0,163926,377000,213074,43.5,0,163926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-06,GP-FG (overflow / secondary),301862,,0,301862,,,,,301862,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-06,BH-FG (overflow / secondary),170672,,0,170672,,,,,170672,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-06,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-07,BH-PF,158812,0,0,158812,377000,218188,42.1,0,158812,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-07,OIL-FG-TOTAL (BH-BT+BH-PF),158812,0,0,158812,377000,218188,42.1,0,158812,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-07,GP-FG (overflow / secondary),296373,,0,296373,,,,,296373,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-07,BH-FG (overflow / secondary),162887,,0,162887,,,,,162887,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-07,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-08,BH-PF,166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-08,OIL-FG-TOTAL (BH-BT+BH-PF),166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-08,GP-FG (overflow / secondary),286178,,0,286178,,,,,286178,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-08,BH-FG (overflow / secondary),164648,,0,164648,,,,,164648,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-08,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-09,BH-PF,166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-09,OIL-FG-TOTAL (BH-BT+BH-PF),166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-09,GP-FG (overflow / secondary),286178,,0,286178,,,,,286178,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-09,BH-FG (overflow / secondary),164648,,0,164648,,,,,164648,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-09,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-10,BH-PF,166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-10,OIL-FG-TOTAL (BH-BT+BH-PF),166516,0,0,166516,377000,210484,44.2,0,166516,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-10,GP-FG (overflow / secondary),286178,,0,286178,,,,,286178,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-10,BH-FG (overflow / secondary),164648,,0,164648,,,,,164648,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-10,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-11,BH-PF,159826,0,0,159826,377000,217174,42.4,0,159826,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-11,OIL-FG-TOTAL (BH-BT+BH-PF),159826,0,0,159826,377000,217174,42.4,0,159826,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-11,GP-FG (overflow / secondary),281758,,0,281758,,,,,281758,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-11,BH-FG (overflow / secondary),145868,,0,145868,,,,,145868,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-11,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-12,BH-PF,204455,0,0,204455,377000,172545,54.2,0,204455,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-12,OIL-FG-TOTAL (BH-BT+BH-PF),204455,0,0,204455,377000,172545,54.2,0,204455,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-12,GP-FG (overflow / secondary),256052,,0,256052,,,,,256052,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-12,BH-FG (overflow / secondary),145868,,0,145868,,,,,145868,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-12,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-13,BH-PF,120881,0,0,120881,377000,256119,32.1,0,120881,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-13,OIL-FG-TOTAL (BH-BT+BH-PF),120881,0,0,120881,377000,256119,32.1,0,120881,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-13,GP-FG (overflow / secondary),391236,,0,391236,,,,,391236,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-13,BH-FG (overflow / secondary),108464,,0,108464,,,,,108464,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-13,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-14,BH-PF,123788,0,0,123788,377000,253212,32.8,0,123788,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-14,OIL-FG-TOTAL (BH-BT+BH-PF),123788,0,0,123788,377000,253212,32.8,0,123788,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-14,GP-FG (overflow / secondary),408813,,0,408813,,,,,408813,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-14,BH-FG (overflow / secondary),122121,,0,122121,,,,,122121,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-14,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-15,BH-PF,132059,0,0,132059,377000,244941,35.0,0,132059,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-15,OIL-FG-TOTAL (BH-BT+BH-PF),132059,0,0,132059,377000,244941,35.0,0,132059,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-15,GP-FG (overflow / secondary),558082,,0,558082,,,,,558082,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-15,BH-FG (overflow / secondary),111102,,0,111102,,,,,111102,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-15,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-16,BH-PF,106595,0,0,106595,377000,270405,28.3,0,106595,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-16,OIL-FG-TOTAL (BH-BT+BH-PF),106595,0,0,106595,377000,270405,28.3,0,106595,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-16,GP-FG (overflow / secondary),627450,,0,627450,,,,,627450,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-16,BH-FG (overflow / secondary),111702,,0,111702,,,,,111702,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-16,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-17,BH-PF,125902,0,0,125902,377000,251098,33.4,0,125902,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-17,OIL-FG-TOTAL (BH-BT+BH-PF),125902,0,0,125902,377000,251098,33.4,0,125902,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-17,GP-FG (overflow / secondary),601057,,0,601057,,,,,601057,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-17,BH-FG (overflow / secondary),167423,,0,167423,,,,,167423,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-17,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-18,BH-PF,78281,0,0,78281,377000,298719,20.8,0,78281,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-18,OIL-FG-TOTAL (BH-BT+BH-PF),78281,0,0,78281,377000,298719,20.8,0,78281,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-18,GP-FG (overflow / secondary),591171,,0,591171,,,,,591171,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-18,BH-FG (overflow / secondary),167423,,0,167423,,,,,167423,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-18,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-19,BH-PF,125902,0,0,125902,377000,251098,33.4,0,125902,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-19,OIL-FG-TOTAL (BH-BT+BH-PF),125902,0,0,125902,377000,251098,33.4,0,125902,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-19,GP-FG (overflow / secondary),462127,,0,462127,,,,,462127,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-19,BH-FG (overflow / secondary),167418,,0,167418,,,,,167418,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-19,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-20,BH-PF,84539,0,0,84539,377000,292461,22.4,0,84539,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-20,OIL-FG-TOTAL (BH-BT+BH-PF),84539,0,0,84539,377000,292461,22.4,0,84539,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-20,GP-FG (overflow / secondary),423154,,0,423154,,,,,423154,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-20,BH-FG (overflow / secondary),171138,,0,171138,,,,,171138,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-20,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-21,BH-PF,98248,0,0,98248,377000,278752,26.1,0,98248,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-21,OIL-FG-TOTAL (BH-BT+BH-PF),98248,0,0,98248,377000,278752,26.1,0,98248,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-21,GP-FG (overflow / secondary),401594,,0,401594,,,,,401594,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-21,BH-FG (overflow / secondary),158801,,0,158801,,,,,158801,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-21,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-22,BH-PF,94696,0,0,94696,377000,282304,25.1,0,94696,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-22,OIL-FG-TOTAL (BH-BT+BH-PF),94696,0,0,94696,377000,282304,25.1,0,94696,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-22,GP-FG (overflow / secondary),438206,,0,438206,,,,,438206,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-22,BH-FG (overflow / secondary),155805,,0,155805,,,,,155805,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-22,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-23,BH-PF,135505,0,0,135505,377000,241495,35.9,0,135505,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-23,OIL-FG-TOTAL (BH-BT+BH-PF),135505,0,0,135505,377000,241495,35.9,0,135505,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-23,GP-FG (overflow / secondary),439710,,0,439710,,,,,439710,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-23,BH-FG (overflow / secondary),155165,,0,155165,,,,,155165,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-23,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-24,BH-PF,147165,0,0,147165,377000,229835,39.0,0,147165,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-24,OIL-FG-TOTAL (BH-BT+BH-PF),147165,0,0,147165,377000,229835,39.0,0,147165,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-24,GP-FG (overflow / secondary),439710,,0,439710,,,,,439710,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-24,BH-FG (overflow / secondary),155165,,0,155165,,,,,155165,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-24,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-25,BH-PF,129772,0,0,129772,377000,247228,34.4,0,129772,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-25,OIL-FG-TOTAL (BH-BT+BH-PF),129772,0,0,129772,377000,247228,34.4,0,129772,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-25,GP-FG (overflow / secondary),484489,,0,484489,,,,,484489,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-25,BH-FG (overflow / secondary),203642,,0,203642,,,,,203642,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-25,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-26,BH-PF,134916,0,0,134916,377000,242084,35.8,0,134916,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-26,OIL-FG-TOTAL (BH-BT+BH-PF),134916,0,0,134916,377000,242084,35.8,0,134916,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-26,GP-FG (overflow / secondary),472127,,0,472127,,,,,472127,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-26,BH-FG (overflow / secondary),231530,,0,231530,,,,,231530,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-26,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-27,BH-PF,148584,0,0,148584,377000,228416,39.4,0,148584,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-27,OIL-FG-TOTAL (BH-BT+BH-PF),148584,0,0,148584,377000,228416,39.4,0,148584,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-27,GP-FG (overflow / secondary),493971,,0,493971,,,,,493971,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-27,BH-FG (overflow / secondary),227986,,0,227986,,,,,227986,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-27,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-28,BH-PF,128436,0,0,128436,377000,248564,34.1,0,128436,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-28,OIL-FG-TOTAL (BH-BT+BH-PF),128436,0,0,128436,377000,248564,34.1,0,128436,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-28,GP-FG (overflow / secondary),472728,,0,472728,,,,,472728,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-28,BH-FG (overflow / secondary),252482,,0,252482,,,,,252482,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-28,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-29,BH-PF,167913,0,0,167913,377000,209087,44.5,0,167913,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-29,OIL-FG-TOTAL (BH-BT+BH-PF),167913,0,0,167913,377000,209087,44.5,0,167913,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-29,GP-FG (overflow / secondary),486900,,0,486900,,,,,486900,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-29,BH-FG (overflow / secondary),288015,,0,288015,,,,,288015,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-29,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-30,BH-PF,168370,0,0,168370,377000,208630,44.7,0,168370,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-30,OIL-FG-TOTAL (BH-BT+BH-PF),168370,0,0,168370,377000,208630,44.7,0,168370,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-30,GP-FG (overflow / secondary),409593,,0,409593,,,,,409593,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-30,BH-FG (overflow / secondary),314727,,0,314727,,,,,314727,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-30,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-31,BH-PF,84693,0,0,84693,377000,292307,22.5,0,84693,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-31,OIL-FG-TOTAL (BH-BT+BH-PF),84693,0,0,84693,377000,292307,22.5,0,84693,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-08-31,GP-FG (overflow / secondary),337401,,0,337401,,,,,337401,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-31,BH-FG (overflow / secondary),218981,,0,218981,,,,,218981,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-08-31,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-01,BH-PF,110693,0,0,110693,377000,266307,29.4,0,110693,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-01,OIL-FG-TOTAL (BH-BT+BH-PF),110693,0,0,110693,377000,266307,29.4,0,110693,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-01,GP-FG (overflow / secondary),318969,,0,318969,,,,,318969,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-01,BH-FG (overflow / secondary),218981,,0,218981,,,,,218981,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-01,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-02,BH-PF,117939,0,0,117939,377000,259061,31.3,0,117939,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-02,OIL-FG-TOTAL (BH-BT+BH-PF),117939,0,0,117939,377000,259061,31.3,0,117939,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-02,GP-FG (overflow / secondary),323895,,0,323895,,,,,323895,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-02,BH-FG (overflow / secondary),227745,,0,227745,,,,,227745,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-02,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-03,BH-PF,111399,0,0,111399,377000,265601,29.5,0,111399,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-03,OIL-FG-TOTAL (BH-BT+BH-PF),111399,0,0,111399,377000,265601,29.5,0,111399,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-03,GP-FG (overflow / secondary),328997,,0,328997,,,,,328997,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-03,BH-FG (overflow / secondary),222121,,0,222121,,,,,222121,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-03,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-04,BH-PF,138891,0,0,138891,377000,238109,36.8,0,138891,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-04,OIL-FG-TOTAL (BH-BT+BH-PF),138891,0,0,138891,377000,238109,36.8,0,138891,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-04,GP-FG (overflow / secondary),330012,,0,330012,,,,,330012,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-04,BH-FG (overflow / secondary),207438,,0,207438,,,,,207438,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-04,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-05,BH-PF,172395,0,0,172395,377000,204605,45.7,0,172395,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-05,OIL-FG-TOTAL (BH-BT+BH-PF),172395,0,0,172395,377000,204605,45.7,0,172395,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-05,GP-FG (overflow / secondary),314201,,0,314201,,,,,314201,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-05,BH-FG (overflow / secondary),204345,,0,204345,,,,,204345,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-05,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-06,BH-PF,143151,0,0,143151,377000,233849,38.0,0,143151,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-06,OIL-FG-TOTAL (BH-BT+BH-PF),143151,0,0,143151,377000,233849,38.0,0,143151,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-06,GP-FG (overflow / secondary),311362,,0,311362,,,,,311362,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-06,BH-FG (overflow / secondary),292365,,0,292365,,,,,292365,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-06,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-07,BH-PF,143151,0,0,143151,377000,233849,38.0,0,143151,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-07,OIL-FG-TOTAL (BH-BT+BH-PF),143151,0,0,143151,377000,233849,38.0,0,143151,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-07,GP-FG (overflow / secondary),311362,,0,311362,,,,,311362,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-07,BH-FG (overflow / secondary),292360,,0,292360,,,,,292360,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-07,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-08,BH-PF,143297,0,0,143297,377000,233703,38.0,0,143297,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-08,OIL-FG-TOTAL (BH-BT+BH-PF),143297,0,0,143297,377000,233703,38.0,0,143297,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-08,GP-FG (overflow / secondary),298513,,0,298513,,,,,298513,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-08,BH-FG (overflow / secondary),267994,,0,267994,,,,,267994,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-08,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-09,BH-PF,102060,0,0,102060,377000,274940,27.1,0,102060,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-09,OIL-FG-TOTAL (BH-BT+BH-PF),102060,0,0,102060,377000,274940,27.1,0,102060,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-09,GP-FG (overflow / secondary),298182,,0,298182,,,,,298182,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-09,BH-FG (overflow / secondary),370797,,0,370797,,,,,370797,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-09,BH-SC (overflow / secondary),58,,0,58,,,,,58,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-09-10,BH-PF,84433,0,0,84433,377000,292567,22.4,0,84433,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-09-10,OIL-FG-TOTAL (BH-BT+BH-PF),84433,0,0,84433,377000,292567,22.4,0,84433,0,SAP OnHand ONLY — no physical dispatch record exists this far back
