code,name,kind,open_qty_aug01,uom,vendor,ordered_on,due_on,at_gate_qty,lead_median_d,lead_p90_d,orders_sampled,typical_order_qty,row_type,credibility,po_num,po_age_days_at_aug01,lead_median_full_d,lead_source,min_order_qty_seen,canonical_code,warehouse,note
PM0000019,LABEL 1 LTR KACHCHI GHANI BACK,LABEL,76700.0,PCS,THE LABEL STORE AFOPC8295E,2025-05-24,2025-05-24,0,6.5,10,8,200000.0,OPEN_PO,STALE_DEAD,525226627,434,8.0,ITEM,100000.0,PM0000019,BH-PM,
PM0000408,CAPS 1 & 2 LTR WHITE AND GREEN PLAIN,CAP,76000.0,PCS,BABAJI UDYOG PVT. LTD.,2026-07-14,2026-07-14,0,4,25,7,100000.0,OPEN_PO,LIVE,220726085,18,22,ITEM,5000.0,PM0000408,BH-PM,
PM0000506,CAPS 1 & 2 LTR FULL GREEN PLAIN,CAP,75000.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2024-10-10,2024-10-10,0,26,29,3,52500.0,OPEN_PO,STALE_DEAD,1024226563,660,26,ITEM,9000.0,PM0000506,BH-PM,
PM0000536,TIN 13 KG,TIN,70000.0,PCS,NATIONAL TIN INDUSTRIES,2024-11-11,2024-11-11,0,11.0,31,0,,OPEN_PO,STALE_DEAD,1124226541,628,,CLASS_FALLBACK,,PM0000536,BH-PM,
PM0000536,TIN 13 KG,TIN,70000.0,PCS,NATIONAL TIN INDUSTRIES,2024-11-14,2024-11-14,0,11.0,31,0,,OPEN_PO,STALE_DEAD,1124226561,625,,CLASS_FALLBACK,,PM0000536,BH-PM,
CF0000028,PEB SHED (DOCK EXTENSION),CONSUMABLE,67000.0,PCS,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2025-07-09,2025-07-30,0,6,21,0,,OPEN_PO,STALE_DEAD,725226560,388,,CLASS_FALLBACK,,CF0000028,BH-FA,
CF0000028,PEB SHED (DOCK EXTENSION),CONSUMABLE,67000.0,PCS,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2025-07-09,2025-07-30,0,6,21,0,,OPEN_PO,STALE_DEAD,725226560,388,,CLASS_FALLBACK,,CF0000028,BH-FA,
PM0000851,PET BOTTLE 1 LTR 26 GM,BOTTLE,66568.0,PCS,BR AGROTECH LTD,2026-01-18,2026-01-18,0,12,17,9,129255.0,OPEN_PO,STALE_DEAD,126226607,195,15,ITEM,11856.0,PM0000851,BH-PM,
PM0000094,SHRINKS 5 LTR 340X415 5 LTR SINGAL PCS,SHRINK,65000.0,PCS,MULTILAYER INDUSTRIES,2025-04-03,2025-04-03,0,8,16,13,21500.0,OPEN_PO,STALE_DEAD,425226520,485,8,ITEM,1000.0,PM0000094,BH-PM,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,62325.0,PCS,RAJ TECHNOPACK PVT LTD,2026-07-09,2026-07-09,0,2.0,9,30,30000.0,OPEN_PO,LIVE,220726036,23,23.5,ITEM,1050.0,PM0000053,BH-PM,
PM0000017,LABEL 1 LTR EXTRA LIGHT BACK,LABEL,60000.0,PCS,THE LABEL STORE AFOPC8295E,2025-07-01,2025-07-01,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,725226501,396,9.5,ITEM,50000.0,PM0000017,BH-PM,
PM0000018,LABEL 1 LTR EXTRA LIGHT FRONT,LABEL,60000.0,PCS,THE LABEL STORE AFOPC8295E,2025-07-01,2025-07-01,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,725226501,396,9.5,ITEM,50000.0,PM0000018,BH-PM,
PM0000861,LABEL 1 LTR GOLD FULL,LABEL,60000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-04-29,2026-04-29,0,13.0,19,2,56670.0,OPEN_PO,STALE_DEAD,220426136,94,13.0,ITEM,30000.0,PM0000861,BH-FG,
PM0000022,LABEL 1 LTR PAKKI GHANI BACK,LABEL,57000.0,PCS,THE LABEL STORE AFOPC8295E,2025-05-05,2025-05-05,0,10,10,1,41500.0,OPEN_PO,STALE_DEAD,525226540,453,10,ITEM,41500.0,PM0000022,BH-PM,
PM0000023,LABEL 1 LTR PAKKI GHANI FRONT,LABEL,57000.0,PCS,THE LABEL STORE AFOPC8295E,2025-05-05,2025-05-05,0,10,10,1,41500.0,OPEN_PO,STALE_DEAD,525226540,453,10,ITEM,41500.0,PM0000023,BH-PM,
PM0000851,PET BOTTLE 1 LTR 26 GM,BOTTLE,55076.0,PCS,TPAC PACKAGING INDIA PVT LTD II,2026-06-04,2026-06-04,0,12,17,9,129255.0,OPEN_PO,LIVE,220626025,58,15,ITEM,11856.0,PM0000851,BH-PM,
PM0000468,CAPS 5 LTR GREEN,CAP,53550.0,PCS,RAJ TECHNOPACK PVT LTD,2026-07-09,2026-07-09,0,4.5,12,38,15000.0,OPEN_PO,LIVE,220726036,23,29.5,ITEM,312.0,PM0000468,BH-PM,
PM0000194,PET BOTTLE 1 LTR 40 GMS,BOTTLE,52492.0,PCS,TPAC PACKAGING INDIA PVT LTD,2024-10-01,2024-10-01,0,4,36,21,100000.0,OPEN_PO,STALE_DEAD,1024226522,669,9,ITEM,5200.0,PM0000194,BH-PM,
PM0000071,SHRINKS 1 LTR 235X310,SHRINK,50000.0,PCS,MULTILAYER INDUSTRIES,2025-03-03,2025-03-03,0,4,8,9,20000.0,OPEN_PO,STALE_DEAD,325226518,516,4,ITEM,2000.0,PM0000071,BH-PM,
PM0000023,LABEL 1 LTR PAKKI GHANI FRONT,LABEL,50000.0,PCS,ROYAL PRIME LABELS,2025-05-02,2025-05-02,0,10,10,1,41500.0,OPEN_PO,STALE_DEAD,525226506,456,10,ITEM,41500.0,PM0000023,BH-PM,
PM0000022,LABEL 1 LTR PAKKI GHANI BACK,LABEL,50000.0,PCS,ROYAL PRIME LABELS,2025-05-02,2025-05-02,0,10,10,1,41500.0,OPEN_PO,STALE_DEAD,525226506,456,10,ITEM,41500.0,PM0000022,BH-PM,
PM0000573,LABEL 900 GM  SOYABEAN BACK  SANO,LABEL,50000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2025-07-01,2025-07-01,0,8.0,19,0,,OPEN_PO,STALE_DEAD,725226502,396,,CLASS_FALLBACK,,PM0000573,BH-PM,
PM0000574,LABEL 900 GM  SOYABEAN FRONT  SANO,LABEL,50000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2025-07-01,2025-07-01,0,8.0,19,0,,OPEN_PO,STALE_DEAD,725226502,396,,CLASS_FALLBACK,,PM0000574,BH-PM,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,50000.0,PCS,S M PLAST & CHEMICALS VEND,2025-10-10,2025-10-10,0,2.0,9,30,30000.0,OPEN_PO,STALE_DEAD,1025226524,295,23.5,ITEM,1050.0,PM0000053,BH-PM,
PM0000408,CAPS 1 & 2 LTR WHITE AND GREEN PLAIN,CAP,50000.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-12-18,2025-12-18,0,4,25,7,100000.0,OPEN_PO,STALE_DEAD,1225226592,226,22,ITEM,5000.0,PM0000408,BH-PM,
PM0000860,LABEL 1 LTR SOYABEAN FULL,LABEL,50000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-02-06,2026-02-06,0,9,10,3,52700.0,OPEN_PO,STALE_DEAD,226226526,176,9,ITEM,50000.0,PM0000860,BH-PM,
PM0000594,PREFORM 40 GMS 36 MM,PREFORM,50000.0,PCS,FRYSTAL PET PRIVATE LIMITED,2026-02-17,2026-02-17,0,4.0,17,16,100000.0,OPEN_PO,STALE_DEAD,226226561,165,11.0,ITEM,500.0,PM0000594,BH-PM,
PM0000852,PREFORM 49.5 GMS 36 MM,PREFORM,50000.0,PCS,FRYSTAL PET PRIVATE LIMITED,2026-02-17,2026-02-17,0,2.5,17,16,87500.0,OPEN_PO,STALE_DEAD,226226561,165,4.0,ITEM,4860.0,PM0000852,BH-PM,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,49784.0,PCS,AG POLY PACKS PVT LTD,2026-05-25,2026-05-25,0,2.0,9,30,30000.0,OPEN_PO,LIVE,220526115,68,23.5,ITEM,1050.0,PM0000053,BH-PM,
RM0000013,POMACE OLIVE LOOSE OIL IMPORTED,OIL,48351.6,LTR,MIGASA ACEITES S L U,2025-08-18,2025-08-18,0,40,69,5,24175.8,OPEN_PO,STALE_DEAD,825226562,348,40,ITEM,24027.45,RM0000013,BH-GJ,
RM0000066,PEANUT OIL,OIL,47516.44,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2026-07-23,2026-07-23,0,7.5,11,12,45373.6,OPEN_PO,LIVE,220726109,9,7.5,ITEM,32857.11,RM0000011,BH-GJ,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,47330.0,PCS,ECHO PLAST INDIA,2025-11-10,2025-11-10,0,2.0,9,30,30000.0,OPEN_PO,STALE_DEAD,1125226562,264,23.5,ITEM,1050.0,PM0000053,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,47252.7,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2024-12-10,2024-12-10,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1224226557,599,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000007,RICE BRAN REFINED OIL,OIL,47252.7,LTR,SHREE GANESH EDIBLES PRIVATE LIMITED,2024-12-17,2024-12-17,0,8.0,28,12,43329.6,OPEN_PO,STALE_DEAD,1224226591,592,8.0,ITEM,11803.28,RM0000007,BH-GJ,
RM0000007,RICE BRAN REFINED OIL,OIL,47252.7,LTR,SHREE GANESH EDIBLES PRIVATE LIMITED,2025-01-10,2025-01-10,0,8.0,28,12,43329.6,OPEN_PO,STALE_DEAD,125226527,568,8.0,ITEM,11803.28,RM0000007,BH-GJ,
RM0000002,CANOLA COLD PRESS LOOSE OIL OLD,OIL,47252.7,LTR,DIL EXIM COMMODITIES PRIVATE LIMITED,2025-03-01,2025-03-01,0,28,28,1,288032.7,OPEN_PO,STALE_DEAD,325226507,518,28,ITEM,288032.68,RM0000002,BH-GJ,
RM0000002,CANOLA COLD PRESS LOOSE OIL OLD,OIL,47252.7,LTR,WEB DIVE ENTERPRISE LLP AAEFW4174F,2025-03-07,2025-03-07,0,28,28,1,288032.7,OPEN_PO,STALE_DEAD,325226550,512,28,ITEM,288032.68,RM0000002,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,47252.7,LTR,VEE KAY ENTERPRISES,2025-04-15,2025-04-15,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,425226576,473,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,47252.7,LTR,INDRANI FOODS,2025-05-09,2025-05-09,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,525226545,449,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,47252.7,LTR,INDRANI FOODS,2025-05-20,2025-05-20,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,525226595,438,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,47252.7,LTR,INDRANI FOODS,2025-05-22,2025-05-22,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,525226619,436,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,47252.7,LTR,MODI OIL TRADERS,2025-07-04,2025-07-04,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,725226515,393,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,47252.7,LTR,MODI OIL TRADERS,2025-07-04,2025-07-04,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,725226516,393,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000003,MUSTARD LOOSE OIL,OIL,47252.7,LTR,VAISHNODEVI OIL SEEDS  PROCESSING INDUSTRIES,2025-09-19,2025-09-19,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,925226596,316,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,47252.7,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2025-11-11,2025-11-11,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1125226537,263,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000001,LOOSE OIL POMACE,OIL,46890.06,LTR,CONCEPT COLOUR,2024-12-28,2024-12-28,0,2.0,10,46,45802.2,OPEN_PO,STALE_DEAD,1224226671,581,2.0,ITEM,12890.1,RM0000001,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,46791.16,LTR,VEE KAY ENTERPRISES,2025-04-24,2025-04-24,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,425226623,464,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,46230.72,LTR,DEEN DAYAL AGRO INDUSTRIES,2024-11-14,2024-11-14,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1124226560,625,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000029,REFINED POMACE OLIVE OIL,OIL,46153.8,LTR,MIGASA ACEITES S L U,2025-01-16,2025-01-16,0,11,25,0,,OPEN_PO,STALE_DEAD,125226541,562,,CLASS_FALLBACK,,RM0000029,BH-GJ,
RM0000011,GROUNDNUT LOOSE OIL,OIL,46153.8,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2026-02-03,2026-02-03,0,8.5,25,16,45098.9,OPEN_PO,STALE_DEAD,226226501,179,8.5,ITEM,32999.97,RM0000011,BH-GJ,
RM0000011,GROUNDNUT LOOSE OIL,OIL,46153.8,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2026-02-03,2026-02-03,0,8.5,25,16,45098.9,OPEN_PO,STALE_DEAD,226226502,179,8.5,ITEM,32999.97,RM0000011,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,46092.26,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2024-12-10,2024-12-10,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1224226556,599,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,45703.25,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2025-11-11,2025-11-11,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1125226537,263,13,ITEM,656.04,RM0000025,BH-GJ,
PM0000394,CAP 100MLS/250MLS PET BOTTLE 1810 LONG NECK,CAP,45000.0,PCS,AMD INDUSTRIES LTD,2024-12-02,2024-12-02,0,7.5,9,2,36000.0,OPEN_PO,STALE_DEAD,1224226503,607,7.5,ITEM,27000.0,PM0000394,BH-PM,
PM0000396,LABEL 1 LTR GOLD BACK,LABEL,45000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-04-03,2026-04-03,0,11.5,19,4,42500.0,OPEN_PO,STALE_DEAD,220426004,120,11.5,ITEM,12100.0,PM0000396,BH-PM,
PM0000397,LABEL 1 LTR GOLD FRONT,LABEL,45000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-04-03,2026-04-03,0,11.5,19,4,42500.0,OPEN_PO,STALE_DEAD,220426004,120,11.5,ITEM,11900.0,PM0000397,BH-PM,
RM0000001,LOOSE REFINED OLIVE OIL,OIL,44966.99,LTR,INDRANI FOODS,2025-05-19,2025-05-17,0,2.0,10,46,45802.2,OPEN_PO,STALE_DEAD,525226591,439,2.0,ITEM,12890.1,RM0000001,BH-GJ,
RM0000007,RICE BRAN REFINED OIL,OIL,44472.48,LTR,M. L. OIL INDUSTRIES PRIVATE LIMITED,2025-06-16,2025-06-16,0,8.0,28,12,43329.6,OPEN_PO,STALE_DEAD,625226550,411,8.0,ITEM,11803.28,RM0000007,BH-GJ,
PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,BOTTLE,44416.0,PCS,BR AGROTECH LTD,2026-03-08,2026-03-08,0,3,27,19,100000.0,OPEN_PO,STALE_DEAD,326226527,146,37,ITEM,5012.0,PM0000121,BH-PM,
RM0000001,LOOSE OIL POMACE,OIL,44109.85,LTR,LIFE ESSENTIALS PERSONAL CARE PRIVATE LIMITED,2024-12-06,2024-12-06,0,2.0,10,46,45802.2,OPEN_PO,STALE_DEAD,1224226538,603,2.0,ITEM,12890.1,RM0000001,BH-GJ,
PM0000584,PET BOTTLE 1 LTR 26 GM PLAIN,BOTTLE,42186.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-08-17,2025-08-17,0,16.0,26,2,150000.0,OPEN_PO,STALE_DEAD,825226568,349,94.0,ITEM,150000.0,PM0000584,BH-PM,
PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,BOTTLE,41116.0,PCS,ECHO PLAST INDIA,2025-12-23,2025-12-23,0,3,27,19,100000.0,OPEN_PO,STALE_DEAD,1225226614,221,37,ITEM,5012.0,PM0000121,BH-PM,
PM0000194,PET BOTTLE 1 LTR 40 GMS,BOTTLE,41000.0,PCS,TPAC PACKAGING INDIA PVT LTD II,2025-06-23,2025-06-23,0,4,36,21,100000.0,OPEN_PO,STALE_DEAD,625226611,404,9,ITEM,5200.0,PM0000194,BH-PM,
PM0000195,PET BOTTLE 1 LTR 52 GMS GREEN,BOTTLE,40000.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2024-10-09,2024-10-09,0,4.0,9,10,15174.0,OPEN_PO,STALE_DEAD,1024226541,661,4.0,ITEM,2772.0,PM0000195,BH-PM,
PM0000046,LABEL 5 LTR COLD PRESS FRONT,LABEL,40000.0,PCS,PINNACLE TRAXIM PVT LTD,2024-11-11,2024-11-11,0,8,9,7,31950.0,OPEN_PO,STALE_DEAD,1124226538,628,8,ITEM,25000.0,PM0000046,BH-PM,
PM0000535,LABEL 5 LTR COLD PRESS BACK 994,LABEL,40000.0,PCS,PINNACLE TRAXIM PVT LTD,2024-11-11,2024-11-11,0,8,10,5,31500.0,OPEN_PO,STALE_DEAD,1124226538,628,8,ITEM,20000.0,PM0000535,BH-PM,
PM0000536,TIN 13 KG,TIN,40000.0,PCS,JAGDAMBA SALES CORPORATION,2024-11-13,2024-11-13,0,11.0,31,0,,OPEN_PO,STALE_DEAD,1124226556,626,,CLASS_FALLBACK,,PM0000536,BH-PM,
PM0000071,SHRINKS 1 LTR 235X310,SHRINK,40000.0,PCS,MULTILAYER INDUSTRIES,2025-03-22,2025-03-22,0,4,8,9,20000.0,OPEN_PO,STALE_DEAD,325226634,497,4,ITEM,2000.0,PM0000071,BH-PM,
PM0000018,LABEL 1 LTR EXTRA LIGHT FRONT,LABEL,40000.0,PCS,ROYAL PRIME LABELS,2025-06-06,2025-06-06,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,625226519,421,9.5,ITEM,50000.0,PM0000018,BH-PM,
PM0000017,LABEL 1 LTR EXTRA LIGHT BACK,LABEL,40000.0,PCS,ROYAL PRIME LABELS,2025-06-06,2025-06-06,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,625226519,421,9.5,ITEM,50000.0,PM0000017,BH-PM,
PM0000396,LABEL 1 LTR GOLD BACK,LABEL,40000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-02-03,2026-02-03,0,11.5,19,4,42500.0,OPEN_PO,STALE_DEAD,226226508,179,11.5,ITEM,12100.0,PM0000396,BH-PM,
PM0000397,LABEL 1 LTR GOLD FRONT,LABEL,40000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-02-03,2026-02-03,0,11.5,19,4,42500.0,OPEN_PO,STALE_DEAD,226226508,179,11.5,ITEM,11900.0,PM0000397,BH-PM,
PM0000523,LABEL 1 LTR RICE BRAN OIL BACK,LABEL,40000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-06-20,2026-06-20,0,10,39,5,35000.0,OPEN_PO,LIVE,220626124,42,13,ITEM,20000.0,PM0000523,BH-PM,
PM0000522,LABEL 1 LTR RICE BRAN OIL FRONT,LABEL,40000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-06-20,2026-06-20,0,10,39,5,35000.0,OPEN_PO,LIVE,220626124,42,13,ITEM,20000.0,PM0000522,BH-PM,
PM0000468,CAPS 5 LTR GREEN,CAP,39280.0,PCS,RAJ TECHNOPACK PVT LTD,2026-06-08,2026-06-08,0,4.5,12,38,15000.0,OPEN_PO,LIVE,220626046,54,29.5,ITEM,312.0,PM0000468,BH-PM,
PM0000584,PET BOTTLE 1 LTR 26 GM SANO,BOTTLE,39080.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-05-01,2025-05-01,0,16.0,26,2,150000.0,OPEN_PO,STALE_DEAD,525226523,457,94.0,ITEM,150000.0,PM0000584,BH-PM,
PM0000469,CAPS 5 LTR BROWN,CAP,38615.0,PCS,ECHO PLAST INDIA,2026-06-11,2026-06-11,0,5.5,24,28,10000.0,OPEN_PO,LIVE,220626069,51,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000629,CARTON TIN TOP,CARTON,37878.0,PCS,SSY CONTAINERS PVT LTD,2025-09-05,2025-09-05,0,4,21,9,25000.0,OPEN_PO,STALE_DEAD,925226531,330,32,ITEM,5900.0,PM0000629,BH-PM,
PM0000852,PREFORM 49.5 GMS 36 MM,PREFORM,37000.0,PCS,FRYSTAL PET PRIVATE LIMITED,2026-03-12,2026-03-12,0,2.5,17,16,87500.0,OPEN_PO,STALE_DEAD,326226532,142,4.0,ITEM,4860.0,PM0000852,BH-PM,
PM0000536,TIN 13 KG,TIN,36990.0,PCS,NATIONAL TIN INDUSTRIES,2024-11-13,2024-11-13,0,11.0,31,0,,OPEN_PO,STALE_DEAD,1124226551,626,,CLASS_FALLBACK,,PM0000536,BH-PM,
PM0000852,PREFORM 49.5 GMS 36 MM,PREFORM,36800.0,PCS,FRYSTAL PET PRIVATE LIMITED,2026-03-05,2026-03-05,0,2.5,17,16,87500.0,OPEN_PO,STALE_DEAD,326226504,149,4.0,ITEM,4860.0,PM0000852,BH-PM,
PM0000076,TIN 15 LTR,TIN,36261.0,PCS,NATIONAL TIN INDUSTRIES,2024-10-01,2024-10-01,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,1024226513,669,35,ITEM,6000.0,PM0000076,BH-FG,
PM0000251,PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,BOTTLE,36000.0,PCS,TPAC PACKAGING INDIA PVT LTD,2024-11-11,2024-11-11,0,7,26,7,22500.0,OPEN_PO,STALE_DEAD,1124226539,628,26,ITEM,1250.0,PM0000251,BH-PM,
PM0000584,PET BOTTLE 1 LTR 26 GM PLAIN,BOTTLE,35784.0,PCS,BR AGROTECH LTD,2025-08-12,2025-08-12,0,16.0,26,2,150000.0,OPEN_PO,STALE_DEAD,825226565,354,94.0,ITEM,150000.0,PM0000584,BH-FG,
PM0000469,CAPS 5 LTR BROWN,CAP,35380.0,PCS,RAJ TECHNOPACK PVT LTD,2026-07-09,2026-07-09,0,5.5,24,28,10000.0,OPEN_PO,LIVE,220726036,23,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000251,PET BOTTLE 2 LTR 80 GMS YELLOW HANDLE,BOTTLE,35000.0,PCS,TPAC PACKAGING INDIA PVT LTD,2025-03-01,2025-03-01,0,7,26,7,22500.0,OPEN_PO,STALE_DEAD,325226508,518,26,ITEM,1250.0,PM0000251,BH-PM,
PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,CAP,35000.0,PCS,BABAJI UDYOG PVT. LTD.,2026-01-28,2026-01-28,0,8,22,13,250000.0,OPEN_PO,STALE_DEAD,126226658,185,13,ITEM,100000.0,PM0000235,BH-PM,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,35000.0,PCS,ECHO PLAST INDIA,2026-07-07,2026-07-07,0,2.0,9,30,30000.0,OPEN_PO,LIVE,220726072,25,23.5,ITEM,1050.0,PM0000053,BH-PM,
PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,BOTTLE,34632.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-08-16,2025-08-16,0,3,27,19,100000.0,OPEN_PO,STALE_DEAD,825226578,350,37,ITEM,5012.0,PM0000121,BH-PM,
RM0000030,REFINED COTTON OIL,OIL,34120.85,LTR,PALAK ENTERPRISES,2025-05-08,2025-05-08,0,5,9,3,32824.1,OPEN_PO,STALE_DEAD,525226535,450,5,ITEM,32813.15,RM0000030,BH-GJ,
RM0000030,REFINED COTTON OIL,OIL,34120.85,LTR,PALAK ENTERPRISES,2025-05-08,2025-05-08,0,5,9,3,32824.1,OPEN_PO,STALE_DEAD,525226536,450,5,ITEM,32813.15,RM0000030,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,33923.04,LTR,CONCEPT COLOUR,2025-04-23,2025-04-23,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,425226605,465,13,ITEM,4390.11,RM0000003,BH-GJ,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,33840.0,PCS,RAJ TECHNOPACK PVT LTD,2025-07-08,2025-07-08,0,2.0,9,30,30000.0,OPEN_PO,STALE_DEAD,725226530,389,23.5,ITEM,1050.0,PM0000053,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,32967.0,LTR,PALAK ENTERPRISES,2024-10-31,2024-10-31,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1024226698,639,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,32967.0,LTR,PALAK INTERNATIONAL,2024-11-08,2024-11-08,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,1124226518,631,13,ITEM,4390.11,RM0000003,BH-FG,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,32967.0,LTR,PALAK ENTERPRISES,2025-01-06,2025-01-06,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,125226512,572,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,32967.0,LTR,VEE KAY ENTERPRISES,2025-04-18,2025-04-18,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,425226587,470,13,ITEM,4390.11,RM0000003,BH-GJ,
PM0000107,LABEL 1 LTR POMACE BACK,LABEL,32900.0,PCS,ROYAL PRIME LABELS,2025-10-07,2025-10-07,0,8.5,14,10,87500.0,OPEN_PO,STALE_DEAD,1025226507,298,8.5,ITEM,41000.0,PM0000107,BH-FG,
PM0000108,LABEL 1 LTR POMACE FRONT,LABEL,32900.0,PCS,ROYAL PRIME LABELS,2025-10-07,2025-10-07,0,8.5,14,10,87500.0,OPEN_PO,STALE_DEAD,1025226507,298,8.5,ITEM,45000.0,PM0000108,BH-FG,
SF0000006,CHAI 250 GMS 40 PCS,SEMI_FINISHED,32840.0,PCS,EASTERN ENTERPRISE (ASSAM),2026-03-06,2026-03-06,0,14,32,3,18020.0,OPEN_PO,STALE_DEAD,326226555,148,14,ITEM,3200.0,SF0000006,BH-PF,
PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,TIN,32462.0,PCS,NATIONAL TIN INDUSTRIES,2025-02-19,2025-02-19,0,10,22,13,15000.0,OPEN_PO,STALE_DEAD,225226602,528,34,ITEM,1100.0,PM0000080,BH-PM,
