DOCTYPE	SIDE	SGN	OBJ_TYPE	DOC_ENTRY	DOC_NUM	EXT_REF	CARD_CODE	CARD_NAME	CARD_TYPE	BP_GROUP	ACCT_KIND	IS_GROUP	BPL_ID	BPL_NAME	DOC_DATE	DUE_DATE	DAYS_OVERDUE	AGE_DAYS	AGE_BUCKET	IS_MIGRATED	DOC_TOTAL	APPLIED	OPEN_AMT	SIGNED_OPEN	CURRENCY	OPEN_AMT_FC	OITR_RECON_AMT	OITR_LINES	RECON_STATE	CARD_BALANCE	CARD_OPEN_NET	CARD_OPEN_GROSS	CARD_STALE_GAP	CARD_REAL_PCT	ITEM_REAL_EST	SIZE_RANK	DT_SIZE_RANK	DT_ITEMS_ALL	DT_OPEN_ALL	DT_ITEMS_SHOWN	DT_OPEN_SHOWN	CO_ITEMS_ALL	CO_ITEMS_SHOWN	CO_OPEN_ALL	CO_OPEN_SHOWN	CO_OPEN_NET	CO_OCRD_NET	CO_STALE_GAP	CO_MIGRATED_OPEN	AS_OF
AR_INV	AR	1	13	13828	707250340	8IBFQJIC.	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-12	2025-07-12	406	406	6_365+	0	2551853	0	2551853	2551853	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	2237161.34	670	94	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4825	725244732		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-14	2025-07-14	404	404	6_365+	0	1476963.44	0	1476963.44	-1476963.44	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1294825.96	1313	242	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	13977	707250422	1OA6JBUM	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-16	2025-07-16	402	402	6_365+	0	2174504	0	2174504	2174504	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1906346.6	816	128	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	14044	707250455	3HUF13TR	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-17	2025-07-17	401	401	6_365+	0	3737330	2932	3734398	3734398	INR	0	2932	1	PARTIAL	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	3273876.21	404	34	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	14049	707250460	39RNTESW	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-17	2025-07-17	401	401	6_365+	0	1415552	0	1415552	1415552	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1240987.71	1350	279	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	1492	725466564		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-07-19	2025-07-19	399	399	6_365+	0	4000000	0	4000000	4000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	4000000	359	202	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	5000	725244866		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-19	2025-07-19	399	399	6_365+	0	1014577.67	0	1014577.67	-1014577.67	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	889461.09	1742	290	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4998	725244864		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-19	2025-07-19	399	399	6_365+	0	1009877.26	0	1009877.26	-1009877.26	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	885340.33	1747	291	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4993	725244860		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-19	2025-07-19	399	399	6_365+	0	843326.26	0	843326.26	-843326.26	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	739328.21	1951	325	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4994	725244861		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-19	2025-07-19	399	399	6_365+	0	825583.56	0	825583.56	-825583.56	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	723773.52	1975	327	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
