ROW_KIND	DOC_ENTRY	DOC_NUM	DOC_DATE	DOC_MONTH	DAYS_OPEN	AGE_BUCKET	DOC_STATUS	CARD_CODE	CARD_NAME	VENDOR_GROUP	PARTY_CLASS	BRANCH_ID	BRANCH_NAME	WAREHOUSES	VENDOR_REF	PO_DOCNUMS	NUM_LINES	NUM_UNBILLED_LINES	NUM_ZEROQTY_UNBILLED_LINES	DOC_NET	DOC_GST	DOC_GROSS	OPEN_NET	OPEN_GST	OPEN_GROSS	HAS_AP_INVOICE	AP_INVOICE_COUNT	AP_INVOICE_DOCNUMS	AP_LAG_DAYS
UNBILLED	25155	2026076786	2026-07-17	2026-07	36	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3500/17-07-26	220726121	1	1	0	3500	0	3500	3500	0	3500	N	0	NULL	NULL
UNBILLED	25156	2026076787	2026-07-17	2026-07	36	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3500/17/07/26	220726121	1	1	0	3500	0	3500	3500	0	3500	N	0	NULL	NULL
UNBILLED	21771	2026046676	2026-04-02	2026-04	142	91-180	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1263	NULL	1	1	1	3000	150	3150	3000	150	3150	N	0	NULL	NULL
UNBILLED	25427	2026076889	2026-07-22	2026-07	31	31-60	O	VENDA001523	MAHAVIR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	3666	NULL	1	1	1	3000	0	3000	3000	150	3150	N	0	NULL	NULL
UNBILLED	25731	2026086626	2026-08-06	2026-08	16	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7302	NULL	2	2	2	3000	0	3000	3000	150	3150	N	0	NULL	NULL
UNBILLED	25808	2026086674	2026-08-17	2026-08	5	0-30	O	VENDA000808	RAM BHAJ SURESH KUMAR	CIVIL	EXTERNAL	2	FACTORY	BH-FA	239	220826074	10	10	0	2629.6	473.4	3103	2630	473.4	3103.4	N	0	NULL	NULL
UNBILLED	25638	2026076918	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	520312	NULL	1	1	1	2581.42	464.58	3046	2581	464.58	3045.58	N	0	NULL	NULL
UNBILLED	24589	2026076560	2026-07-07	2026-07	46	31-60	O	VENDA000763	QUALITY HARDWARE	SERVICE	EXTERNAL	2	FACTORY	BH-FA	QHS/26-27/21633	220726026	1	1	0	2550	459	3009	2550	459	3009	N	0	NULL	NULL
UNBILLED	20552	2026036563	2026-03-09	2026-03	166	91-180	O	VENDA001018	BANSAL BELT & BEARINGS PRIVATE LIMITED	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	BBB/11763/cancel	326226531	1	1	0	2432.25	437.75	2870	2431.94	437.75	2869.69	N	0	NULL	NULL
UNBILLED	8586	2025056606	2025-05-07	2025-05	472	365+	O	VENDA000808	RAM BHAJ SURESH KUMAR	CIVIL	EXTERNAL	2	FACTORY	BH-FA	64	525226547	1	1	0	2400	432	2832	2400	432	2832	N	0	NULL	NULL
UNBILLED	21374	2026036785	2026-03-01	2026-03	174	91-180	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241613	NULL	1	1	1	2353.75	423.68	2777.43	2353.75	423.68	2777.43	N	0	NULL	NULL
UNBILLED	25624	2026086594	2026-08-11	2026-08	11	0-30	O	VENDA001439	PYARA LAL KAPUR AND SONS	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	26-27/12305	220826045	1	1	0	2200	396	2596	2200	396	2596	N	0	NULL	NULL
UNBILLED	25483	2026086541	2026-08-05	2026-08	17	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	2560/05-08-26	220826024	1	1	0	2560	0	2560	2560	0	2560	N	0	NULL	NULL
UNBILLED	25659	2026086601	2026-08-12	2026-08	10	0-30	O	VENDA000472	MEDIA GRAPHIC PRINTS VEND	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	GST/26-27/353	220826022	1	1	0	2100	378	2478	2100	378	2478	N	0	NULL	NULL
UNBILLED	25905	2026086712	2026-08-20	2026-08	2	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	2400/20-08-26	220826090	1	1	0	2400	0	2400	2400	0	2400	N	0	NULL	NULL
UNBILLED	25791	2026086663	2026-08-13	2026-08	9	0-30	O	VENDA000716	HARISH ELECTRICALS	SERVICE	EXTERNAL	2	FACTORY	BH-FA,GP-FA	2209	220826066	2	2	0	2301	0	2301	2301	0	2301	N	0	NULL	NULL
UNBILLED	25807	2026086673	2026-08-18	2026-08	4	0-30	O	VENDA000375	DELHI INDUSTRIAL PRODUCTS	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	DIP/1701/26-27	220826073	1	1	0	1875.5	337.5	2213	1875	337.5	2212.5	N	0	NULL	NULL
UNBILLED	25401	2026086522	2026-08-04	2026-08	18	0-30	O	VENDA001592	ARVIND AND COMPANY	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	AC/26-27/3520	220826015	1	1	0	1750	315	2065	1750	315	2065	N	0	NULL	NULL
UNBILLED	12475	2025086515	2025-08-04	2025-08	383	365+	O	VENDA000003	JIVO WELLNESS PVT LTD - HR	BRANCH VENDOR	BRANCH	3	PUNJAB	PB-ST		NULL	1	1	0	1800	216	2016	1800	216	2016	N	0	NULL	NULL
UNBILLED	24376	2026066964	2026-06-30	2026-06	53	31-60	O	VENDA000716	HARISH ELECTRICALS	SERVICE	EXTERNAL	2	FACTORY	BH-FA	407/cancel	220626172	4	4	0	1950	0	1950	1950	0	1950	N	0	NULL	NULL
UNBILLED	25438	2026076895	2026-07-30	2026-07	23	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1950/30/07/26	220726152	1	1	0	1950	0	1950	1950	0	1950	N	0	NULL	NULL
UNBILLED	25394	2026076882	2026-07-30	2026-07	23	0-30	O	VENDA001571	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1698	NULL	4	4	4	1700	0	1700	1700	85	1785	N	0	NULL	NULL
UNBILLED	25246	2026076828	2026-07-23	2026-07	30	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	880/23-07-26	220726132	1	1	0	1716	0	1716	1716	0	1716	N	0	NULL	NULL
UNBILLED	25007	2026076720	2026-07-17	2026-07	36	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1700/17-07-26	220726099	1	1	0	1700	0	1700	1700	0	1700	N	0	NULL	NULL
UNBILLED	25238	2026076821	2026-07-23	2026-07	30	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1700/23-07-26	220726132	2	2	0	1700	0	1700	1700	0	1700	N	0	NULL	NULL
UNBILLED	25633	2026076913	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	435756	NULL	1	1	1	1393.26	250.74	1644	1393	250.74	1643.74	N	0	NULL	NULL
UNBILLED	25781	2026086657	2026-08-07	2026-08	15	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1635/07-08-26	220826071	1	1	0	1635	0	1635	1635	0	1635	N	0	NULL	NULL
UNBILLED	25443	2026086533	2026-08-05	2026-08	17	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1000	220826017	1	1	0	1617	0	1617	1617	0	1617	N	0	NULL	NULL
UNBILLED	25784	2026086660	2026-08-17	2026-08	5	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1496	220826071	1	1	0	1617	0	1617	1617	0	1617	N	0	NULL	NULL
UNBILLED	25444	2026086534	2026-08-03	2026-08	19	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1600/03-08-26	220826017	1	1	0	1600	0	1600	1600	0	1600	N	0	NULL	NULL
UNBILLED	25780	2026086656	2026-08-12	2026-08	10	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1600/12-08-26	220826071	1	1	0	1600	0	1600	1600	0	1600	N	0	NULL	NULL
UNBILLED	25435	2026076892	2026-07-23	2026-07	30	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1500/23-07-26	220726152	1	1	0	1500	0	1500	1500	0	1500	N	0	NULL	NULL
UNBILLED	25455	2026086536	2026-08-03	2026-08	19	0-30	O	VENDA001754	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-PM	286	220826001	2	2	0	1221.13	219.87	1441	1221.48	219.87	1441.35	N	0	NULL	NULL
UNBILLED	25904	2026086711	2026-08-20	2026-08	2	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1425/20-08-26	220826090	1	1	0	1425	0	1425	1425	0	1425	N	0	NULL	NULL
UNBILLED	22289	2025096981	2025-09-05	2025-09	351	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	834158	NULL	1	1	1	1194.9	215.1	1410	1195	215.1	1410.1	N	0	NULL	NULL
UNBILLED	23018	2026056772	2026-05-15	2026-05	99	91-180	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	6841	NULL	1	1	1	1300	0	1300	1300	65	1365	N	0	NULL	NULL
UNBILLED	25436	2026076893	2026-07-31	2026-07	22	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1360/31-07-26	220726152	1	1	0	1360	0	1360	1360	0	1360	N	0	NULL	NULL
UNBILLED	25763	2026086648	2026-08-14	2026-08	8	0-30	O	VENDA000808	RAM BHAJ SURESH KUMAR	CIVIL	EXTERNAL	2	FACTORY	BH-FA	236	220826063	5	5	0	1345	0	1345	1345.2	0	1345.2	N	0	NULL	NULL
UNBILLED	25442	2026086532	2026-08-05	2026-08	17	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1270/05-08-26	220826017	1	1	0	1270	0	1270	1270	0	1270	N	0	NULL	NULL
UNBILLED	24624	2026076572	2026-07-06	2026-07	47	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1250/06-07-26	220726035	1	1	0	1250	0	1250	1250	0	1250	N	0	NULL	NULL
UNBILLED	25756	2026086643	2026-08-11	2026-08	11	0-30	O	VENDA000808	RAM BHAJ SURESH KUMAR	CIVIL	EXTERNAL	2	FACTORY	BH-FA	230	220826068	5	5	0	1168	0	1168	1168.2	0	1168.2	N	0	NULL	NULL
UNBILLED	25916	2026086717	2026-08-20	2026-08	2	0-30	O	VENDA000487	CONNECT & CARE	SERVICE	EXTERNAL	2	FACTORY	BH-FA	CC/2026-27/216	220826084	1	1	0	868.64	156.36	1025	868.64	156.36	1025	N	0	NULL	NULL
UNBILLED	22076	2026046777	2026-04-21	2026-04	123	91-180	O	VENDA000586	GOPAL DASS & BROS	SERVICE	EXTERNAL	1	DELHI	DL-FA	GST153.	220426145	3	3	0	965.92	100.08	1066	906	100.08	1006.08	N	0	NULL	NULL
UNBILLED	25011	2026076724	2026-07-17	2026-07	36	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1000/17-07-26	220726099	1	1	0	1000	0	1000	1000	0	1000	N	0	NULL	NULL
UNBILLED	21016	2026016992	2026-01-17	2026-01	217	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241695	NULL	1	1	1	695	125.1	820.1	695	125.1	820.1	N	0	NULL	NULL
UNBILLED	21335	2026036783	2026-03-31	2026-03	144	91-180	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	770/31-03-26	326226628	1	1	0	770	0	770	770	0	770	N	0	NULL	NULL
UNBILLED	25903	2026086710	2026-08-21	2026-08	1	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	750/21-08-26	220826090	1	1	0	750	0	750	750	0	750	N	0	NULL	NULL
UNBILLED	25010	2026076723	2026-07-21	2026-07	32	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	600/21-07-26	220726099	1	1	0	600	0	600	600	0	600	N	0	NULL	NULL
UNBILLED	12668	2025086576	2025-08-04	2025-08	383	365+	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	582/04-08-25	725226688	2	2	0	582	0	582	582	0	582	N	0	NULL	NULL
UNBILLED	25743	2026086634	2026-08-05	2026-08	17	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7292	NULL	3	3	3	532	0	532	532	26.6	558.6	N	0	NULL	NULL
UNBILLED	25493	2026086544	2026-08-06	2026-08	16	0-30	O	VENDA001606	SUN SHINE INDUSTRIES	FIXED ASSETS	EXTERNAL	2	FACTORY	BH-FA	777	220826030	1	1	0	531	0	531	531	0	531	N	0	NULL	NULL
UNBILLED	13076	2025086717	2025-08-15	2025-08	372	365+	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	520/15-08-25	825226571	1	1	0	520	0	520	520	0	520	N	0	NULL	NULL
UNBILLED	24626	2026076574	2026-07-07	2026-07	46	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	967	220726035	1	1	0	500	0	500	500	0	500	N	0	NULL	NULL
UNBILLED	25247	2026076829	2026-07-24	2026-07	29	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	500/24-07-26	220726132	1	1	0	500	0	500	500	0	500	N	0	NULL	NULL
UNBILLED	25434	2026076891	2026-07-30	2026-07	23	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	500/30-07-26	220726152	1	1	0	500	0	500	500	0	500	N	0	NULL	NULL
UNBILLED	25441	2026086531	2026-08-05	2026-08	17	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	460/05-08-26	220826017	1	1	0	460	0	460	460	0	460	N	0	NULL	NULL
UNBILLED	24622	2026076570	2026-07-10	2026-07	43	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	335	220726035	1	1	0	440	0	440	440	0	440	N	0	NULL	NULL
UNBILLED	8358	2025046902	2025-04-28	2025-04	481	365+	O	ORGV000296	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	400/28-04-25	425226664	2	2	0	400	0	400	400	0	400	N	0	NULL	NULL
UNBILLED	25240	2026076823	2026-07-25	2026-07	28	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	360/25-07-26	220726132	1	1	0	360	0	360	360	0	360	N	0	NULL	NULL
UNBILLED	17310	2025116833	2025-11-30	2025-11	265	181-365	C	VENDA000939	TPAC PACKAGING INDIA PVT LTD II	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	SAMPLE	1125226622	1	1	0	254.24	45.76	300	255	45.9	300.9	N	0	NULL	NULL
UNBILLED	25255	2026076833	2026-07-27	2026-07	26	0-30	O	VENDA001182	BAJAJ ELECTRICAL	FIXED ASSETS	EXTERNAL	2	FACTORY	BH-FA	290/27-07-26	220726135	2	2	0	290	0	290	290	0	290	N	0	NULL	NULL
UNBILLED	25610	2026086587	2026-08-11	2026-08	11	0-30	O	VENDA001754	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-PM	288	220826007	2	2	0	244.9	44.1	289	245	44.1	289.1	N	0	NULL	NULL
UNBILLED	25012	2026076725	2026-07-14	2026-07	39	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	280/14-07-26	220726099	1	1	0	280	0	280	280	0	280	N	0	NULL	NULL
UNBILLED	25239	2026076822	2026-07-23	2026-07	30	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	881	220726132	2	2	0	260	0	260	260	0	260	N	0	NULL	NULL
UNBILLED	25237	2026076820	2026-07-23	2026-07	30	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	250/23-07-26	220726132	1	1	0	250	0	250	250	0	250	N	0	NULL	NULL
UNBILLED	25008	2026076721	2026-07-14	2026-07	39	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	240/14-07-26	220726099	1	1	0	240	0	240	240	0	240	N	0	NULL	NULL
UNBILLED	25254	2026076832	2026-07-22	2026-07	31	31-60	O	VENDA000716	HARISH ELECTRICALS	SERVICE	EXTERNAL	2	FACTORY	BH-FA	420	220726134	1	1	0	200	0	200	200	0	200	N	0	NULL	NULL
UNBILLED	25785	2026086661	2026-08-09	2026-08	13	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	200/09-08-26	220826071	2	2	0	200	0	200	200	0	200	N	0	NULL	NULL
UNBILLED	25439	2026086529	2026-08-05	2026-08	17	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	170/05/08/26	220726152	1	1	0	170	0	170	170	0	170	N	0	NULL	NULL
UNBILLED	25256	2026076834	2026-07-23	2026-07	30	0-30	O	VENDA001182	BAJAJ ELECTRICAL	FIXED ASSETS	EXTERNAL	2	FACTORY	BH-FA	150/23-07-26	220726135	1	1	0	150	0	150	150	0	150	N	0	NULL	NULL
UNBILLED	21337	2026046537	2026-04-01	2026-04	143	91-180	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	120/01-04-26	326226628	1	1	0	120	0	120	120	0	120	N	0	NULL	NULL
UNBILLED	25902	2026086709	2026-08-21	2026-08	1	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	120/21-08-26	220826090	1	1	0	120	0	120	120	0	120	N	0	NULL	NULL
UNBILLED	18797	2025126948	2025-12-27	2025-12	238	181-365	O	VENDA001590	VELVET LADDER PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	60840	NULL	1	1	1	96	0	96	96	4.8	100.8	N	0	NULL	NULL
UNBILLED	21334	2026036782	2026-03-26	2026-03	149	91-180	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1068	326226628	1	1	0	100	0	100	100	0	100	N	0	NULL	NULL
UNBILLED	24623	2026076571	2026-07-09	2026-07	44	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	40/09-07-26	220726035	1	1	0	40	0	40	40	0	40	N	0	NULL	NULL
UNBILLED	8039	2025046796	2025-04-23	2025-04	486	365+	O	VENDA000400	AIR TRANS	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	38341	NULL	2	1	1	11350	0	11350	1	0	1	Y	1	625073148	69
UNBILLED	23552	2026066610	2026-06-08	2026-06	75	61-90	O	VENDA001523	MAHAVIR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	3420	NULL	3	1	1	3820	0	3820	0.1	0	0.11	Y	1	626074377	31
UNBILLED	23565	2026066616	2026-06-05	2026-06	78	61-90	O	VENDA001523	MAHAVIR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	3417	NULL	3	1	1	6000	0	6000	0.01	0	0.01	Y	1	626074384	34
UNBILLED	9989	2025066644	2025-06-14	2025-06	434	365+	C	VENDA000707	PACKSTER PACKAGING SOLUTIONS	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	SAMPL1	625226529	1	1	0	0	0	0	0	0	0	N	0	NULL	NULL
CLOSED_NOBILL	24574	2026076552	2026-07-08	2026-07	45	31-60	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PC	GINNI SIR APPROVAL (GHEE)	NULL	5	5	0	1897327.29	95033.71	1992361	1897327.74	95033.56	1992361.31	N	0	NULL	NULL
CLOSED_NOBILL	18043	2025126731	2025-12-21	2025-12	244	181-365	C	VENDA001579	M/S BHARAT ISPAT UDYOG (PROP. IMPRESSION SECURITIES PVT LTD)	SERVICE	EXTERNAL	2	FACTORY	BH-FA	BIU/25-26/2883/cancel	1225226594	1	1	0	994975	0	994975	994975	0	994975	N	0	NULL	NULL
CLOSED_NOBILL	13167	2025086754	2025-08-18	2025-08	369	365+	C	VENDA000051	SHAKTI PUMPS	CIVIL	EXTERNAL	2	FACTORY	BH-FA	SP/25-26/1079/cancel	825226543	2	2	0	210392.35	37870.65	248263	210392.5	37870.65	248263.15	N	0	NULL	NULL
CLOSED_NOBILL	1290	1124206613	2024-11-01	2024-11	659	365+	C	VENDA000215	BEETA CONVEYORS PVT LTD	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	164/cancel	1124226503	3	3	0	179175	32251.5	211426.5	179175	32251.5	211426.5	N	0	NULL	NULL
CLOSED_NOBILL	21292	2026046530	2026-04-06	2026-04	138	91-180	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	GINNI  SIR APPROVAL(INCRE)	NULL	2	2	0	146624.48	26392.52	173017	146625.11	26392.52	173017.63	N	0	NULL	NULL
CLOSED_NOBILL	7985	325207073	2025-03-31	2025-03	509	365+	C	VENDA000974	ABC EXPRESS	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	bom2404534	NULL	1	1	1	125680.4	15081.6	140762	125680	15081.6	140761.6	N	0	NULL	NULL
CLOSED_NOBILL	20788	2026036626	2026-03-23	2026-03	152	91-180	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-FG	GINNI SIR APPROVAL.	NULL	2	2	0	120224.73	6011.27	126236	120225.43	6011.27	126236.7	N	0	NULL	NULL
CLOSED_NOBILL	19360	2026016817	2026-01-27	2026-01	207	181-365	C	VENDA000600	HARYANA SANITARY STORE	SERVICE	EXTERNAL	2	FACTORY	BH-FA	25-26/08150/cancel	126226666	7	7	0	125635	0	125635	125634.6	0	125634.6	N	0	NULL	NULL
CLOSED_NOBILL	25355	2026086513	2026-08-03	2026-08	19	0-30	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-NM	ARVINDER VG  APROVAL	NULL	14	14	0	88762.76	7237.24	96000	88763.12	7237.3	96000.42	N	0	NULL	NULL
CLOSED_NOBILL	20295	2026026771	2026-02-28	2026-02	175	91-180	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	APPROVE BY GINNI SIR	NULL	1	1	0	86364.75	4318.25	90683	86364.99	4318.25	90683.24	N	0	NULL	NULL
CLOSED_NOBILL	22476	2026056575	2026-05-13	2026-05	101	91-180	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-BS	GINNI SIR APPROVAL(ATUL)	NULL	24	24	0	77646.28	10954.72	88601	77646.59	10954.72	88601.32	N	0	NULL	NULL
CLOSED_NOBILL	20885	2026036665	2026-03-26	2026-03	149	91-180	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PC	GINNI  SIR APPROVAL	326226597	3	3	0	86446.94	471.06	86918	86447.11	471.06	86918.17	N	0	NULL	NULL
CLOSED_NOBILL	24572	2026076551	2026-07-08	2026-07	45	31-60	C	VENDA001614	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	ARVINDER VG  APPROVAL	NULL	1	1	0	69433.33	3471.67	72905	69433.35	3471.67	72905.02	N	0	NULL	NULL
