ROW_KIND	DOC_ENTRY	DOC_NUM	DOC_DATE	DOC_MONTH	DAYS_OPEN	AGE_BUCKET	DOC_STATUS	CARD_CODE	CARD_NAME	VENDOR_GROUP	PARTY_CLASS	BRANCH_ID	BRANCH_NAME	WAREHOUSES	VENDOR_REF	PO_DOCNUMS	NUM_LINES	NUM_UNBILLED_LINES	NUM_ZEROQTY_UNBILLED_LINES	DOC_NET	DOC_GST	DOC_GROSS	OPEN_NET	OPEN_GST	OPEN_GROSS	HAS_AP_INVOICE	AP_INVOICE_COUNT	AP_INVOICE_DOCNUMS	AP_LAG_DAYS
UNBILLED	9626	2026078306	2026-07-13	2026-07	40	31-60	O	VENDA001346	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3216	NULL	1	1	1	1000.82	180.18	1181	1001	180.18	1181.18	N	0	NULL	NULL
UNBILLED	9945	2026078384	2026-07-13	2026-07	40	31-60	O	VENDA001346	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3221	NULL	1	1	1	988.16	177.84	1166	988	177.84	1165.84	N	0	NULL	NULL
UNBILLED	514	1224206511	2024-12-06	2024-12	624	365+	O	VENDA000003	JIVO WELLNESS PVT LTD - HR	BRANCH VENDOR	BRANCH	1	DELHI	DL-PS		NULL	1	1	0	901.02	162.18	1063.2	901.02	162.18	1063.2	N	0	NULL	NULL
UNBILLED	8007	2026058059	2026-05-22	2026-05	92	91-180	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	950/22-05-26	526228021	1	1	0	950	0	950	950	0	950	N	0	NULL	NULL
UNBILLED	4377	2025088082	2025-08-06	2025-08	381	365+	O	ORGV000197	VISHAL TYAGI IMPREST (3L) JWPL0593	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	900/06-08-25	825228010	1	1	0	900	0	900	900	0	900	N	0	NULL	NULL
UNBILLED	9628	2026078308	2026-07-13	2026-07	40	31-60	O	VENDA001346	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3214	NULL	1	1	1	483.06	86.94	570	483	86.94	569.94	N	0	NULL	NULL
UNBILLED	9918	2026088080	2026-08-05	2026-08	17	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7290	NULL	1	1	1	527	0	527	527	26.35	553.35	N	0	NULL	NULL
UNBILLED	9952	2026088100	2026-08-14	2026-08	8	0-30	O	VENDA001448	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-FG	294	826228021	3	3	0	238.16	42.84	281	238	42.84	280.84	N	0	NULL	NULL
UNBILLED	9625	2026078305	2026-07-13	2026-07	40	31-60	O	VENDA001346	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3219	NULL	1	1	1	96.54	17.46	114	97	17.46	114.46	N	0	NULL	NULL
UNBILLED	9444	2026078204	2026-07-23	2026-07	30	0-30	O	ORGV000245	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	100/23-07-26	726228031	1	1	0	100	0	100	100	0	100	N	0	NULL	NULL
UNBILLED	8692	2026068073	2026-06-04	2026-06	79	61-90	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13102	NULL	1	1	1	72	0	72	72	3.6	75.6	N	0	NULL	NULL
UNBILLED	9443	2026078203	2026-07-23	2026-07	30	0-30	O	ORGV000245	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	70/23-07-26	726228031	1	1	0	70	0	70	70	0	70	N	0	NULL	NULL
CLOSED_NOBILL	7394	2026048009	2026-04-06	2026-04	138	91-180	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI SIR APPROVAL(BEV)	NULL	5	5	0	1635604.8	276350.2	1911955	1635605.7	276349.89	1911955.59	N	0	NULL	NULL
CLOSED_NOBILL	8928	2026078002	2026-07-03	2026-07	50	31-60	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	ARVINDER VG APPROVAL	NULL	1	1	0	230105.93	41419.07	271525	230105.94	41367.36	271473.3	N	0	NULL	NULL
CLOSED_NOBILL	8253	2026058129	2026-05-29	2026-05	85	61-90	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	2126056505	NULL	2	2	0	223358.55	40204.45	263563	223358.08	40204.45	263562.53	N	0	NULL	NULL
CLOSED_NOBILL	8832	2026068156	2026-06-25	2026-06	58	31-60	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	ARVINDER VRG APPROVAL (  PREFORM	NULL	1	1	0	116220.4	20919.6	137140	116220	20920	137140	N	0	NULL	NULL
CLOSED_NOBILL	8018	2026058061	2026-05-23	2026-05	91	91-180	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	GINNI SIR APPROVAL (CAFFIENE)	NULL	1	1	0	90000	16200	106200	90000	16200	106200	N	0	NULL	NULL
CLOSED_NOBILL	206	1024206533	2024-10-24	2024-10	667	365+	C	VENDA000788	STANDARD INDUSTRIAL STORE	PLANT & MACHINERY	EXTERNAL	2	Factory	BH-FA	SIS/24-25/1082	1024226527	10	10	0	78768.5	14178.33	92946.83	78368.5	14106.33	92474.83	N	0	NULL	NULL
CLOSED_NOBILL	4259	2025088029	2025-08-05	2025-08	382	365+	C	VENDA000315	JN ENTERPRISES	SERVICE	EXTERNAL	2	FACTORY	BH-LB	205	725228065	1	1	0	74400	13392	87792	74400	13392	87792	N	0	NULL	NULL
CLOSED_NOBILL	2763	2025048386	2025-05-29	2025-05	450	365+	C	VENDA000345	PUNJAB FUSION PVT LTD	SERVICE	EXTERNAL	2	FACTORY	BH-FA	AMB/2025-26/0811/cacnel	225226519	1	1	0	74007.56	13321.44	87329	74008	13321.44	87329.44	N	0	NULL	NULL
CLOSED_NOBILL	1284	225206528	2025-02-08	2025-02	560	365+	C	VENDA000406	PMT ENTERPRISES	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	229	225226511	2	2	0	65463.6	11783.4	77247	65463.36	11783.4	77246.76	N	0	NULL	NULL
CLOSED_NOBILL	203	1024206530	2024-10-10	2024-10	681	365+	C	VENDA000788	STANDARD INDUSTRIAL STORE	PLANT & MACHINERY	EXTERNAL	2	Factory	BH-FA	SIS/24-25/1000	1024226530	9	9	0	59730	10751.4	70481.4	59430	10697.4	70127.4	N	0	NULL	NULL
CLOSED_NOBILL	8098	2026058105	2026-05-27	2026-05	87	61-90	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI SIR APPROVAL(ATUL )	NULL	12	12	0	54900.45	4436.55	59337	54900.1	4436.82	59336.92	N	0	NULL	NULL
CLOSED_NOBILL	8080	2026058097	2026-05-27	2026-05	87	61-90	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI  SIR APPROVAL (ATUL )	NULL	4	4	0	34197.38	5516.62	39714	34196.89	5516.62	39713.51	N	0	NULL	NULL
CLOSED_NOBILL	6664	2026018057	2026-01-19	2026-01	215	181-365	C	VENDA001054	RAJ IMPEX	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	RI/2025-26/568	126228021	2	2	0	21880	0	21880	21880	0	21880	N	0	NULL	NULL
CLOSED_NOBILL	2983	2025048450	2025-05-09	2025-05	470	365+	C	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	10719	NULL	1	1	1	20000	0	20000	20000	1000	21000	N	0	NULL	NULL
CLOSED_NOBILL	6620	2026018035	2026-01-16	2026-01	218	181-365	C	VENDA000600	HARYANA SANITARY STORE	SERVICE	EXTERNAL	2	FACTORY	BH-FA	25-26/07911/cancel	126228009	2	2	0	15150	2727	17877	15150	2727	17877	N	0	NULL	NULL
CLOSED_NOBILL	7680	2026048064	2026-04-22	2026-04	122	91-180	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI SIR APPROVAL(ATUL JI)	NULL	3	3	0	16533.29	826.71	17360	16534.16	826.71	17360.87	N	0	NULL	NULL
CLOSED_NOBILL	2408	1024206558	2024-10-01	2024-10	690	365+	C	VENDA000987	ECOCARE TECHNOLOGIES PVT LTD	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	EC/24-25/0537	1024226564	1	1	0	16200	2916	19116	13000	2340	15340	N	0	NULL	NULL
CLOSED_NOBILL	2737	2025048375	2025-05-23	2025-05	456	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5111	NULL	1	1	1	14400	0	14400	14400	720	15120	N	0	NULL	NULL
CLOSED_NOBILL	2739	2025048377	2025-05-23	2025-05	456	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	243	NULL	1	1	1	13000	0	13000	13000	650	13650	N	0	NULL	NULL
CLOSED_NOBILL	2028	2025048013	2025-04-02	2025-04	507	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	933	NULL	1	1	1	12000	0	12000	12000	600	12600	N	0	NULL	NULL
CLOSED_NOBILL	1342	225206538	2025-02-11	2025-02	557	365+	C	VENDA000403	B LAL SONS	SERVICE	EXTERNAL	2	FACTORY	BH-FA	BLS/0717/2024-25/CANCEL	225226517	6	6	0	11350.5	1055.5	12406	11350	1055.5	12405.5	N	0	NULL	NULL
CLOSED_NOBILL	8825	2026068153	2026-06-24	2026-06	59	31-60	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	ARVINDER SIR APPROVAL	NULL	8	8	0	10257.84	1768.16	12026	10257.87	1768.16	12026.03	N	0	NULL	NULL
CLOSED_NOBILL	3583	2025078020	2025-07-04	2025-07	414	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1892	NULL	1	1	1	10500	0	10500	10500	525	11025	N	0	NULL	NULL
CLOSED_NOBILL	9430	2026078199	2026-07-29	2026-07	24	0-30	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PM	ARVINDER VG APPROVAL(LEMON)	NULL	1	1	0	9300	1674	10974	9300	1674	10974	N	0	NULL	NULL
CLOSED_NOBILL	4869	2025088222	2025-08-06	2025-08	381	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5534	NULL	2	2	2	10134	0	10134	10134	506.7	10640.7	N	0	NULL	NULL
CLOSED_NOBILL	2058	2025048034	2025-04-07	2025-04	502	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	4779	NULL	1	1	1	9600	0	9600	9600	480	10080	N	0	NULL	NULL
CLOSED_NOBILL	3507	2025078003	2025-07-02	2025-07	416	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1887	NULL	1	1	1	9600	0	9600	9600	480	10080	N	0	NULL	NULL
CLOSED_NOBILL	4023	2025078190	2025-07-24	2025-07	394	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5243	NULL	1	1	1	9600	0	9600	9600	480	10080	N	0	NULL	NULL
CLOSED_NOBILL	6819	2026028031	2026-02-13	2026-02	190	181-365	C	VENDA000517	ROYAL PRIME LABELS	PURCHASE	EXTERNAL	2	FACTORY	BH-FG	ADVANCE ENTRY	226228013	3	3	0	10029	0	10029	10029.95	0	10029.95	N	0	NULL	NULL
CLOSED_NOBILL	1996	325206641	2025-03-08	2025-03	532	365+	C	VENDA000400	AIR TRANS	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	38336.	NULL	2	2	2	7247	0	7247	7247	340.15	7587.15	N	0	NULL	NULL
CLOSED_NOBILL	1567	225206619	2025-02-07	2025-02	561	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	820.	NULL	1	1	1	5670	0	5670	5670	283.5	5953.5	N	0	NULL	NULL
CLOSED_NOBILL	3110	2025068109	2025-06-18	2025-06	430	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1197	NULL	1	1	1	5270	0	5270	5270	263.5	5533.5	N	0	NULL	NULL
CLOSED_NOBILL	2048	2025048028	2025-04-05	2025-04	504	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	4774	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
CLOSED_NOBILL	4879	2025098053	2025-09-10	2025-09	346	181-365	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5677	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
CLOSED_NOBILL	5897	2025118027	2025-11-02	2025-11	293	181-365	C	VENDA000016	AMOD KUMAR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1120	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
CLOSED_NOBILL	5960	2025118060	2025-11-05	2025-11	290	181-365	C	VENDA000016	AMOD KUMAR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NULL	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
CLOSED_NOBILL	2218	2025048118	2025-04-19	2025-04	490	365+	C	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5345	NULL	1	1	1	3600	0	3600	3600	180	3780	N	0	NULL	NULL
CLOSED_NOBILL	2941	1224206605	2024-12-02	2024-12	628	365+	C	VENDA000055	OM LOGISTICS LTD	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	29775805	NULL	1	1	1	3335	400.2	3735.2	3335	400.2	3735.2	N	0	NULL	NULL
CLOSED_NOBILL	6638	2026018040	2026-01-17	2026-01	217	181-365	C	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3620/17-01-26	126228017	7	7	0	3620	0	3620	3620	0	3620	N	0	NULL	NULL
CLOSED_NOBILL	6442	2025098207	2025-09-16	2025-09	340	181-365	C	VENDA001103	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	1711251010703	NULL	1	1	1	2890.61	520.31	3410.92	2890.61	520.31	3410.92	N	0	NULL	NULL
CLOSED_NOBILL	7435	2026048016	2026-04-08	2026-04	136	91-180	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI SIR APPROVAL (SHRINK)	NULL	1	1	0	2696.59	485.41	3182	2696.7	484.8	3181.5	N	0	NULL	NULL
CLOSED_NOBILL	2984	2025048451	2025-05-21	2025-05	458	365+	C	VENDA000269	MAHADEV TEMPO SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	238	NULL	1	1	1	3000	0	3000	3000	150	3150	N	0	NULL	NULL
CLOSED_NOBILL	1400	225206561	2025-02-19	2025-02	549	365+	C	ORGV000197	VISHAL TYAGI IMPREST (3L) JWPL0593	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	TBC/24-25/1751/cancel	225226525	1	1	0	2549	0	2549	2549	0	2549	N	0	NULL	NULL
CLOSED_NOBILL	7647	2026048060	2026-04-15	2026-04	129	91-180	C	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI  SIR APPROVAL	NULL	1	1	0	2015.2	100.8	2116	2016	100.8	2116.8	N	0	NULL	NULL
CLOSED_NOBILL	2425	2025048208	2025-05-02	2025-05	477	365+	C	VENDA000600	HARYANA SANITARY STORE	SERVICE	EXTERNAL	2	FACTORY	BH-FA	25-26/00884	425228058	1	1	0	1075.5	193.5	1269	1075	193.5	1268.5	N	0	NULL	NULL
CLOSED_NOBILL	2275	2025048150	2025-04-26	2025-04	483	365+	C	VENDA000143	ANJANA STEEL	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	GST-582/cancel	425228038	1	1	0	1239	0	1239	1239	0	1239	N	0	NULL	NULL
CLOSED_NOBILL	6640	2026018042	2026-01-17	2026-01	217	181-365	C	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	300/17-01-26	126228017	1	1	0	300	0	300	300	0	300	N	0	NULL	NULL
CLOSED_NOBILL	6639	2026018041	2026-01-15	2026-01	219	181-365	C	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	190/15-01-26	126228017	2	2	0	190	0	190	190	0	190	N	0	NULL	NULL
CLOSED_NOBILL	6641	2026018043	2026-01-14	2026-01	220	181-365	C	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	140/14-01-26	126228017	1	1	0	140	0	140	140	0	140	N	0	NULL	NULL
CLOSED_NOBILL	2055	2025048032	2025-04-07	2025-04	502	365+	C	VENDA001038	VIP TRANSPORT COMPANY	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	5289	NULL	2	1	1	7583	379.1	7962.1	1	0	1	Y	1	625049488	24
CLOSED_NOBILL	7852	2026058014	2026-05-13	2026-05	101	91-180	C	VENDA001171	TWO WISE HANDS (OPC) PRIVATE LIMITED	PURCHASE	EXTERNAL	1	DELHI	DL-POP	87	NULL	1	1	0	0	0	0	0	0	0	N	0	NULL	NULL
