CO,CC3,CC4,ACCT,ANAME,GRP,MTH,NET,TXNS
MART,SUPPLY-C,SC-WARH,5690002,CONVEYANCE,569,2026-07,32388,7
MART,Sales,E-COM,5640001,ADVERTISEMENT,564,2026-07,10191362,24
MART,Sales,E-COM,5660003,STORAGE CHARGES INDIRECT,566,2026-07,20,3
MART,SUPPLY-C,SC-WARH,5630004,REFRESHMENT,563,2026-04,9040,5
MART,SUPPLY-C,SC-WARH,5650015,FUEL - VEHICLES,565,2026-04,3503,3
MART,SUPPLY-C,SC-WARH,5690002,CONVEYANCE,569,2026-04,11500,2
MART,SUPPLY-C,SC-WARH,5640004,SAMPLING EXPENSES,564,2026-04,995,1
MART,SUPPLY-C,SC-WARH,5630002,INCENTIVE TO EMPLOYEES,563,2026-04,1000,1
MART,SUPPLY-C,SC-WARH,5680015,HOUSE KEEPING,568,2026-04,140,1
MART,Sales,E-COM,5640003,MARKET COMISSION AND BROKERAGE,564,2026-05,0,12
MART,SUPPLY-C,SC-WARH,5690002,CONVEYANCE,569,2026-05,68607,15
MART,Sales RE,E-COM,5640002,BUSINESS PROMOTION,564,2026-04,6376252,5
MART,Sales,E-COM,5680032,PICK AND PACK FEE,568,2026-06,0,2
MART,SUPPLY-C,SC-BHKR,5690002,CONVEYANCE,569,2026-06,600,1
MART,SUPPLY-C,SC-BHKR,5630004,REFRESHMENT,563,2026-06,3150,2
MART,SUPPLY-C,SC-BHKR,5670002,LOADING AND UNLOADING,567,2026-06,5921,12
MART,Sales,E-COM,5680031,REMOVAL FEE,568,2026-06,0,4
MART,ECOM,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-06,5000,1
MART,Sales RE,E-COM,5640002,BUSINESS PROMOTION,564,2026-05,8404735,10
MART,SUPPLY-C,SC-WARH,5670001,FREIGHT AND CARTAGE,567,2026-07,835388,50
MART,SERVICES,(blank),5680004,SOFTWARE AND TECHNOLOGY,568,2026-04,17760,1
MART,SUPPLY-C,SC-WARH,5630004,REFRESHMENT,563,2026-05,5810,5
MART,SERVICES,(blank),5680008,FEES AND SUBSCRIPTION,568,2026-05,99418,12
MART,SERVICES,(blank),5680008,FEES AND SUBSCRIPTION,568,2026-04,44042,8
MART,Sales,E-COM,5670001,FREIGHT AND CARTAGE,567,2026-04,96618,1
MART,Sales,E-COM,5640001,ADVERTISEMENT,564,2026-04,3351594,11
MART,Sales,E-COM,5640002,BUSINESS PROMOTION,564,2026-06,8144,2
MART,SERVICES,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-06,78000,6
MART,SUPPLY-C,SC-BHKR,5670002,LOADING AND UNLOADING,567,2026-05,15046,23
MART,SUPPLY-C,SC-BHKR,5630004,REFRESHMENT,563,2026-05,12600,5
MART,Sales,E-COM,5690001,NATIONAL TOUR AND TRAVELLING,569,2026-04,96724,2
MART,Sales,E-COM,5690001,NATIONAL TOUR AND TRAVELLING,569,2026-07,322583,9
MART,Sales RE,E-COM,5640002,BUSINESS PROMOTION,564,2026-07,9598497,10
MART,OTE,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-04,278,1
MART,SUPPLY-C,SC-WARH,5630004,REFRESHMENT,563,2026-07,11753,4
MART,SUPPLY-C,SC-WARH,5650015,FUEL - VEHICLES,565,2026-07,15111,3
MART,SUPPLY-C,SC-WARH,5670002,LOADING AND UNLOADING,567,2026-07,2060,2
MART,SUPPLY-C,SC-WARH,5680015,HOUSE KEEPING,568,2026-05,74,1
MART,SUPPLY-C,SC-WARH,5650015,FUEL - VEHICLES,565,2026-05,10635,4
MART,SUPPLY-C,SC-WARH,5670002,LOADING AND UNLOADING,567,2026-05,2500,1
MART,SUPPLY-C,SC-WARH,5630002,INCENTIVE TO EMPLOYEES,563,2026-05,1000,1
MART,Sales,E-COM,5690001,NATIONAL TOUR AND TRAVELLING,569,2026-05,46323,4
MART,SERVICES,(blank),5680004,SOFTWARE AND TECHNOLOGY,568,2026-06,17760,1
MART,SUPPLY-C,SC-BHKR,5690002,CONVEYANCE,569,2026-05,770,1
MART,SUPPLY-C,SC-BHKR,5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-05,1100,1
MART,ECOM,E-COM,5670001,FREIGHT AND CARTAGE,567,2026-06,139474,1
MART,ECOM,E-COM,5670001,FREIGHT AND CARTAGE,567,2026-05,101090,1
MART,Sales RE,E-COM,5670001,FREIGHT AND CARTAGE,567,2026-07,199484,1
MART,SERVICES,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-04,20411,2
MART,Sales,E-COM,5640003,MARKET COMISSION AND BROKERAGE,564,2026-04,845385,9
MART,SUPPLY-C,SC-WARH,5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-04,80,3
MART,SERVICES,(blank),5680012,PRINTING AND STATIONERY,568,2026-04,720,3
MART,SERVICES,(blank),5680004,SOFTWARE AND TECHNOLOGY,568,2026-05,17760,1
MART,Sales RE,E-COM,5640002,BUSINESS PROMOTION,564,2026-06,8457896,32
MART,OTE,(blank),5690002,CONVEYANCE,569,2026-05,446,2
MART,SUPPLY-C,SC-WARH,5690002,CONVEYANCE,569,2026-06,0,10
MART,SUPPLY-C,SC-WARH,5630004,REFRESHMENT,563,2026-06,7740,2
MART,OTE,(blank),5690002,CONVEYANCE,569,2026-07,370,1
MART,Sales RE,ROI,5640002,BUSINESS PROMOTION,564,2026-07,763248,1
MART,SERVICES,(blank),5640001,ADVERTISEMENT,564,2026-07,24500,2
MART,BackOff,IT,5680008,FEES AND SUBSCRIPTION,568,2026-06,2458,1
MART,Sales,E-COM,5630004,REFRESHMENT,563,2026-07,20848,1
MART,Sales,E-COM,5690002,CONVEYANCE,569,2026-07,9433,1
MART,SUPPLY-C,SC-WARH,5670002,LOADING AND UNLOADING,567,2026-04,484,5
MART,SERVICES,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-05,20000,1
MART,SERVICES,(blank),5680005,PENALTY CHARGES,568,2026-05,350,1
MART,OTE,(blank),5680003,TELEPHONE MOBILE AND INTERNET,568,2026-05,500,1
MART,SUPPLY-C,SC-WARH,5650015,FUEL - VEHICLES,565,2026-06,10499,2
MART,Sales,E-COM,5690001,NATIONAL TOUR AND TRAVELLING,569,2026-06,35365,2
MART,SERVICES,(blank),5680004,SOFTWARE AND TECHNOLOGY,568,2026-07,17760,1
MART,SUPPLY-C,SC-BHKR,5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-06,280,1
MART,SERVICES,(blank),5680025,LEGAL AND PROFESSIONAL,568,2026-07,50000,2
MART,Sales,E-COM,5680032,PICK AND PACK FEE,568,2026-07,259,2
MART,NPD1,,5630001,SALARY,563,2026-04,22400,1
MART,HR/ADMIN,,5630001,SALARY,563,2026-04,1103044,3
MART,NPD2,,5630001,SALARY,563,2026-04,50000,1
MART,Sales,E-COM,5640002,BUSINESS PROMOTION,564,2026-05,-4554128,30
MART,NPD1,,5630001,SALARY,563,2026-05,26194,1
MART,HR/ADMIN,,5630001,SALARY,563,2026-05,902899,2
MART,NPD2,,5630001,SALARY,563,2026-05,60000,1
MART,NPD1,,5630001,SALARY,563,2026-06,25667,1
MART,HR/ADMIN,,5630001,SALARY,563,2026-06,1247939,3
MART,NPD2,,5630001,SALARY,563,2026-06,60000,1
MART,SUPPLY-C,,5670001,FREIGHT AND CARTAGE,567,2026-06,931313,2
MART,NPD2,,5610004,INTEREST ON UNSECURED LOAN,561,2026-04,123288,4
MART,HR/ADMIN,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-04,2506,1
MART,HR/ADMIN,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-04,10826,1
MART,Sales,E-COM,5670001,FREIGHT AND CARTAGE,567,2026-05,1596,1
MART,NPD2,,5610004,INTEREST ON UNSECURED LOAN,561,2026-05,127397,4
MART,HR/ADMIN,,5630017,REVERSAL OF UNCLAIMED SALARY,563,2026-06,13062,1
MART,ECOM,,5640002,BUSINESS PROMOTION,564,2026-06,0,2
MART,HR/ADMIN,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-05,2194,1
MART,HR/ADMIN,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-05,9202,1
MART,BackOff,(blank),5680014,SHORT AND EXCESS,568,2026-04,0,1
MART,ECOM,,5640001,ADVERTISEMENT,564,2026-05,5439268,2
MART,ECOM,,5680033,CUSTOMER ADD ON AMOUNT RECOVERY,568,2026-05,403,1
MART,ECOM,,5680030,FIXED FEE,568,2026-05,176128,1
MART,ECOM,,5670001,FREIGHT AND CARTAGE,567,2026-05,262599,1
MART,ECOM,,5640003,MARKET COMISSION AND BROKERAGE,564,2026-05,1030137,1
MART,ECOM,,5680032,PICK AND PACK FEE,568,2026-05,124,1
MART,ECOM,,5680031,REMOVAL FEE,568,2026-05,35,1
MART,ECOM,,5660003,STORAGE CHARGES INDIRECT,566,2026-05,22,1
MART,ECOM,(blank),5680029,TECHNOLOGY FEES,568,2026-05,19362,1
MART,ECOM,,5640001,ADVERTISEMENT,564,2026-04,1917689,1
MART,ECOM,,5680033,CUSTOMER ADD ON AMOUNT RECOVERY,568,2026-04,163,1
MART,ECOM,,5680030,FIXED FEE,568,2026-04,60404,1
MART,ECOM,,5670001,FREIGHT AND CARTAGE,567,2026-04,208535,1
MART,ECOM,,5640003,MARKET COMISSION AND BROKERAGE,564,2026-04,91030,1
MART,ECOM,,5680032,PICK AND PACK FEE,568,2026-04,58,1
MART,ECOM,,5680031,REMOVAL FEE,568,2026-04,65,1
MART,ECOM,,5660003,STORAGE CHARGES INDIRECT,566,2026-04,61,1
MART,ECOM,,5680029,TECHNOLOGY FEES,568,2026-04,16338,1
MART,SERVICES,,5680008,FEES AND SUBSCRIPTION,568,2026-04,8457,6
MART,Sales,E-COM,5640007,DISCOUNT GIVEN,564,2026-07,7400,1
MART,NPD2,,5610004,INTEREST ON UNSECURED LOAN,561,2026-06,123288,4
MART,Sales RE,E-COM,5640001,ADVERTISEMENT,564,2026-07,556296,1
MART,HR/ADMIN,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-06,2220,1
MART,HR/ADMIN,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-06,9573,1
MART,Sales RE,E-COM,5640003,MARKET COMISSION AND BROKERAGE,564,2026-06,1187519,1
MART,Sales RE,E-COM,5640001,ADVERTISEMENT,564,2026-06,0,2
MART,ECOM,E-COM,5680009,BAD DEBTS WRITTEN OFF,568,2026-07,3030,1
MART,SUPPLY-C,(blank),5670001,FREIGHT AND CARTAGE,567,2026-06,78264,1
MART,ECOM,,5640001,ADVERTISEMENT,564,2026-06,0,2
MART,HR/ADMIN,,5680014,SHORT AND EXCESS,568,2026-04,0,1
MART,SERVICES,,5680016,SECURITY,568,2026-05,31484,2
MART,SUPPLY-C,SC-BHKR,5670002,LOADING AND UNLOADING,567,2026-04,300,3
MART,,,5640002,BUSINESS PROMOTION,564,2026-06,0,24
MART,,,5680014,SHORT AND EXCESS,568,2026-06,0,2
MART,Sales RE,,5640002,BUSINESS PROMOTION,564,2026-05,710761,44
MART,Sales RE,(blank),5640002,BUSINESS PROMOTION,564,2026-05,214697,9
MART,BackOff,Accounts,5680014,SHORT AND EXCESS,568,2026-07,5,1
MART,SERVICES,,5680012,PRINTING AND STATIONERY,568,2026-04,-720,3
MART,SERVICES,,5680008,FEES AND SUBSCRIPTION,568,2026-05,-42252,6
MART,SERVICES,,5680016,SECURITY,568,2026-06,-31484,2
MART,SERVICES,,5680025,LEGAL AND PROFESSIONAL,568,2026-04,-20000,1
MART,SERVICES,,5680005,PENALTY CHARGES,568,2026-05,-350,1
MART,SERVICES,,5680025,LEGAL AND PROFESSIONAL,568,2026-05,-20000,1
MART,Sales,E-COM,5640002,BUSINESS PROMOTION,564,2026-04,-4437203,4
MART,Sales RE,E-COM,5640003,MARKET COMISSION AND BROKERAGE,564,2026-07,456610,2
MART,SERVICES,,5680002,INSURANCE INDIRECT,568,2026-06,-70573,1
MART,ECOM,,5640001,ADVERTISEMENT,564,2026-07,12431513,1
MART,NPD2,,5610004,INTEREST ON UNSECURED LOAN,561,2026-07,127397,4
MART,SERVICES,,5680016,SECURITY,568,2026-07,-31467,1
MART,SUPPLY-C,,5670001,FREIGHT AND CARTAGE,567,2026-07,-812569,2
MART,ECOM,,5670001,FREIGHT AND CARTAGE,567,2026-07,-187946,1
MART,HR/ADMIN,,5630016,APPRENTICESHIP/STIPEND,563,2026-07,139310,1
MART,NPD1,,5630001,SALARY,563,2026-07,25290,1
MART,HR/ADMIN,,5630001,SALARY,563,2026-07,853445,2
MART,HR/ADMIN,(blank),5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-07,2087,1
MART,HR/ADMIN,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-07,9003,1
MART,NPD2,,5630001,SALARY,563,2026-07,60000,1
BEV,(blank),(blank),5680014,SHORT AND EXCESS,568,2026-07,69161,595
BEV,Interest,BankChgs,5610003,BANK CHARGES,561,2026-07,479,10
BEV,(blank),(blank),5680014,SHORT AND EXCESS,568,2026-06,-126457,497
BEV,(blank),(blank),5680014,SHORT AND EXCESS,568,2026-04,-18475,383
BEV,(blank),(blank),5680014,SHORT AND EXCESS,568,2026-05,-1549133,492
BEV,Factory,(blank),5680011,ELECTRICITY,568,2026-07,2492067,2
BEV,FACT_COM,(blank),5630003,STAFF WELFARE,563,2026-07,2363,1
BEV,BackOff,Legal,5640004,SAMPLING EXPENSES,564,2026-04,840,2
BEV,Sales,GT,5640004,SAMPLING EXPENSES,564,2026-04,2900,3
BEV,FACT_COM,Accounts,5640004,SAMPLING EXPENSES,564,2026-04,2039,2
BEV,Factory,GT,5640004,SAMPLING EXPENSES,564,2026-04,28320,3
BEV,BackOff,Admin,5640004,SAMPLING EXPENSES,564,2026-04,51579,3
BEV,BackOff,Admin,5640004,SAMPLING EXPENSES,564,2026-05,111201,4
BEV,FACT_COM,GT,5640004,SAMPLING EXPENSES,564,2026-04,400,1
BEV,BackOff,Admin,5640004,SAMPLING EXPENSES,564,2026-06,5120,2
BEV,Sales,GT,5640004,SAMPLING EXPENSES,564,2026-06,1125,2
BEV,BackOff,Admin,5640004,SAMPLING EXPENSES,564,2026-07,832,2
BEV,Factory,(blank),5690002,CONVEYANCE,569,2026-04,36960,4
BEV,BackOff,Legal,5640004,SAMPLING EXPENSES,564,2026-05,2700,2
BEV,BackOff,Legal,5640004,SAMPLING EXPENSES,564,2026-06,13790,6
BEV,FACT_COM,GT,5640004,SAMPLING EXPENSES,564,2026-06,441,1
BEV,Factory,GT,5640004,SAMPLING EXPENSES,564,2026-06,80,1
BEV,Factory,(blank),5690002,CONVEYANCE,569,2026-06,41123,6
BEV,FACT_COM,,5630004,REFRESHMENT,563,2026-07,104160,1
BEV,Del Bkhp,(blank),5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-04,163192,18
BEV,Factory,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-04,519490,10
BEV,Factory,(blank),5680013,LAB AND TESTING,568,2026-04,120,1
BEV,Factory,(blank),5630004,REFRESHMENT,563,2026-04,800,2
BEV,Del Bkhp,(blank),5630004,REFRESHMENT,563,2026-04,1650,2
BEV,Del Bkhp,(blank),5660005,TOLL EXPENSE - VEHICLES,566,2026-04,20145,4
BEV,Del Bkhp,(blank),5650015,FUEL - VEHICLES,565,2026-04,66412,5
BEV,Del Bkhp,(blank),5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-05,156856,52
BEV,Factory,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-05,1302592,37
BEV,Factory,(blank),5690002,CONVEYANCE,569,2026-05,700,3
BEV,Del Bkhp,(blank),5630004,REFRESHMENT,563,2026-05,2200,4
BEV,Del Bkhp,(blank),5660005,TOLL EXPENSE - VEHICLES,566,2026-05,17985,5
BEV,Del Bkhp,(blank),5690002,CONVEYANCE,569,2026-05,200,1
BEV,Del Bkhp,(blank),5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-05,50,1
BEV,Factory,(blank),5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-05,200,1
BEV,Factory,(blank),5630004,REFRESHMENT,563,2026-05,150,1
BEV,Factory,(blank),5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-05,100,1
BEV,Factory,(blank),5680010,CETP CHARGES,568,2026-05,32333,2
BEV,Factory,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-06,691489,20
BEV,Factory,(blank),5680023,POSTAGE & COURIER,568,2026-06,347,1
BEV,Factory,(blank),5650001,REPAIR & MAINTENANCE OFFICE & BUILDING,565,2026-06,230,1
BEV,Del Bkhp,(blank),5670001,FREIGHT AND CARTAGE OUTWARD-INDIRECT EXP,567,2026-04,1191120,25
BEV,Del Bkhp,(blank),5670001,FREIGHT AND CARTAGE OUTWARD-INDIRECT EXP,567,2026-05,1274385,43
BEV,Del Bkhp,(blank),5670001,FREIGHT AND CARTAGE OUTWARD-INDIRECT EXP,567,2026-06,1125178,48
BEV,Del Bkhp,(blank),5670001,FREIGHT AND CARTAGE OUTWARD-INDIRECT EXP,567,2026-07,1190174,82
BEV,Med MKT,DIG MKT,5640001,ADVERTISEMENT,564,2026-04,28487,17
BEV,Med MKT,DIG MKT,5640001,ADVERTISEMENT,564,2026-05,1090826,15
BEV,Factory,(blank),5630005,TA AND DA,563,2026-04,7924,2
BEV,Factory,(blank),5660003,STORAGE CHARGES INDIRECT,566,2026-04,64400,13
BEV,Factory,(blank),5630005,TA AND DA,563,2026-05,16064,4
BEV,Sales,GT,5630005,TA AND DA,563,2026-04,9703,5
BEV,Del Bkhp,(blank),5650015,FUEL - VEHICLES,565,2026-05,110431,7
BEV,Sales,GT,5630005,TA AND DA,563,2026-05,5206,10
BEV,Sales,GT,5630002,INCENTIVE TO EMPLOYEES,563,2026-05,14390,4
BEV,Factory,(blank),5660003,STORAGE CHARGES INDIRECT,566,2026-05,23500,12
BEV,Factory,(blank),5680028,FREIGHT INWARD-INDIRECT,568,2026-05,374,1
BEV,Del Bkhp,(blank),5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-06,219702,28
BEV,Sales,GT,5630005,TA AND DA,563,2026-06,3730,2
BEV,Del Bkhp,(blank),5650015,FUEL - VEHICLES,565,2026-06,34821,2
BEV,Factory,(blank),5660003,STORAGE CHARGES INDIRECT,566,2026-06,13500,2
BEV,Del Bkhp,(blank),5660005,TOLL EXPENSE - VEHICLES,566,2026-06,16185,2
BEV,Factory,(blank),5680013,LAB AND TESTING,568,2026-07,52900,1
BEV,Del Bkhp,(blank),5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-07,98880,7
BEV,Del Bkhp,(blank),5650015,FUEL - VEHICLES,565,2026-07,121186,7
BEV,Del Bkhp,(blank),5630004,REFRESHMENT,563,2026-07,1440,2
BEV,Factory,(blank),5690002,CONVEYANCE,569,2026-07,34670,3
BEV,Factory,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-07,859924,18
BEV,Del Bkhp,(blank),5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-04,13560,1
BEV,OTE,(blank),5640006,EXHIBITION EXPENSES,564,2026-04,4250,1
BEV,Sales,CSD,5640003,MARKET COMISSION AND BROKERAGE,564,2026-05,640,1
BEV,FACT_COM,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-05,19540,1
BEV,Med MKT,DIG MKT,5640002,BUSINESS PROMOTION,564,2026-06,500000,1
BEV,Factory,(blank),5630005,TA AND DA,563,2026-07,15832,4
BEV,Factory,(blank),5660003,STORAGE CHARGES INDIRECT,566,2026-07,27000,4
BEV,Del Bkhp,(blank),5680002,INSURANCE INDIRECT,568,2026-07,101,1
BEV,Factory,(blank),5680013,LAB AND TESTING,568,2026-06,42950,1
BEV,Sales,CSD,5640003,MARKET COMISSION AND BROKERAGE,564,2026-06,1740,4
BEV,Med MKT,PPR MED,5680012,PRINTING AND STATIONERY,568,2026-06,600,1
BEV,Factory,(blank),5680010,CETP CHARGES,568,2026-06,4350,2
BEV,BackOff,Accounts,5630002,INCENTIVE TO EMPLOYEES,563,2026-06,5000,1
BEV,FACT_COM,(blank),5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-06,5000,1
BEV,Factory,(blank),5680011,ELECTRICITY,568,2026-06,949799,5
BEV,Factory,(blank),5680010,CETP CHARGES,568,2026-07,400,1
BEV,Factory,(blank),5680011,ELECTRICITY,568,2026-04,-1,2
BEV,Factory,(blank),5680011,ELECTRICITY,568,2026-05,2086834,2
BEV,Factory,(blank),5650001,REPAIR & MAINTENANCE OFFICE & BUILDING,565,2026-05,472,1
BEV,Sales,GT,5690002,CONVEYANCE,569,2026-06,488,1
BEV,Factory,(blank),5630003,STAFF WELFARE,563,2026-07,13950,2
BEV,Del Bkhp,(blank),5650002,REPAIR & MAINTENANCE VEHICLE,565,2026-07,10653,1
BEV,FACT_COM,,5630001,SALARY EXPENSE,563,2026-04,69777,1
BEV,Factory,,5630001,SALARY EXPENSE,563,2026-04,983608,2
BEV,FACT_COM,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-04,341,1
BEV,Factory,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-04,2196,1
BEV,FACT_COM,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-04,1473,1
BEV,Factory,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-04,9479,1
BEV,Factory,,5630010,EPF FROM EMPLOYEE CONTRIBUTION,563,2026-04,3600,1
BEV,Factory,,5630015,EPF FROM EMPLOYER CONTRIBUTION,563,2026-04,3600,1
BEV,Factory,,5630007,EPF ADMIN CHARGES,563,2026-04,300,1
BEV,FACT_COM,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-04,125,1
BEV,Factory,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-04,1078,1
BEV,FACT_COM,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-04,250,1
BEV,Factory,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-04,2156,1
BEV,Sales,GT,5630001,SALARY EXPENSE,563,2026-04,307046,2
BEV,Sales,GT,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-04,283,1
BEV,Sales,GT,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-04,1222,1
BEV,Sales,GT,5680014,SHORT AND EXCESS,568,2026-04,0,1
BEV,Del Bkhp,,5680002,INSURANCE INDIRECT,568,2026-04,5598,2
BEV,Del Bkhp,,5660005,TOLL EXPENSE - VEHICLES,566,2026-04,551,1
BEV,Factory,,5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-04,12536,7
BEV,Factory,,5680025,LEGAL AND PROFESSIONAL,568,2026-04,222,1
BEV,Factory,(blank),5680002,INSURANCE INDIRECT,568,2026-04,72,1
BEV,Factory,(blank),5680002,INSURANCE INDIRECT,568,2026-05,74,1
BEV,Del Bkhp,,5680002,INSURANCE INDIRECT,568,2026-05,5785,2
BEV,Del Bkhp,,5660005,TOLL EXPENSE - VEHICLES,566,2026-05,569,1
BEV,Factory,,5650016,REPAIR AND MAINTENANCE PLANT & MACHINERY,565,2026-05,-76676,8
BEV,Factory,,5680025,LEGAL AND PROFESSIONAL,568,2026-05,229,1
BEV,FACT_COM,,5630001,SALARY EXPENSE,563,2026-05,80312,1
BEV,Factory,,5630001,SALARY EXPENSE,563,2026-05,933153,2
BEV,FACT_COM,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-05,308,1
BEV,Factory,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-05,2066,1
BEV,FACT_COM,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-05,1330,1
BEV,Factory,(blank),5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-05,8919,1
BEV,Factory,,5630010,EPF FROM EMPLOYEE CONTRIBUTION,563,2026-05,3600,1
BEV,Factory,,5630015,EPF FROM EMPLOYER CONTRIBUTION,563,2026-05,3600,1
BEV,Factory,,5630007,EPF ADMIN CHARGES,563,2026-05,300,1
BEV,FACT_COM,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-05,137,1
BEV,Factory,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-05,1037,1
BEV,FACT_COM,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-05,274,1
BEV,Factory,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-05,2074,1
BEV,Factory,,5680014,SHORT AND EXCESS,568,2026-05,0,1
BEV,Sales,GT,5630001,SALARY EXPENSE,563,2026-05,268806,1
BEV,Sales,GT,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-05,176,1
BEV,Sales,GT,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-05,759,1
BEV,Sales,GT,5630001,SALARY EXPENSE,563,2026-06,253078,1
BEV,Sales,GT,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-06,165,1
BEV,Sales,GT,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-06,711,1
BEV,FACT_COM,,5630001,SALARY EXPENSE,563,2026-06,82985,1
BEV,Factory,,5630001,SALARY EXPENSE,563,2026-06,900492,2
BEV,FACT_COM,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-06,329,1
BEV,Factory,,5630011,ESIC FROM EMPLOYEE CONTRIBUTION,563,2026-06,2299,1
BEV,FACT_COM,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-06,1420,1
BEV,Factory,,5630012,ESIC FROM EMPLOYER CONTRIBUTION,563,2026-06,9919,1
BEV,Factory,,5630010,EPF FROM EMPLOYEE CONTRIBUTION,563,2026-06,3600,1
BEV,Factory,,5630015,EPF FROM EMPLOYER CONTRIBUTION,563,2026-06,3600,1
BEV,Factory,,5630007,EPF ADMIN CHARGES,563,2026-06,300,1
BEV,FACT_COM,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-06,140,1
BEV,Factory,,5630008,LW FEE EMPLOYEE CONTRIBUTION,563,2026-06,1072,1
BEV,FACT_COM,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-06,280,1
BEV,Factory,,5630009,LW FEE EMPLOYER CONTRIBUTION,563,2026-06,2144,1
BEV,Factory,,5680011,ELECTRICITY,568,2026-04,800378,1
BEV,Del Bkhp,,5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-05,36393,3
BEV,Factory,,5680013,LAB AND TESTING,568,2026-06,50800,7
BEV,Factory,,5680011,ELECTRICITY,568,2026-05,-800378,1
BEV,OTE,,5640006,EXHIBITION EXPENSES,564,2026-04,-4250,1
BEV,Factory,,5630005,TA AND DA,563,2026-04,-424,1
BEV,Del Bkhp,,5650015,FUEL - VEHICLES,565,2026-04,-39550,2
BEV,Factory,,5660003,STORAGE CHARGES INDIRECT,566,2026-04,-63094,12
BEV,Del Bkhp,,5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-04,-64653,5
BEV,Factory,,5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-05,-100,1
BEV,Factory,,5660003,STORAGE CHARGES INDIRECT,566,2026-05,-10000,10
BEV,Del Bkhp,,5670002,UNLOADING/LOADING CHARGES-INDIRECT EXPENSE,567,2026-06,-40060,1
BEV,Med MKT,,5680025,LEGAL AND PROFESSIONAL,568,2026-06,-500000,1
